yr,r,s,value
2012,MO,air,0.0
2014,MO,air,0.0
2013,MO,air,0.0
1999,MO,air,0.0
2002,MO,air,0.0
2017,MO,air,0.0
2016,MO,air,0.0
2015,MO,air,0.0
1998,MO,air,0.0
2004,MO,air,0.0
2000,MO,air,0.0
1997,MO,air,0.0
2007,MO,air,0.0
2010,MO,air,0.0
2003,MO,air,0.0
2011,MO,air,0.0
2001,MO,air,0.0
2008,IN,air,0.0
2009,IN,air,0.0
2005,IN,air,0.0
2006,IN,air,0.0
2012,IN,air,0.0
2014,IN,air,0.0
2013,IN,air,0.0
1999,IN,air,0.0
2002,IN,air,0.0
2017,IN,air,0.0
2016,IN,air,0.0
2015,IN,air,0.0
1998,IN,air,0.0
2004,IN,air,0.0
2000,IN,air,0.0
1997,IN,air,0.0
2007,IN,air,0.0
2010,IN,air,0.0
2003,IN,air,0.0
2011,IN,air,0.0
2001,IN,air,0.0
2008,LA,air,0.0
2009,LA,air,0.0
2005,LA,air,0.0
2006,LA,air,0.0
2012,LA,air,0.0
2014,LA,air,0.0
2013,LA,air,0.0
1999,LA,air,0.0
2002,LA,air,0.0
2017,LA,air,0.0
2016,LA,air,0.0
2015,LA,air,0.0
1998,LA,air,0.0
2004,LA,air,0.0
2000,LA,air,0.0
1997,LA,air,0.0
2007,LA,air,0.0
2010,LA,air,0.0
2003,LA,air,0.0
2011,LA,air,0.0
2001,LA,air,0.0
2008,KS,air,0.0
2009,KS,air,0.0
2005,KS,air,0.0
2006,KS,air,0.0
2012,KS,air,0.0
2014,KS,air,0.0
2013,KS,air,0.0
1999,KS,air,0.0
2002,KS,air,0.0
2017,KS,air,0.0
2016,KS,air,0.0
2015,KS,air,0.0
1998,KS,air,0.0
2004,KS,air,0.0
2000,KS,air,0.0
1997,KS,air,0.0
2007,KS,air,0.0
2010,KS,air,0.0
2003,KS,air,0.0
2011,KS,air,0.0
2001,KS,air,0.0
2008,AR,air,0.0
2009,AR,air,0.0
2005,AR,air,0.0
2006,AR,air,0.0
2012,AR,air,0.0
2014,AR,air,0.0
2013,AR,air,0.0
1999,AR,air,0.0
2002,AR,air,0.0
2017,AR,air,0.0
2016,AR,air,0.0
2015,AR,air,0.0
1998,AR,air,0.0
2004,AR,air,0.0
2000,AR,air,0.0
1997,AR,air,0.0
2007,AR,air,0.0
2010,AR,air,0.0
2003,AR,air,0.0
2011,AR,air,0.0
2001,AR,air,0.0
2008,NY,air,0.0
2009,NY,air,0.0
2005,NY,air,0.0
2006,NY,air,0.0
2012,NY,air,0.0
2014,NY,air,0.0
2013,NY,air,0.0
1999,NY,air,0.0
2002,NY,air,0.0
2017,NY,air,0.0
2016,NY,air,0.0
2015,NY,air,0.0
1998,NY,air,0.0
2004,NY,air,0.0
2000,NY,air,0.0
1997,NY,air,0.0
2007,NY,air,0.0
2010,NY,air,0.0
2003,NY,air,0.0
2011,NY,air,0.0
2001,NY,air,0.0
2008,OR,air,0.0
2009,OR,air,0.0
2005,OR,air,0.0
2006,OR,air,0.0
2012,OR,air,0.0
2014,OR,air,0.0
2013,OR,air,0.0
1999,OR,air,0.0
2002,OR,air,0.0
2017,OR,air,0.0
2016,OR,air,0.0
2015,OR,air,0.0
1998,OR,air,0.0
2004,OR,air,0.0
2000,OR,air,0.0
1997,OR,air,0.0
2007,OR,air,0.0
2010,OR,air,0.0
2003,OR,air,0.0
2011,OR,air,0.0
2001,OR,air,0.0
2008,ND,air,0.0
2009,ND,air,0.0
2005,ND,air,0.0
2006,ND,air,0.0
2012,ND,air,0.0
2014,ND,air,0.0
2013,ND,air,0.0
1999,ND,air,0.8044906660720144
2002,ND,air,0.0
2017,ND,air,0.0
2016,ND,air,0.0
2015,ND,air,0.0
1998,ND,air,0.7537988421488823
2004,ND,air,0.0
2000,ND,air,0.8816132118954279
1997,ND,air,0.6492965426363951
2007,ND,air,0.0
2010,ND,air,0.0
2003,ND,air,0.0
2011,ND,air,0.0
2001,ND,air,0.0
2008,SC,air,0.0
2009,SC,air,0.0
2005,SC,air,0.0
2006,SC,air,0.0
2012,SC,air,0.0
2014,SC,air,0.0
2013,SC,air,0.0
1999,SC,air,0.0
2002,SC,air,0.0
2017,SC,air,0.0
2016,SC,air,0.0
2015,SC,air,0.0
1998,SC,air,0.0
2004,SC,air,0.0
2000,SC,air,0.0
1997,SC,air,0.0
2007,SC,air,0.0
2010,SC,air,0.0
2003,SC,air,0.0
2011,SC,air,0.0
2001,SC,air,0.0
2008,ID,air,0.0
2009,ID,air,0.0
2005,ID,air,0.0
2006,ID,air,0.0
2012,ID,air,0.0
2014,ID,air,0.0
2013,ID,air,0.0
1999,ID,air,0.0
2002,ID,air,0.0
2017,ID,air,0.0
2016,ID,air,0.0
2015,ID,air,0.0
1998,ID,air,0.0
2004,ID,air,0.0
2000,ID,air,0.0
1997,ID,air,0.0
2007,ID,air,0.0
2010,ID,air,0.0
2003,ID,air,0.0
2011,ID,air,0.0
2001,ID,air,0.0
2008,NJ,air,0.0
2009,NJ,air,0.0
2005,NJ,air,0.0
2006,NJ,air,0.0
2012,NJ,air,0.0
2014,NJ,air,0.0
2013,NJ,air,0.0
1999,NJ,air,0.0
2002,NJ,air,0.0
2017,NJ,air,0.0
2016,NJ,air,0.0
2015,NJ,air,0.0
1998,NJ,air,0.0
2004,NJ,air,0.0
2000,NJ,air,0.0
1997,NJ,air,0.0
2007,NJ,air,0.0
2010,NJ,air,0.0
2003,NJ,air,0.0
2011,NJ,air,0.0
2001,NJ,air,0.0
2008,UT,air,0.0
2009,UT,air,0.0
2005,UT,air,0.0
2006,UT,air,0.0
2012,UT,air,0.0
2014,UT,air,0.0
2013,UT,air,0.0
1999,UT,air,0.0
2002,UT,air,0.0
2017,UT,air,0.0
2016,UT,air,0.0
2015,UT,air,0.0
1998,UT,air,0.0
2004,UT,air,0.0
2000,UT,air,0.0
1997,UT,air,0.0
2007,UT,air,0.0
2010,UT,air,0.0
2003,UT,air,0.0
2011,UT,air,0.0
2001,UT,air,0.0
2008,MT,air,0.0
2009,MT,air,0.0
2005,MT,air,0.0
2006,MT,air,0.0
2012,MT,air,0.0
2014,MT,air,0.0
2013,MT,air,0.0
1999,MT,air,0.0
2002,MT,air,0.0
2017,MT,air,0.0
2016,MT,air,0.0
2015,MT,air,0.0
1998,MT,air,0.0
2004,MT,air,0.0
2000,MT,air,0.0
1997,MT,air,0.0
2007,MT,air,0.0
2010,MT,air,0.0
2003,MT,air,0.0
2011,MT,air,0.0
2001,MT,air,0.0
2008,DC,air,0.0
2009,DC,air,0.0
2005,DC,air,0.0
2006,DC,air,0.0
2012,DC,air,0.0
2014,DC,air,0.0
2013,DC,air,0.0
1999,DC,air,0.0
2002,DC,air,0.0
2017,DC,air,0.0
2016,DC,air,0.0
2015,DC,air,0.0
1998,DC,air,0.0
2004,DC,air,0.0
2000,DC,air,0.0
1997,DC,air,0.0
2007,DC,air,0.0
2010,DC,air,0.0
2003,DC,air,0.0
2011,DC,air,0.0
2001,DC,air,0.0
2008,PA,air,0.0
2009,PA,air,0.0
2005,PA,air,0.0
2006,PA,air,0.0
2012,PA,air,0.0
2014,PA,air,0.0
2013,PA,air,0.0
1999,PA,air,0.0
2002,PA,air,0.0
2017,PA,air,0.0
2016,PA,air,0.0
2015,PA,air,0.0
1998,PA,air,0.0
2004,PA,air,0.0
2000,PA,air,0.0
1997,PA,air,0.0
2007,PA,air,0.0
2010,PA,air,0.0
2003,PA,air,0.0
2011,PA,air,0.0
2001,PA,air,0.0
2008,WY,air,0.0
2009,WY,air,0.0
2005,WY,air,0.0
2006,WY,air,0.0
2012,WY,air,0.0
2014,WY,air,0.0
2013,WY,air,0.0
1999,WY,air,0.8044906660720144
2002,WY,air,0.0
2017,WY,air,0.0
2016,WY,air,0.0
2015,WY,air,0.0
1998,WY,air,0.0
2004,WY,air,0.0
2000,WY,air,0.0
1997,WY,air,0.6492965426363951
2007,WY,air,0.0
2010,WY,air,0.0
2003,WY,air,0.0
2011,WY,air,0.0
2001,WY,air,0.0
2008,CO,air,0.0
2009,CO,air,0.0
2005,CO,air,0.0
2006,CO,air,0.0
2012,CO,air,0.0
2014,CO,air,0.0
2013,CO,air,0.0
1999,CO,air,0.0
2002,CO,air,0.0
2017,CO,air,0.0
2016,CO,air,0.0
2015,CO,air,0.0
1998,CO,air,0.0
2004,CO,air,0.0
2000,CO,air,0.0
1997,CO,air,0.0
2007,CO,air,0.0
2010,CO,air,0.0
2003,CO,air,0.0
2011,CO,air,0.0
2001,CO,air,0.0
2008,IA,mmf,0.0
2009,IA,mmf,0.0
2005,IA,mmf,0.0
2006,IA,mmf,0.0
2012,IA,mmf,0.0
2014,IA,mmf,0.0
2013,IA,mmf,0.0
1999,IA,mmf,0.0
2002,IA,mmf,0.0
2017,IA,mmf,0.0
2016,IA,mmf,0.6052557714969833
2015,IA,mmf,0.0
1998,IA,mmf,0.0
2004,IA,mmf,0.0
2000,IA,mmf,0.0
1997,IA,mmf,0.0
2007,IA,mmf,0.0
2010,IA,mmf,0.0
2003,IA,mmf,0.0
2011,IA,mmf,0.0
2001,IA,mmf,0.0
2008,FL,mmf,0.0
2009,FL,mmf,0.0
2005,FL,mmf,0.0
2006,FL,mmf,0.0
2012,FL,mmf,0.0
2014,FL,mmf,0.0
2013,FL,mmf,0.0
1999,FL,mmf,0.0
2002,FL,mmf,0.0
2017,FL,mmf,0.0
2016,FL,mmf,0.0
2015,FL,mmf,0.0
1998,FL,mmf,0.0
2004,FL,mmf,0.0
2000,FL,mmf,0.0
1997,FL,mmf,0.0
2007,FL,mmf,0.0
2010,FL,mmf,0.0
2003,FL,mmf,0.0
2011,FL,mmf,0.0
2001,FL,mmf,0.0
2008,MD,mmf,0.0
2009,MD,mmf,0.0
2005,MD,mmf,0.0
2006,MD,mmf,0.0
2012,MD,mmf,0.0
2014,MD,mmf,0.0
2013,MD,mmf,0.0
1999,MD,mmf,0.0
2002,MD,mmf,0.0
2017,MD,mmf,0.0
2016,MD,mmf,0.0
2015,MD,mmf,0.0
1998,MD,mmf,0.0
2004,MD,mmf,0.0
2000,MD,mmf,0.0
1997,MD,mmf,0.0
2007,MD,mmf,0.0
2010,MD,mmf,0.0
2003,MD,mmf,0.0
2011,MD,mmf,0.0
2001,MD,mmf,0.0
2008,OH,mmf,0.0
2009,OH,mmf,0.0
2005,OH,mmf,0.0
2006,OH,mmf,0.0
2012,OH,mmf,0.0
2014,OH,mmf,0.0
2013,OH,mmf,0.0
1999,OH,mmf,0.0
2002,OH,mmf,0.0
2017,OH,mmf,0.0
2016,OH,mmf,0.0
2015,OH,mmf,0.0
1998,OH,mmf,0.0
2004,OH,mmf,0.0
2000,OH,mmf,0.0
1997,OH,mmf,0.0
2007,OH,mmf,0.0
2010,OH,mmf,0.0
2003,OH,mmf,0.0
2011,OH,mmf,0.0
2001,OH,mmf,0.0
2008,TN,mmf,0.0
2009,TN,mmf,0.0
2005,TN,mmf,0.0
2006,TN,mmf,0.0
2012,TN,mmf,0.0
2014,TN,mmf,0.0
2013,TN,mmf,0.0
1999,TN,mmf,0.0
2002,TN,mmf,0.0
2017,TN,mmf,0.0
2016,TN,mmf,0.0
2015,TN,mmf,0.0
1998,TN,mmf,0.0
2004,TN,mmf,0.0
2000,TN,mmf,0.0
1997,TN,mmf,0.0
2007,TN,mmf,0.0
2010,TN,mmf,0.0
2003,TN,mmf,0.0
2011,TN,mmf,0.0
2001,TN,mmf,0.0
2008,WI,mmf,0.0
2009,WI,mmf,0.0
2005,WI,mmf,0.0
2006,WI,mmf,0.0
2012,WI,mmf,0.0
2014,WI,mmf,0.0
2013,WI,mmf,0.0
1999,WI,mmf,0.0
2002,WI,mmf,0.0
2017,WI,mmf,0.0
2016,WI,mmf,0.0
2015,WI,mmf,0.0
1998,WI,mmf,0.0
2004,WI,mmf,0.0
2000,WI,mmf,0.0
1997,WI,mmf,0.0
2007,WI,mmf,0.0
2010,WI,mmf,0.0
2003,WI,mmf,0.0
2011,WI,mmf,0.0
2001,WI,mmf,0.0
2008,RI,mmf,0.0
2009,RI,mmf,0.0
2005,RI,mmf,0.0
2006,RI,mmf,0.0
2012,RI,mmf,0.0
2014,RI,mmf,0.0
2013,RI,mmf,0.0
1999,RI,mmf,0.0
2002,RI,mmf,0.0
2017,RI,mmf,0.0
2016,RI,mmf,0.0
2015,RI,mmf,0.0
1998,RI,mmf,0.0
2004,RI,mmf,0.0
2000,RI,mmf,0.0
1997,RI,mmf,0.0
2007,RI,mmf,0.0
2010,RI,mmf,0.0
2003,RI,mmf,0.0
2011,RI,mmf,0.0
2001,RI,mmf,0.0
2008,AK,mmf,0.0
2009,AK,mmf,0.5454613869704943
2005,AK,mmf,0.0
2006,AK,mmf,0.0
2012,AK,mmf,0.0
2014,AK,mmf,0.0
2013,AK,mmf,0.0
1999,AK,mmf,0.6269343296751673
2002,AK,mmf,0.0
2017,AK,mmf,0.0
2016,AK,mmf,0.0
2015,AK,mmf,0.0
1998,AK,mmf,0.6266012386671627
2004,AK,mmf,0.0
2000,AK,mmf,0.6406952403630236
1997,AK,mmf,0.6123818414720309
2007,AK,mmf,0.0
2010,AK,mmf,0.0
2003,AK,mmf,0.0
2011,AK,mmf,0.0
2001,AK,mmf,0.0
2008,WV,mmf,0.0
2009,WV,mmf,0.0
2005,WV,mmf,0.0
2006,WV,mmf,0.0
2012,WV,mmf,0.0
2014,WV,mmf,0.0
2013,WV,mmf,0.0
1999,WV,mmf,0.0
2002,WV,mmf,0.0
2017,WV,mmf,0.0
2016,WV,mmf,0.0
2015,WV,mmf,0.0
1998,WV,mmf,0.0
2004,WV,mmf,0.0
2000,WV,mmf,0.0
1997,WV,mmf,0.0
2007,WV,mmf,0.0
2010,WV,mmf,0.0
2003,WV,mmf,0.0
2011,WV,mmf,0.0
2001,WV,mmf,0.0
2008,AZ,mmf,0.0
2009,AZ,mmf,0.0
2005,AZ,mmf,0.0
2006,AZ,mmf,0.0
2012,AZ,mmf,0.0
2014,AZ,mmf,0.0
2013,AZ,mmf,0.0
1999,AZ,mmf,0.0
2002,AZ,mmf,0.0
2017,AZ,mmf,0.0
2016,AZ,mmf,0.0
2015,AZ,mmf,0.0
1998,AZ,mmf,0.0
2004,AZ,mmf,0.0
2000,AZ,mmf,0.0
1997,AZ,mmf,0.0
2007,AZ,mmf,0.0
2010,AZ,mmf,0.0
2003,AZ,mmf,0.0
2011,AZ,mmf,0.0
2001,AZ,mmf,0.0
2008,NH,mmf,0.0
2009,NH,mmf,0.0
2005,NH,mmf,0.0
2006,NH,mmf,0.0
2012,NH,mmf,0.0
2014,NH,mmf,0.0
2013,NH,mmf,0.0
1999,NH,mmf,0.0
2002,NH,mmf,0.0
2017,NH,mmf,0.0
2016,NH,mmf,0.0
2015,NH,mmf,0.0
1998,NH,mmf,0.0
2004,NH,mmf,0.0
2000,NH,mmf,0.0
1997,NH,mmf,0.0
2007,NH,mmf,0.0
2010,NH,mmf,0.0
2003,NH,mmf,0.0
2011,NH,mmf,0.0
2001,NH,mmf,0.0
2008,OK,mmf,0.0
2009,OK,mmf,0.0
2005,OK,mmf,0.0
2006,OK,mmf,0.0
2012,OK,mmf,0.0
2014,OK,mmf,0.0
2013,OK,mmf,0.0
1999,OK,mmf,0.0
2002,OK,mmf,0.0
2017,OK,mmf,0.0
2016,OK,mmf,0.0
2015,OK,mmf,0.0
1998,OK,mmf,0.0
2004,OK,mmf,0.0
2000,OK,mmf,0.0
1997,OK,mmf,0.0
2007,OK,mmf,0.0
2010,OK,mmf,0.0
2003,OK,mmf,0.0
2011,OK,mmf,0.0
2001,OK,mmf,0.0
2008,NE,mmf,0.0
2009,NE,mmf,0.0
2005,NE,mmf,0.0
2006,NE,mmf,0.0
2012,NE,mmf,0.0
2014,NE,mmf,0.0
2013,NE,mmf,0.0
1999,NE,mmf,0.0
2002,NE,mmf,0.0
2017,NE,mmf,0.0
2016,NE,mmf,0.0
2015,NE,mmf,0.0
1998,NE,mmf,0.0
2004,NE,mmf,0.0
2000,NE,mmf,0.0
1997,NE,mmf,0.0
2007,NE,mmf,0.0
2010,NE,mmf,0.0
2003,NE,mmf,0.0
2011,NE,mmf,0.0
2001,NE,mmf,0.0
2008,KY,mmf,0.0
2009,KY,mmf,0.0
2005,KY,mmf,0.0
2006,KY,mmf,0.0
2012,KY,mmf,0.0
2014,KY,mmf,0.0
2013,KY,mmf,0.0
1999,KY,mmf,0.0
2002,KY,mmf,0.0
2017,KY,mmf,0.0
2016,KY,mmf,0.0
2015,KY,mmf,0.0
1998,KY,mmf,0.0
2004,KY,mmf,0.0
2000,KY,mmf,0.0
1997,KY,mmf,0.0
2007,KY,mmf,0.0
2010,KY,mmf,0.0
2003,KY,mmf,0.0
2011,KY,mmf,0.0
2001,KY,mmf,0.0
2008,NM,mmf,0.0
2009,NM,mmf,0.0
2005,NM,mmf,0.0
2006,NM,mmf,0.0
2012,NM,mmf,0.0
2014,NM,mmf,0.0
2013,NM,mmf,0.0
1999,NM,mmf,0.0
2002,NM,mmf,0.0
2017,NM,mmf,0.0
2016,NM,mmf,0.0
2015,NM,mmf,0.0
1998,NM,mmf,0.0
2004,NM,mmf,0.0
2000,NM,mmf,0.0
1997,NM,mmf,0.0
2007,NM,mmf,0.0
2010,NM,mmf,0.0
2003,NM,mmf,0.0
2011,NM,mmf,0.0
2001,NM,mmf,0.0
2008,IL,mmf,0.0
2009,IL,mmf,0.0
2005,IL,mmf,0.0
2006,IL,mmf,0.0
2012,IL,mmf,0.0
2014,IL,mmf,0.0
2013,IL,mmf,0.0
1999,IL,mmf,0.0
2002,IL,mmf,0.0
2017,IL,mmf,0.0
2016,IL,mmf,0.0
2015,IL,mmf,0.0
1998,IL,mmf,0.0
2004,IL,mmf,0.0
2000,IL,mmf,0.0
1997,IL,mmf,0.0
2007,IL,mmf,0.0
2010,IL,mmf,0.0
2003,IL,mmf,0.0
2011,IL,mmf,0.0
2001,IL,mmf,0.0
2008,NC,mmf,0.0
2009,NC,mmf,0.0
2005,NC,mmf,0.0
2006,NC,mmf,0.0
2012,NC,mmf,0.0
2014,NC,mmf,0.0
2013,NC,mmf,0.0
1999,NC,mmf,0.0
2002,NC,mmf,0.0
2017,NC,mmf,0.0
2016,NC,mmf,0.0
2015,NC,mmf,0.0
1998,NC,mmf,0.0
2004,NC,mmf,0.0
2000,NC,mmf,0.0
1997,NC,mmf,0.0
2007,NC,mmf,0.0
2010,NC,mmf,0.0
2003,NC,mmf,0.0
2011,NC,mmf,0.0
2001,NC,mmf,0.0
2008,VA,mmf,0.0
2009,VA,mmf,0.0
2005,VA,mmf,0.0
2006,VA,mmf,0.0
2012,VA,mmf,0.0
2014,VA,mmf,0.0
2013,VA,mmf,0.0
1999,VA,mmf,0.0
2002,VA,mmf,0.0
2017,VA,mmf,0.0
2016,VA,mmf,0.0
2015,VA,mmf,0.0
1998,VA,mmf,0.0
2004,VA,mmf,0.0
2000,VA,mmf,0.0
1997,VA,mmf,0.0
2007,VA,mmf,0.0
2010,VA,mmf,0.0
2003,VA,mmf,0.0
2011,VA,mmf,0.0
2001,VA,mmf,0.0
2008,CT,mmf,0.0
2009,CT,mmf,0.0
2005,CT,mmf,0.0
2006,CT,mmf,0.0
2012,CT,mmf,0.0
2014,CT,mmf,0.0
2013,CT,mmf,0.0
1999,CT,mmf,0.0
2002,CT,mmf,0.0
2017,CT,mmf,0.0
2016,CT,mmf,0.0
2015,CT,mmf,0.0
1998,CT,mmf,0.0
2004,CT,mmf,0.0
2000,CT,mmf,0.0
1997,CT,mmf,0.0
2007,CT,mmf,0.0
2010,CT,mmf,0.0
2003,CT,mmf,0.0
2011,CT,mmf,0.0
2001,CT,mmf,0.0
2008,MI,mmf,0.0
2009,MI,mmf,0.0
2005,MI,mmf,0.0
2006,MI,mmf,0.0
2012,MI,mmf,0.0
2014,MI,mmf,0.0
2013,MI,mmf,0.0
1999,MI,mmf,0.0
2002,MI,mmf,0.0
2017,MI,mmf,0.0
2016,MI,mmf,0.0
2015,MI,mmf,0.0
1998,MI,mmf,0.0
2004,MI,mmf,0.0
2000,MI,mmf,0.0
1997,MI,mmf,0.0
2007,MI,mmf,0.0
2010,MI,mmf,0.0
2003,MI,mmf,0.0
2011,MI,mmf,0.0
2001,MI,mmf,0.0
2008,DE,mmf,0.0
2009,DE,mmf,0.0
2005,DE,mmf,0.0
2006,DE,mmf,0.0
2012,DE,mmf,0.0
2014,DE,mmf,0.0
2013,DE,mmf,0.0
1999,DE,mmf,0.0
2002,DE,mmf,0.0
2017,DE,mmf,0.0
2016,DE,mmf,0.0
2015,DE,mmf,0.0
1998,DE,mmf,0.0
2004,DE,mmf,0.0
2000,DE,mmf,0.0
1997,DE,mmf,0.0
2007,DE,mmf,0.0
2010,DE,mmf,0.0
2003,DE,mmf,0.0
2011,DE,mmf,0.0
2001,DE,mmf,0.0
2008,HI,mmf,0.0
2009,HI,mmf,0.0
2005,HI,mmf,0.0
2006,HI,mmf,0.0
2012,HI,mmf,0.0
2014,HI,mmf,0.0
2013,HI,mmf,0.0
1999,HI,mmf,0.0
2002,HI,mmf,0.0
2017,HI,mmf,0.0
2016,HI,mmf,0.0
2015,HI,mmf,0.0
1998,HI,mmf,0.0
2004,HI,mmf,0.0
2000,HI,mmf,0.0
1997,HI,mmf,0.0
2007,HI,mmf,0.0
2010,HI,mmf,0.0
2003,HI,mmf,0.0
2011,HI,mmf,0.0
2001,HI,mmf,0.0
2008,GA,mmf,0.0
2009,GA,mmf,0.0
2005,GA,mmf,0.0
2006,GA,mmf,0.0
2012,GA,mmf,0.0
2014,GA,mmf,0.0
2013,GA,mmf,0.0
1999,GA,mmf,0.0
2002,GA,mmf,0.0
2017,GA,mmf,0.0
2016,GA,mmf,0.0
2015,GA,mmf,0.0
1998,GA,mmf,0.0
2004,GA,mmf,0.0
2000,GA,mmf,0.0
1997,GA,mmf,0.0
2007,GA,mmf,0.0
2010,GA,mmf,0.0
2003,GA,mmf,0.0
2011,GA,mmf,0.0
2001,GA,mmf,0.0
2008,CA,mmf,0.0
2009,CA,mmf,0.0
2005,CA,mmf,0.0
2006,CA,mmf,0.0
2012,CA,mmf,0.0
2014,CA,mmf,0.0
2013,CA,mmf,0.0
1999,CA,mmf,0.0
2002,CA,mmf,0.0
2017,CA,mmf,0.0
2016,CA,mmf,0.0
2015,CA,mmf,0.0
1998,CA,mmf,0.0
2004,CA,mmf,0.0
2000,CA,mmf,0.0
1997,CA,mmf,0.0
2007,CA,mmf,0.0
2010,CA,mmf,0.0
2003,CA,mmf,0.0
2011,CA,mmf,0.0
2001,CA,mmf,0.0
2008,ME,mmf,0.0
2009,ME,mmf,0.0
2005,ME,mmf,0.0
2006,ME,mmf,0.0
2012,ME,mmf,0.0
2014,ME,mmf,0.0
2013,ME,mmf,0.0
1999,ME,mmf,0.0
2002,ME,mmf,0.0
2017,ME,mmf,0.0
2016,ME,mmf,0.0
2015,ME,mmf,0.0
1998,ME,mmf,0.0
2004,ME,mmf,0.0
2000,ME,mmf,0.0
1997,ME,mmf,0.0
2007,ME,mmf,0.0
2010,ME,mmf,0.0
2003,ME,mmf,0.0
2011,ME,mmf,0.0
2001,ME,mmf,0.0
2008,MA,mmf,0.0
2009,MA,mmf,0.0
2005,MA,mmf,0.0
2006,MA,mmf,0.0
2012,MA,mmf,0.0
2014,MA,mmf,0.0
2013,MA,mmf,0.0
1999,MA,mmf,0.0
2002,MA,mmf,0.0
2017,MA,mmf,0.0
2016,MA,mmf,0.0
2015,MA,mmf,0.0
1998,MA,mmf,0.0
2004,MA,mmf,0.0
2000,MA,mmf,0.0
1997,MA,mmf,0.0
2007,MA,mmf,0.0
2010,MA,mmf,0.0
2003,MA,mmf,0.0
2011,MA,mmf,0.0
2001,MA,mmf,0.0
2008,MS,mmf,0.0
2009,MS,mmf,0.0
2005,MS,mmf,0.0
2006,MS,mmf,0.0
2012,MS,mmf,0.0
2014,MS,mmf,0.6193721995737952
2013,MS,mmf,0.0
1999,MS,mmf,0.0
2002,MS,mmf,0.0
2017,MS,mmf,0.5950099975744347
2016,MS,mmf,0.6052557714969833
2015,MS,mmf,0.6603556351077268
1998,MS,mmf,0.0
2004,MS,mmf,0.0
2000,MS,mmf,0.0
1997,MS,mmf,0.0
2007,MS,mmf,0.0
2010,MS,mmf,0.0
2003,MS,mmf,0.0
2011,MS,mmf,0.0
2001,MS,mmf,0.0
2008,WA,mmf,0.0
2009,WA,mmf,0.0
2005,WA,mmf,0.0
2006,WA,mmf,0.0
2012,WA,mmf,0.0
2014,WA,mmf,0.0
2013,WA,mmf,0.0
1999,WA,mmf,0.0
2002,WA,mmf,0.0
2017,WA,mmf,0.0
2016,WA,mmf,0.0
2015,WA,mmf,0.0
1998,WA,mmf,0.0
2004,WA,mmf,0.0
2000,WA,mmf,0.0
1997,WA,mmf,0.0
2007,WA,mmf,0.0
2010,WA,mmf,0.0
2003,WA,mmf,0.0
2011,WA,mmf,0.0
2001,WA,mmf,0.0
2008,TX,mmf,0.0
2009,TX,mmf,0.0
2005,TX,mmf,0.0
2006,TX,mmf,0.0
2012,TX,mmf,0.0
2014,TX,mmf,0.0
2013,TX,mmf,0.0
1999,TX,mmf,0.0
2002,TX,mmf,0.0
2017,TX,mmf,0.0
2016,TX,mmf,0.0
2015,TX,mmf,0.0
1998,TX,mmf,0.0
2004,TX,mmf,0.0
2000,TX,mmf,0.0
1997,TX,mmf,0.0
2007,TX,mmf,0.0
2010,TX,mmf,0.0
2003,TX,mmf,0.0
2011,TX,mmf,0.0
2001,TX,mmf,0.0
2008,AL,mmf,0.0
2009,AL,mmf,0.0
2005,AL,mmf,0.0
2006,AL,mmf,0.0
2012,AL,mmf,0.0
2014,AL,mmf,0.0
2013,AL,mmf,0.0
1999,AL,mmf,0.0
2002,AL,mmf,0.0
2017,AL,mmf,0.0
2016,AL,mmf,0.0
2015,AL,mmf,0.0
1998,AL,mmf,0.0
2004,AL,mmf,0.0
2000,AL,mmf,0.0
1997,AL,mmf,0.0
2007,AL,mmf,0.0
2010,AL,mmf,0.0
2003,AL,mmf,0.0
2011,AL,mmf,0.0
2001,AL,mmf,0.0
2008,NV,mmf,0.0
2009,NV,mmf,0.0
2005,NV,mmf,0.0
2006,NV,mmf,0.0
2012,NV,mmf,0.0
2014,NV,mmf,0.0
2013,NV,mmf,0.0
1999,NV,mmf,0.0
2002,NV,mmf,0.0
2017,NV,mmf,0.0
2016,NV,mmf,0.0
2015,NV,mmf,0.0
1998,NV,mmf,0.0
2004,NV,mmf,0.0
2000,NV,mmf,0.0
1997,NV,mmf,0.0
2007,NV,mmf,0.0
2010,NV,mmf,0.0
2003,NV,mmf,0.0
2011,NV,mmf,0.0
2001,NV,mmf,0.0
2008,SD,mmf,0.0
2009,SD,mmf,0.0
2005,SD,mmf,0.0
2006,SD,mmf,0.0
2012,SD,mmf,0.0
2014,SD,mmf,0.0
2013,SD,mmf,0.0
1999,SD,mmf,0.0
2002,SD,mmf,0.0
2017,SD,mmf,0.0
2016,SD,mmf,0.0
2015,SD,mmf,0.0
1998,SD,mmf,0.0
2004,SD,mmf,0.0
2000,SD,mmf,0.0
1997,SD,mmf,0.0
2007,SD,mmf,0.0
2010,SD,mmf,0.0
2003,SD,mmf,0.0
2011,SD,mmf,0.0
2001,SD,mmf,0.0
2008,MN,mmf,0.0
2009,MN,mmf,0.0
2005,MN,mmf,0.0
2006,MN,mmf,0.0
2012,MN,mmf,0.0
2014,MN,mmf,0.0
2013,MN,mmf,0.0
1999,MN,mmf,0.0
2002,MN,mmf,0.0
2017,MN,mmf,0.0
2016,MN,mmf,0.0
2015,MN,mmf,0.0
1998,MN,mmf,0.0
2004,MN,mmf,0.0
2000,MN,mmf,0.0
1997,MN,mmf,0.0
