yr,j,i,value
1998,mch,mch,253.14000000000001
1998,mch,pla,0.314
1998,mch,tsv,4.728
1998,mch,fpd,0.428
1998,mch,osv,0.001
1998,mch,fmt,3.6350000000000002
1998,mch,pet,0.002
1998,mch,cep,1.231
1998,mch,mot,2.6710000000000003
1998,mch,pmt,0.65
1998,mch,wht,4.775
1998,mch,che,0.618
1998,mch,mmf,0.584
1998,dat,com,3.9170000000000003
1998,dat,con,0.093
1998,dat,pub,1.377
1998,dat,ins,0.076
1998,dat,brd,0.093
1998,dat,edu,0.079
1998,dat,dat,38.634
1998,dat,rnt,0.045
1998,dat,tsv,5.414
1998,dat,adm,0.1
1998,dat,wht,0.097
1998,dat,ott,0.295
1998,amd,res,19.952
1998,amd,com,0.057
1998,amd,rec,14.718
1998,amd,con,1.022
1998,amd,fbt,0.223
1998,amd,brd,0.114
1998,amd,amd,77.22200000000001
1998,amd,rnt,0.433
1998,amd,tsv,0.003
1998,amd,osv,0.447
1998,amd,mvt,0.007
1998,amd,gmt,0.253
1998,amd,ott,0.484
1998,oil,com,0.078
1998,oil,con,0.17400000000000002
1998,oil,oil,58.406
1998,oil,tsv,0.389
1998,oil,smn,4.097
1998,oil,pet,5.639
1998,oil,wht,0.247
1998,oil,min,0.737
1998,hos,res,0.8300000000000001
1998,hos,com,0.613
1998,hos,amb,4.246
1998,hos,con,0.47300000000000003
1998,hos,hos,279.645
1998,hos,rnt,0.241
1998,hos,tsv,1.811
1998,hos,ott,0.77
1998,rnt,com,0.117
1998,rnt,con,0.091
1998,rnt,use,0.028
1998,rnt,fbt,1.02
1998,rnt,ore,0.638
1998,rnt,rnt,161.22
1998,rnt,tsv,0.016
1998,rnt,sec,0.004
1998,rnt,grd,0.017
1998,rnt,osv,1.494
1998,rnt,mvt,0.094
1998,rnt,trk,0.11800000000000001
1998,rnt,wht,0.117
1998,rnt,ott,0.518
1998,pla,ppd,1.479
1998,pla,com,0.133
1998,pla,con,0.10300000000000001
1998,pla,eec,0.28400000000000003
1998,pla,use,0.18
1998,pla,tex,0.503
1998,pla,nmp,0.076
1998,pla,ote,0.122
1998,pla,mch,1.283
1998,pla,pla,150.237
1998,pla,tsv,1.174
1998,pla,fpd,0.244
1998,pla,pri,0.217
1998,pla,fmt,0.785
1998,pla,cep,0.29
1998,pla,mot,1.101
1998,pla,pmt,1.79
1998,pla,wpd,0.255
1998,pla,wht,1.5250000000000001
1998,pla,che,0.804
1998,pla,mmf,0.74
1998,fof,com,0.038
1998,fof,con,0.321
1998,fof,agr,0.035
1998,fof,fof,41.283
1998,fin,com,0.004
1998,fin,con,0.007
1998,fin,fin,65.365
1998,fin,tsv,0.015
1998,tsv,com,1.831
1998,tsv,con,0.672
1998,tsv,dat,0.025
1998,tsv,tsv,557.612
1998,tsv,sec,0.007
1998,tsv,pri,0.014
1998,tsv,osv,0.862
1998,tsv,adm,0.961
1998,tsv,gmt,0.194
1998,tsv,ott,1.46
1998,nrs,res,0.18
1998,nrs,com,0.037
1998,nrs,amb,0.561
1998,nrs,con,0.042
1998,nrs,ore,0.018000000000000002
1998,nrs,rnt,0.199
1998,nrs,tsv,0.017
1998,nrs,nrs,100.152
1998,nrs,soc,0.009000000000000001
1998,nrs,ott,0.041
1998,sec,com,0.289
1998,sec,con,0.003
1998,sec,ins,0.603
1998,sec,bnk,6.327
1998,sec,tsv,0.224
1998,sec,sec,235.995
1998,art,res,0.6930000000000001
1998,art,com,0.019
1998,art,rec,0.744
1998,art,con,0.223
1998,art,ore,0.013000000000000001
1998,art,edu,0.038
1998,art,amd,0.001
1998,art,rnt,2.97
1998,art,tsv,2.495
1998,art,art,53.971000000000004
1998,art,osv,0.125
1998,art,ott,0.896
1998,mov,com,0.065
1998,mov,rec,0.01
1998,mov,con,0.006
1998,mov,ore,0.035
1998,mov,rnt,0.032
1998,mov,tsv,0.178
1998,mov,mov,94.81
1998,mov,cep,0.097
1998,mov,wht,0.171
1998,mov,ott,0.179
1998,fpd,ppd,0.125
1998,fpd,com,0.039
1998,fpd,con,0.337
1998,fpd,eec,0.043000000000000003
1998,fpd,tex,0.14100000000000001
1998,fpd,nmp,0.076
1998,fpd,mch,0.111
1998,fpd,pla,0.17500000000000002
1998,fpd,tsv,0.34
1998,fpd,fpd,65.11
1998,fpd,fmt,0.19
1998,fpd,mot,0.10400000000000001
1998,fpd,alt,0.002
1998,fpd,pmt,0.005
1998,fpd,wpd,0.6920000000000001
1998,fpd,wht,0.8300000000000001
1998,fpd,che,0.039
1998,fpd,mmf,0.044
1998,slg,ppd,0.3
1998,slg,res,9.367
1998,slg,com,3.859
1998,slg,amb,13.199
1998,slg,fbp,0.9540000000000001
1998,slg,rec,1.3860000000000001
1998,slg,con,8.861
1998,slg,agr,0.28700000000000003
1998,slg,use,2.198
1998,slg,pub,0.241
1998,slg,uti,0.616
1998,slg,edu,41.456
1998,slg,dat,1.0130000000000001
1998,slg,amd,4.4270000000000005
1998,slg,hos,80.233
1998,slg,fof,1.68
1998,slg,fin,11.655
1998,slg,tsv,23.462
1998,slg,art,1.578
1998,slg,slg,829.769
1998,slg,pri,0.71
1998,slg,osv,0.587
1998,slg,wst,7.676
1998,slg,adm,3.539
1998,slg,soc,1.7690000000000001
1998,slg,alt,0.884
1998,slg,wpd,0.108
1998,slg,che,0.044
1998,slg,mmf,0.861
1998,slg,min,0.131
1998,pri,ppd,0.484
1998,pri,com,0.12
1998,pri,con,0.059000000000000004
1998,pri,use,0.066
1998,pri,tex,0.08700000000000001
1998,pri,pla,0.108
1998,pri,tsv,26.965
1998,pri,pri,71.67
1998,pri,fmt,0.015
1998,pri,cep,0.052000000000000005
1998,pri,adm,0.61
1998,pri,alt,0.04
1998,pri,wht,0.34600000000000003
1998,pri,mmf,0.365
1998,grd,com,0.054
1998,grd,con,0.002
1998,grd,tsv,0.03
1998,grd,grd,26.127
1998,grd,osv,0.019
1998,grd,wht,0.001
1998,grd,ott,0.003
1998,grd,otr,0.122
1998,pip,com,0.073
1998,pip,con,0.029
1998,pip,uti,2.0
1998,pip,tsv,0.011
1998,pip,pip,21.988
1998,sle,rec,7.502
1998,sle,hou,15.164
1998,sle,fbt,0.9560000000000001
1998,sle,ins,0.016
1998,sle,uti,55.342
1998,sle,bnk,0.073
1998,sle,ore,7.865
1998,sle,art,0.444
1998,sle,grd,7.726
1998,sle,sle,43.646
1998,sle,osv,1.274
1998,sle,trn,0.083
1998,sle,wtt,0.059000000000000004
1998,sle,otr,5.603
1998,osv,res,1.813
1998,osv,com,0.34
1998,osv,con,0.707
1998,osv,ore,0.025
1998,osv,edu,0.007
1998,osv,rnt,0.357
1998,osv,tsv,1.256
1998,osv,osv,370.796
1998,osv,mvt,0.514
1998,osv,adm,0.027
1998,osv,soc,-0.001
1998,osv,gmt,0.055
1998,osv,wht,0.247
1998,osv,ott,1.474
1998,trn,com,0.10300000000000001
1998,trn,con,0.601
1998,trn,rnt,0.192
1998,trn,tsv,0.021
1998,trn,trn,37.832
1998,smn,com,0.11800000000000001
1998,smn,con,1.7890000000000001
1998,smn,oil,0.066
1998,smn,tsv,0.184
1998,smn,smn,21.105
1998,smn,fmt,0.04
1998,smn,wht,0.032
1998,smn,min,0.039
1998,fmt,ppd,0.07200000000000001
1998,fmt,com,0.35100000000000003
1998,fmt,con,2.48
1998,fmt,eec,0.229
1998,fmt,use,0.93
1998,fmt,tex,0.009000000000000001
1998,fmt,nmp,0.316
1998,fmt,ote,0.856
1998,fmt,mch,4.0280000000000005
1998,fmt,pla,1.479
1998,fmt,tsv,2.471
1998,fmt,fpd,0.328
1998,fmt,pri,0.069
1998,fmt,osv,0.022
1998,fmt,fmt,227.916
1998,fmt,pet,0.017
1998,fmt,cep,0.868
1998,fmt,mot,2.336
1998,fmt,alt,0.011
1998,fmt,pmt,6.347
1998,fmt,wpd,0.35000000000000003
1998,fmt,wht,2.366
1998,fmt,che,0.126
1998,fmt,mmf,0.536
1998,pet,ppd,0.033
1998,pet,com,0.166
1998,pet,con,0.08600000000000001
1998,pet,tex,0.052000000000000005
1998,pet,nmp,0.137
1998,pet,mch,0.064
1998,pet,pla,0.068
1998,pet,tsv,0.93
1998,pet,pet,124.982
1998,pet,wht,1.181
1998,pet,che,8.619
1998,pet,min,0.16
1998,mvt,com,0.009000000000000001
1998,mvt,rec,0.139
1998,mvt,con,0.008
1998,mvt,ins,0.016
1998,mvt,bnk,2.293
1998,mvt,edu,0.027
1998,mvt,rnt,1.0190000000000001
1998,mvt,tsv,0.037
1998,mvt,osv,57.4
1998,mvt,mvt,91.78
1998,mvt,trk,0.002
1998,mvt,wrh,0.117
1998,mvt,otr,0.221
1998,cep,ppd,0.422
1998,cep,com,0.403
1998,cep,con,0.081
1998,cep,eec,1.883
1998,cep,use,0.047
1998,cep,tex,0.23800000000000002
1998,cep,nmp,0.327
1998,cep,ote,1.933
1998,cep,mch,1.641
1998,cep,pla,0.712
1998,cep,tsv,25.651
1998,cep,fpd,0.488
1998,cep,pri,0.44
1998,cep,fmt,0.294
1998,cep,cep,418.736
1998,cep,mot,0.443
1998,cep,pmt,0.341
1998,cep,wpd,0.059000000000000004
1998,cep,wht,8.261000000000001
1998,cep,che,0.81
1998,cep,mmf,1.235
1998,wst,com,0.054
1998,wst,con,0.019
1998,wst,use,1.641
1998,wst,oil,0.223
1998,wst,rnt,0.047
1998,wst,tsv,0.106
1998,wst,wst,43.743
1998,wst,ott,0.105
1998,mot,com,0.726
1998,mot,con,0.491
1998,mot,eec,0.34500000000000003
1998,mot,use,0.749
1998,mot,tex,0.005
1998,mot,nmp,0.056
1998,mot,ote,0.223
1998,mot,mch,1.5290000000000001
1998,mot,pla,0.318
1998,mot,tsv,10.031
1998,mot,fpd,0.014
1998,mot,fmt,1.0170000000000001
1998,mot,cep,3.399
1998,mot,mot,427.163
1998,mot,pmt,0.368
1998,mot,wht,1.051
1998,mot,che,0.068
1998,mot,mmf,0.004
1998,adm,com,1.612
1998,adm,amb,0.004
1998,adm,con,0.755
1998,adm,ins,0.036000000000000004
1998,adm,tsv,4.274
1998,adm,pri,1.8780000000000001
1998,adm,wst,0.20800000000000002
1998,adm,adm,340.166
1998,adm,soc,0.013000000000000001
1998,adm,ott,0.885
1998,soc,res,0.162
1998,soc,com,0.045
1998,soc,amb,0.099
1998,soc,con,0.159
1998,soc,tsv,0.021
1998,soc,nrs,0.1
1998,soc,soc,65.224
1998,soc,gmt,0.084
1998,soc,ott,0.168
1998,alt,com,0.035
1998,alt,con,0.006
1998,alt,use,0.007
1998,alt,tex,1.06
1998,alt,tsv,0.15
1998,alt,alt,74.803
1998,alt,wht,2.965
1998,pmt,ppd,0.028
1998,pmt,com,0.242
1998,pmt,con,0.23600000000000002
1998,pmt,eec,0.419
1998,pmt,use,0.642
1998,pmt,tex,0.032
1998,pmt,nmp,0.06
1998,pmt,mch,0.363
1998,pmt,pla,0.124
1998,pmt,tsv,0.47900000000000004
1998,pmt,fpd,0.015
1998,pmt,fmt,1.446
1998,pmt,pet,1.539
1998,pmt,cep,0.004
1998,pmt,pmt,160.19400000000002
1998,pmt,wht,0.259
1998,pmt,che,0.455
1998,trk,com,0.07200000000000001
1998,trk,con,0.028
1998,trk,tsv,0.15
1998,trk,wst,0.023
1998,trk,trk,170.058
1998,trk,wrh,2.2760000000000002
1998,trk,otr,1.12
1998,fdd,com,1.422
1998,fdd,con,0.008
1998,fdd,edu,0.11
1998,fdd,mch,0.001
1998,fdd,dat,0.007
1998,fdd,hos,0.7020000000000001
1998,fdd,tsv,9.185
1998,fdd,art,0.01
1998,fdd,mov,0.02
1998,fdd,fdd,289.497
1998,fdd,mmf,0.001
1998,gmt,res,2.136
1998,gmt,com,0.032
1998,gmt,amb,0.23800000000000002
1998,gmt,fbp,0.609
1998,gmt,con,0.994
1998,gmt,rnt,0.28
1998,gmt,tsv,0.552
1998,gmt,osv,3.335
1998,gmt,adm,0.08700000000000001
1998,gmt,alt,0.003
1998,gmt,gmt,91.489
1998,wtt,com,0.047
1998,wtt,rec,0.001
1998,wtt,con,0.009000000000000001
1998,wtt,rnt,0.03
1998,wtt,tsv,0.003
1998,wtt,wtt,24.256
1998,wtt,otr,0.375
1998,wpd,ppd,0.029
1998,wpd,com,0.045
1998,wpd,con,0.20400000000000001
1998,wpd,use,0.061
1998,wpd,tex,0.045
1998,wpd,nmp,0.081
1998,wpd,pla,0.21
1998,wpd,tsv,0.089
1998,wpd,fpd,0.445
1998,wpd,fmt,0.466
1998,wpd,wpd,89.305
1998,wpd,wht,0.717
1998,wpd,che,0.03
1998,wpd,mmf,0.023
1998,wht,com,6.2250000000000005
1998,wht,fbp,5.14
1998,wht,con,2.219
1998,wht,edu,0.02
1998,wht,ote,0.017
1998,wht,mch,0.34900000000000003
1998,wht,rnt,10.521
1998,wht,fof,0.406
1998,wht,tsv,1.297
1998,wht,fpd,0.018000000000000002
1998,wht,pip,0.013000000000000001
1998,wht,osv,33.567
1998,wht,fmt,0.006
1998,wht,cep,0.041
1998,wht,mot,0.108
1998,wht,adm,0.135
1998,wht,wht,589.591
1998,wht,wrh,0.079
1998,wht,mmf,1.53
1998,wht,otr,0.715
1998,wrh,com,0.018000000000000002
1998,wrh,con,0.043000000000000003
1998,wrh,tsv,0.092
1998,wrh,osv,0.006
1998,wrh,wst,0.001
1998,wrh,trk,0.6
1998,wrh,wrh,26.964000000000002
1998,wrh,ott,0.264
1998,wrh,otr,0.61
1998,ott,res,5.871
1998,ott,com,0.525
1998,ott,amb,0.279
1998,ott,rec,0.2
1998,ott,con,1.693
1998,ott,agr,0.17400000000000002
1998,ott,hou,0.044
1998,ott,ins,0.013000000000000001
1998,ott,brd,0.075
1998,ott,bnk,0.339
1998,ott,edu,0.10200000000000001
1998,ott,rnt,4.37
1998,ott,tsv,1.01
1998,ott,pri,0.10400000000000001
1998,ott,osv,9.726
1998,ott,adm,1.625
1998,ott,alt,0.218
1998,ott,wrh,0.009000000000000001
1998,ott,ott,379.824
1998,ott,mmf,1.031
1998,ott,otr,1.157
1998,che,ppd,0.313
1998,che,com,0.902
1998,che,fbp,1.574
1998,che,con,0.23500000000000001
1998,che,eec,0.10400000000000001
1998,che,nmp,0.216
1998,che,mch,0.975
1998,che,pla,3.969
1998,che,tsv,16.682
1998,che,pri,0.009000000000000001
1998,che,fmt,0.328
1998,che,pet,1.8820000000000001
1998,che,cep,1.435
1998,che,mot,0.088
1998,che,pmt,0.11
1998,che,wpd,0.105
1998,che,wht,6.726
1998,che,che,385.48900000000003
1998,che,mmf,0.545
1998,che,min,0.12
1998,air,com,0.615
1998,air,amb,0.037
1998,air,con,0.035
1998,air,use,0.038
1998,air,rnt,0.048
1998,air,fof,0.14
1998,air,tsv,0.171
1998,air,air,105.887
1998,air,otr,0.151
1998,mmf,ppd,0.116
1998,mmf,com,0.192
1998,mmf,con,0.62
1998,mmf,eec,0.033
1998,mmf,use,0.057
1998,mmf,tex,0.34
1998,mmf,nmp,0.179
1998,mmf,ote,0.164
1998,mmf,mch,0.429
1998,mmf,pla,0.618
1998,mmf,tsv,5.901
1998,mmf,fpd,0.425
1998,mmf,pri,0.124
1998,mmf,fmt,0.518
1998,mmf,pet,0.032
1998,mmf,cep,0.251
1998,mmf,mot,0.024
1998,mmf,alt,0.35000000000000003
1998,mmf,pmt,0.297
1998,mmf,wpd,0.091
1998,mmf,wht,2.043
1998,mmf,che,0.612
1998,mmf,mmf,102.867
1998,otr,res,0.105
1998,otr,com,0.193
1998,otr,amb,0.012
1998,otr,rec,0.002
1998,otr,con,0.105
1998,otr,fbt,0.034
1998,otr,edu,0.034
1998,otr,rnt,0.093
1998,otr,fof,0.004
1998,otr,tsv,2.545
1998,otr,grd,0.048
1998,otr,osv,0.079
1998,otr,adm,0.056
1998,otr,trk,0.095
1998,otr,wtt,0.049
1998,otr,wht,0.16
1998,otr,wrh,0.146
1998,otr,ott,0.003
1998,otr,air,0.122
1998,otr,otr,91.49
1998,min,com,0.116
1998,min,con,2.359
1998,min,use,0.002
1998,min,nmp,0.229
1998,min,tsv,0.036000000000000004
1998,min,smn,0.9530000000000001
1998,min,pet,0.20500000000000002
1998,min,wht,0.065
1998,min,che,1.586
1998,min,min,48.391
2004,ppd,ppd,147.19
2004,ppd,com,0.10400000000000001
2004,ppd,con,0.06
2004,ppd,use,0.311
2004,ppd,tex,0.362
2004,ppd,nmp,0.07100000000000001
2004,ppd,pla,1.488
2004,ppd,tsv,0.585
2004,ppd,fpd,0.052000000000000005
2004,ppd,pri,0.362
2004,ppd,fmt,0.14100000000000001
2004,ppd,cep,0.001
2004,ppd,pmt,0.07200000000000001
2004,ppd,wpd,0.083
2004,ppd,wht,0.683
2004,ppd,che,0.996
2004,ppd,mmf,0.312
2004,res,res,421.069
2004,res,com,0.004
2004,res,rec,1.2570000000000001
2004,res,con,0.6
2004,res,use,0.078
2004,res,fbt,0.467
2004,res,brd,0.001
2004,res,amd,0.419
2004,res,tsv,0.001
2004,res,ott,1.06
2004,com,com,168.244
2004,com,con,0.004
2004,com,pub,1.196
2004,com,brd,0.122
2004,com,edu,0.597
2004,com,dat,12.153
2004,com,rnt,0.063
2004,com,tsv,8.462
2004,com,osv,1.6400000000000001
2004,com,adm,2.316
2004,com,wht,4.972
2004,com,ott,0.326
2004,amb,res,0.155
2004,amb,com,0.309
2004,amb,amb,597.128
2004,amb,con,0.419
2004,amb,rnt,2.174
2004,amb,tsv,0.095
2004,amb,nrs,0.164
2004,amb,ott,6.165
2004,fbp,ppd,0.028
2004,fbp,com,0.128
2004,fbp,fbp,604.546
2004,fbp,con,0.043000000000000003
2004,fbp,use,0.003
2004,fbp,tex,0.02
2004,fbp,pla,0.014
2004,fbp,tsv,1.73
2004,fbp,alt,0.041
2004,fbp,wht,5.361
2004,fbp,che,3.056
2004,rec,res,11.294
2004,rec,com,0.01
2004,rec,rec,70.38
2004,rec,con,0.20700000000000002
2004,rec,ore,0.005
2004,rec,edu,1.546
2004,rec,amd,0.281
2004,rec,rnt,0.159
2004,rec,tsv,0.11900000000000001
2004,rec,art,0.155
2004,rec,osv,0.631
2004,rec,mvt,0.36
2004,rec,soc,0.035
2004,rec,ott,1.369
2004,con,com,0.185
2004,con,con,1156.111
2004,con,tsv,0.75
2004,agr,rec,1.4060000000000001
2004,agr,agr,266.98900000000003
2004,agr,use,0.06
2004,agr,fof,4.476
2004,agr,wpd,0.016
2004,eec,ppd,0.053
2004,eec,com,0.185
2004,eec,con,0.025
2004,eec,eec,93.593
2004,eec,use,0.003
2004,eec,nmp,0.112
2004,eec,ote,0.066
2004,eec,mch,1.343
2004,eec,pla,0.082
2004,eec,tsv,1.661
2004,eec,fpd,0.025
2004,eec,fmt,0.802
2004,eec,pet,0.026000000000000002
2004,eec,cep,1.577
2004,eec,mot,0.388
2004,eec,pmt,0.729
2004,eec,wht,1.313
2004,eec,che,0.298
2004,eec,mmf,0.122
2004,fnd,com,2.141
2004,fnd,fbp,0.028
2004,fnd,con,0.264
2004,fnd,agr,0.731
2004,fnd,fnd,234.403
2004,fnd,pub,0.198
2004,fnd,fen,0.491
2004,fnd,uti,0.057
2004,fnd,hos,1.468
2004,fnd,fof,0.113
2004,fnd,fin,0.088
2004,fnd,tsv,11.266
2004,fnd,pri,0.009000000000000001
2004,fnd,pmt,0.001
2004,fnd,oth,1.075
2004,fnd,che,0.007
2004,fnd,mmf,0.067
2004,pub,com,6.433
2004,pub,con,0.007
2004,pub,pub,182.18800000000002
2004,pub,edu,0.897
2004,pub,dat,5.931
2004,pub,rnt,0.021
2004,pub,tsv,80.453
2004,pub,pri,1.552
2004,pub,adm,0.666
2004,pub,wht,0.504
2004,pub,ott,0.216
2004,hou,com,0.062
2004,hou,con,30.629
2004,hou,hou,1250.452
2004,hou,tsv,0.007
2004,fbt,res,9.971
2004,fbt,com,0.009000000000000001
2004,fbt,fbp,7.242
2004,fbt,rec,0.042
2004,fbt,con,0.002
2004,fbt,fbt,136.325
2004,fbt,bnk,0.253
2004,fbt,rnt,1.266
2004,fbt,tsv,0.015
2004,fbt,osv,0.234
2004,fbt,adm,0.061
2004,fbt,wrh,0.016
2004,ins,com,1.578
2004,ins,con,0.007
2004,ins,ins,538.1610000000001
2004,ins,leg,0.199
2004,ins,ore,0.312
2004,ins,tsv,0.462
2004,ins,sec,0.724
2004,tex,ppd,0.131
2004,tex,com,0.032
2004,tex,con,0.019
2004,tex,use,0.019
2004,tex,tex,64.997
2004,tex,ote,0.001
2004,tex,pla,0.406
2004,tex,tsv,0.229
2004,tex,fpd,0.47000000000000003
2004,tex,pri,0.068
2004,tex,fmt,0.10400000000000001
2004,tex,mot,0.179
2004,tex,alt,0.213
2004,tex,pmt,0.05
2004,tex,wht,0.779
2004,tex,che,5.777
2004,tex,mmf,0.212
2004,leg,com,0.213
2004,leg,leg,233.624
2004,leg,tsv,0.096
2004,fen,res,2.085
2004,fen,com,0.486
2004,fen,rec,0.002
2004,fen,ins,3.035
2004,fen,tex,0.006
2004,fen,fen,69.733
2004,fen,uti,10.17
2004,fen,ore,0.656
2004,fen,mov,0.112
2004,fen,osv,0.001
2004,fen,mvt,-0.014
2004,fen,gmt,3.7070000000000003
2004,fen,wht,0.002
2004,fen,wrh,0.013000000000000001
2004,fen,ott,-0.215
2004,uti,com,0.40900000000000003
2004,uti,con,0.853
2004,uti,uti,326.214
2004,uti,oil,0.028
2004,uti,tsv,0.123
2004,uti,pip,0.545
2004,uti,sle,1.092
2004,uti,ott,0.028
2004,nmp,ppd,0.093
2004,nmp,com,0.021
2004,nmp,con,0.25
2004,nmp,eec,0.069
2004,nmp,use,0.018000000000000002
2004,nmp,tex,0.121
2004,nmp,nmp,98.316
2004,nmp,ote,0.019
2004,nmp,mch,0.111
2004,nmp,oil,0.004
2004,nmp,pla,0.418
2004,nmp,tsv,0.483
2004,nmp,fpd,0.074
2004,nmp,smn,0.004
2004,nmp,fmt,0.11
2004,nmp,pet,0.293
2004,nmp,cep,0.029
2004,nmp,mot,0.027
2004,nmp,wpd,0.099
2004,nmp,wht,0.857
2004,nmp,che,0.246
2004,nmp,mmf,0.049
2004,nmp,min,0.589
2004,brd,com,1.5130000000000001
2004,brd,con,1.1
2004,brd,brd,473.976
2004,brd,edu,0.001
2004,brd,dat,0.299
2004,brd,rnt,2.1710000000000003
2004,brd,tsv,71.09100000000001
2004,brd,mov,0.23800000000000002
2004,brd,osv,1.342
2004,brd,wht,2.166
2004,brd,ott,0.497
2004,bnk,com,2.372
2004,bnk,con,0.002
2004,bnk,bnk,535.208
2004,bnk,rnt,45.217
2004,bnk,tsv,0.34700000000000003
2004,bnk,sec,46.127
2004,bnk,ott,0.559
2004,ore,com,0.076
2004,ore,rec,0.003
2004,ore,con,0.395
2004,ore,ins,0.079
2004,ore,ore,757.5310000000001
2004,ore,amd,0.043000000000000003
2004,ore,tsv,0.066
2004,ore,osv,0.059000000000000004
2004,edu,res,5.546
2004,edu,com,2.64
2004,edu,con,0.492
2004,edu,ins,0.018000000000000002
2004,edu,ore,0.04
2004,edu,edu,150.103
2004,edu,amd,7.37
2004,edu,rnt,0.017
2004,edu,tsv,17.658
2004,edu,art,0.47600000000000003
2004,edu,osv,0.014
2004,edu,ott,0.545
2004,ote,com,0.432
2004,ote,con,0.259
2004,ote,eec,0.802
2004,ote,use,0.138
2004,ote,tex,0.049
2004,ote,ote,148.40200000000002
2004,ote,mch,3.0020000000000002
2004,ote,pla,0.281
2004,ote,tsv,20.964000000000002
2004,ote,fmt,0.74
2004,ote,cep,0.654
2004,ote,mot,0.373
2004,ote,pmt,0.008
2004,ote,wht,0.557
2004,ote,che,0.271
2004,man,com,5.795
2004,man,con,0.135
2004,man,man,310.44
2004,man,tsv,3.779
2004,mch,ppd,0.045
2004,mch,com,0.558
2004,mch,fbp,0.186
2004,mch,con,0.454
2004,mch,eec,1.94
2004,mch,use,0.232
2004,mch,nmp,0.277
2004,mch,ote,0.67
2004,mch,mch,243.901
2004,mch,rnt,0.023
2004,mch,pla,0.582
2004,mch,tsv,4.346
2004,mch,fpd,0.106
2004,mch,osv,0.004
2004,mch,fmt,3.361
2004,mch,pet,0.002
2004,mch,cep,1.192
2004,mch,mot,1.595
2004,mch,pmt,0.533
2004,mch,wht,4.45
2004,mch,che,0.742
2004,mch,mmf,0.599
2004,dat,com,10.152000000000001
2004,dat,con,0.032
2004,dat,pub,3.6670000000000003
2004,dat,ins,0.02
2004,dat,brd,0.145
2004,dat,edu,0.159
2004,dat,dat,63.103
2004,dat,rnt,0.053
2004,dat,tsv,11.267
2004,dat,adm,0.115
2004,dat,wht,0.148
2004,dat,ott,0.088
2004,amd,res,24.605
2004,amd,com,0.008
2004,amd,rec,27.041
2004,amd,con,0.664
2004,amd,fbt,0.33
2004,amd,brd,0.073
2004,amd,ore,0.219
2004,amd,amd,97.045
2004,amd,rnt,0.248
2004,amd,tsv,0.003
2004,amd,art,0.34
2004,amd,osv,0.253
2004,amd,mvt,0.012
2004,amd,gmt,0.4
2004,amd,ott,0.6970000000000001
2004,oil,com,0.056
2004,oil,con,0.106
2004,oil,oil,154.874
2004,oil,tsv,0.406
2004,oil,smn,10.706
2004,oil,pet,18.425
2004,oil,wht,0.184
2004,oil,che,0.167
2004,oil,min,0.191
2004,hos,res,1.075
2004,hos,com,1.244
2004,hos,amb,5.9190000000000005
2004,hos,con,0.8260000000000001
2004,hos,hos,420.188
2004,hos,rnt,0.455
2004,hos,tsv,3.374
2004,hos,ott,1.245
2004,rnt,com,0.07200000000000001
2004,rnt,con,0.073
2004,rnt,use,0.03
2004,rnt,fbt,1.417
2004,rnt,ins,0.217
2004,rnt,ore,1.0
2004,rnt,edu,0.001
2004,rnt,rnt,219.935
2004,rnt,tsv,0.016
2004,rnt,sec,0.016
2004,rnt,grd,0.02
2004,rnt,osv,0.8250000000000001
2004,rnt,mvt,0.089
2004,rnt,trk,0.343
2004,rnt,wht,0.114
2004,rnt,ott,0.591
2004,pla,ppd,1.173
2004,pla,com,0.117
2004,pla,con,0.04
2004,pla,eec,0.224
2004,pla,use,0.109
2004,pla,tex,0.332
2004,pla,nmp,0.317
2004,pla,ote,0.08
2004,pla,mch,1.4040000000000001
2004,pla,pla,171.284
2004,pla,tsv,1.205
2004,pla,fpd,0.181
2004,pla,pri,0.101
2004,pla,fmt,0.787
2004,pla,pet,0.007
2004,pla,cep,0.242
2004,pla,mot,0.485
2004,pla,pmt,0.08700000000000001
2004,pla,wpd,0.257
2004,pla,wht,1.606
2004,pla,che,2.1
2004,pla,mmf,0.561
2004,fof,com,0.003
2004,fof,con,0.4
2004,fof,agr,0.033
2004,fof,fof,44.658
2004,fin,com,0.053
2004,fin,con,0.006
2004,fin,fin,80.528
2004,fin,tsv,0.016
2004,tsv,com,5.002
2004,tsv,con,0.497
2004,tsv,dat,0.888
2004,tsv,rnt,0.008
2004,tsv,tsv,778.489
2004,tsv,sec,0.011
2004,tsv,art,0.003
2004,tsv,pri,0.243
2004,tsv,osv,1.012
2004,tsv,adm,1.737
2004,tsv,gmt,0.305
2004,tsv,ott,3.206
2004,nrs,res,0.272
2004,nrs,com,0.016
2004,nrs,amb,0.735
2004,nrs,con,0.025
2004,nrs,ore,0.042
2004,nrs,rnt,0.191
2004,nrs,tsv,0.014
2004,nrs,nrs,142.27100000000002
2004,nrs,soc,0.13
2004,nrs,ott,0.043000000000000003
2004,sec,com,0.734
2004,sec,con,0.002
2004,sec,ins,1.431
2004,sec,bnk,8.809000000000001
2004,sec,tsv,0.227
2004,sec,sec,332.688
2004,art,res,1.2570000000000001
2004,art,com,0.039
2004,art,rec,2.0180000000000002
2004,art,con,0.219
2004,art,ore,0.039
2004,art,edu,0.036000000000000004
2004,art,amd,0.001
2004,art,rnt,3.43
