yr,i,value
2010,eec,5.814
2010,use,9.588000000000001
2010,pub,5.521
2010,hou,0.013000000000000001
2010,ins,16.532
2010,tex,4.856
2010,leg,7.561
2010,uti,30.18
2010,nmp,2.997
2010,brd,27.393
2010,bnk,0.042
2010,ore,0.871
2010,edu,0.15
2010,ote,1.326
2010,man,0.977
2010,mch,7.679
2010,dat,0.516
2010,amd,11.241
2010,oil,11.718
2010,hos,1.21
2010,rnt,10.298
2010,pla,6.319
2010,fof,0.758
2010,tsv,3.593
2010,nrs,1.67
2010,sec,1.06
2010,art,4.756
2010,mov,3.344
2010,fpd,6.37
2010,pri,0.935
2010,grd,0.711
2010,pip,0.043000000000000003
2010,osv,14.105
2010,trn,0.737
2010,fmt,5.953
2010,pet,87.48100000000001
2010,cep,11.848
2010,wst,1.161
2010,mot,16.038
2010,adm,3.942
2010,soc,0.546
2010,alt,19.942
2010,pmt,0.884
2010,trk,0.41400000000000003
2010,wtt,0.073
2010,wpd,2.248
2010,wht,0.101
2010,wrh,0.092
2010,che,17.118000000000002
2010,air,12.665000000000001
2010,mmf,11.809000000000001
2010,otr,0.28300000000000003
2010,min,3.245
2003,ppd,2.231
2003,res,29.18
2003,com,1.167
2003,amb,0.34
2003,fbp,53.842
2003,rec,3.8200000000000003
2003,con,0.9450000000000001
2003,agr,2.839
2003,eec,4.9190000000000005
2003,use,8.825000000000001
2003,pub,3.869
2003,hou,0.002
2003,ins,13.317
2003,tex,4.364
2003,leg,13.614
2003,uti,21.632
2003,nmp,2.973
2003,brd,29.375
2003,bnk,0.148
2003,ore,0.585
2003,edu,0.105
2003,ote,1.478
2003,man,0.5730000000000001
2003,mch,6.926
2003,dat,0.508
2003,amd,7.724
2003,oil,5.9830000000000005
2003,hos,0.783
2003,rnt,7.106
2003,pla,4.874
2003,fof,0.494
2003,tsv,3.232
2003,nrs,0.79
2003,sec,1.326
2003,art,3.332
2003,mov,2.361
2003,fpd,5.47
2003,pri,0.666
2003,grd,0.115
2003,pip,0.03
2003,osv,11.915000000000001
2003,trn,0.352
2003,fmt,4.168
2003,pet,80.59400000000001
2003,cep,8.628
2003,wst,0.66
2003,mot,16.935
2003,adm,2.848
2003,soc,0.335
2003,alt,15.912
2003,pmt,0.745
2003,trk,0.323
2003,wtt,0.106
2003,wpd,2.293
2003,wht,0.021
2003,wrh,0.016
2003,che,12.297
2003,air,10.764
2003,mmf,9.543000000000001
2003,otr,0.201
2003,min,2.111
2011,ppd,3.186
2011,res,41.351
2011,com,2.499
2011,amb,0.483
2011,fbp,80.17
2011,rec,5.99
2011,con,1.258
2011,agr,4.557
2011,eec,6.184
2011,use,10.524000000000001
2011,pub,6.061
2011,hou,0.014
2011,ins,17.891000000000002
2011,tex,5.016
2011,leg,8.464
2011,uti,30.888
2011,nmp,3.181
2011,brd,28.516000000000002
2011,bnk,0.046
2011,ore,0.892
2011,edu,0.18
2011,ote,1.459
2011,man,1.097
2011,mch,8.493
2011,dat,0.521
2011,amd,12.335
2011,oil,15.829
2011,hos,1.28
2011,rnt,11.425
2011,pla,7.155
2011,fof,0.975
2011,tsv,3.739
2011,nrs,1.79
2011,sec,1.035
2011,art,4.835
2011,mov,3.444
2011,fpd,6.885
2011,pri,1.067
2011,grd,0.663
2011,pip,0.053
2011,osv,14.933
2011,trn,0.71
2011,fmt,6.99
2011,pet,92.186
2011,cep,12.648
2011,wst,1.274
2011,mot,20.32
2011,adm,4.39
2011,soc,0.542
2011,alt,21.076
2011,pmt,1.099
2011,trk,0.4
2011,wtt,0.185
2011,wpd,2.312
2011,wht,0.1
2011,wrh,0.099
2011,che,21.023
2011,air,13.794
2011,mmf,12.698
2011,otr,0.279
2011,min,4.128
2001,ppd,2.148
2001,res,26.834
2001,com,1.385
2001,amb,0.261
2001,fbp,47.85
2001,rec,3.22
2001,con,0.902
2001,agr,2.844
2001,eec,4.622
2001,use,6.527
2001,pub,3.692
2001,ins,10.688
2001,tex,4.377
2001,leg,5.031
2001,uti,20.352
2001,nmp,2.991
2001,brd,28.718
2001,bnk,0.10200000000000001
2001,ore,0.518
2001,edu,0.106
2001,ote,1.35
2001,man,0.518
2001,mch,7.66
2001,dat,0.492
2001,amd,7.355
2001,oil,5.876
2001,hos,0.673
2001,rnt,6.914
2001,pla,4.726
2001,fof,0.467
2001,tsv,3.223
2001,nrs,0.632
2001,sec,1.072
2001,art,2.855
2001,mov,2.1630000000000003
2001,fpd,5.49
2001,pri,0.717
2001,grd,0.123
2001,pip,0.061
2001,osv,10.701
2001,trn,0.334
2001,fmt,4.172
2001,pet,78.432
2001,cep,8.459
2001,wst,0.578
2001,mot,11.790000000000001
2001,adm,2.761
2001,soc,0.281
2001,alt,16.955000000000002
2001,pmt,0.9580000000000001
2001,trk,0.29
2001,wtt,0.113
2001,wpd,2.1710000000000003
2001,wht,0.006
2001,wrh,0.013000000000000001
2001,che,12.041
2001,air,9.332
2001,mmf,8.950000000000001
2001,otr,0.229
2001,min,2.096
