yr,m,i,value
2012,trn,cep,10.070032171821843
2014,trn,cep,10.727437560121366
2013,trn,cep,9.896635061348237
1999,trn,cep,7.196555264865663
2002,trn,cep,7.6226930896327705
2017,trn,cep,10.60490780625924
2016,trn,cep,10.031623157243763
2015,trn,cep,10.252843421867913
1998,trn,cep,6.725623466905596
2004,trn,cep,8.692789416894252
2000,trn,cep,11.066106088743812
1997,trn,cep,6.796517217975709
2007,trn,cep,10.143759558802069
2010,trn,cep,8.495193431423383
2003,trn,cep,7.689122987126995
2011,trn,cep,8.755506398857586
2001,trn,cep,7.350482130729276
2008,trd,cep,151.56245722578018
2009,trd,cep,139.35554149610618
2005,trd,cep,127.73994355447252
2006,trd,cep,140.83085882638684
2012,trd,cep,200.1770646762663
2014,trd,cep,212.7237789176175
2013,trd,cep,204.67485638568021
1999,trd,cep,105.65050139216801
2002,trd,cep,105.03835558550729
2017,trd,cep,228.36296663709354
2016,trd,cep,216.8584069264561
2015,trd,cep,220.11382027624973
1998,trd,cep,98.8956097291075
2004,trd,cep,118.90345241018606
2000,trd,cep,115.45149793770113
1997,trd,cep,94.8012096200822
2007,trd,cep,152.72949975014436
2010,trd,cep,167.64048873380818
2003,trd,cep,107.1281743730692
2011,trd,cep,182.06274193917116
2001,trd,cep,98.91014335538942
2008,trn,wst,-9.974935382877888e-9
2009,trn,wst,-9.97493593103206e-9
2005,trn,wst,-9.97493510043768e-9
2006,trn,wst,-9.974935170302816e-9
2012,trn,wst,-9.990907458055188e-9
2014,trn,wst,-9.990907564226412e-9
2013,trn,wst,-9.990907618084615e-9
1999,trn,wst,-9.97493505569944e-9
2002,trn,wst,-9.990906803689207e-9
2017,trn,wst,-9.990907503105236e-9
2016,trn,wst,-9.97493659593663e-9
2015,trn,wst,-9.974936611374296e-9
1998,trn,wst,-9.974935969291192e-9
2004,trn,wst,-9.974934776017388e-9
2000,trn,wst,-9.990907108025283e-9
1997,trn,wst,-9.97493731574883e-9
2007,trn,wst,-9.974934985259844e-9
2010,trn,wst,-9.974935298176442e-9
2003,trn,wst,-9.990906917530315e-9
2011,trn,wst,-9.97493524445223e-9
2001,trn,wst,-9.990907000936503e-9
2008,trd,wst,-9.974939831132482e-9
2009,trd,wst,-9.974940252013753e-9
2005,trd,wst,-9.974939606969962e-9
2006,trd,wst,-9.97493958166946e-9
2012,trd,wst,-9.990908555333872e-9
2014,trd,wst,-9.990908537317478e-9
2013,trd,wst,-9.990908549389297e-9
1999,trd,wst,-9.974939428411011e-9
2002,trd,wst,-9.990908469870511e-9
2017,trd,wst,-9.990908465848234e-9
2016,trd,wst,-9.974939300337606e-9
2015,trd,wst,-9.974939325411851e-9
1998,trd,wst,-9.974939591174243e-9
2004,trd,wst,-9.974939454739485e-9
2000,trd,wst,-9.990908549988308e-9
1997,trd,wst,-9.97493963702571e-9
2007,trd,wst,-9.974939508022456e-9
2010,trd,wst,-9.974939544298626e-9
2003,trd,wst,-9.990908516259994e-9
2011,trd,wst,-9.97493950085517e-9
2001,trd,wst,-9.990908653876817e-9
2008,trn,mot,12.43365273315498
2009,trn,mot,7.121766056024936
2005,trn,mot,13.594059058563635
2006,trn,mot,14.569658537660768
2012,trn,mot,14.557761392322737
2014,trn,mot,16.703646352926256
2013,trn,mot,15.386563196382331
1999,trn,mot,9.933185942497103
2002,trn,mot,9.650222300115484
2017,trn,mot,16.85712093762643
2016,trn,mot,15.824527609233185
2015,trn,mot,15.809989597757141
1998,trn,mot,8.912035166250792
2004,trn,mot,11.581038110447258
2000,trn,mot,14.216297759970978
1997,trn,mot,8.686513410965317
2007,trn,mot,13.88066150491737
2010,trn,mot,8.821161358310217
2003,trn,mot,10.010946155709213
2011,trn,mot,10.398529458242908
2001,trn,mot,8.553484756046572
2008,trd,mot,107.74299247264388
2009,trd,mot,79.42585020550817
2005,trd,mot,114.50784976209516
2006,trd,mot,122.18342501116378
2012,trd,mot,155.19756836680125
2014,trd,mot,177.2277990177581
2013,trd,mot,163.74670715071113
1999,trd,mot,96.60425877509674
2002,trd,mot,111.23747076910098
2017,trd,mot,206.90990922086735
2016,trd,mot,199.88290128238108
2015,trd,mot,192.33977546363334
1998,trd,mot,84.30598885564702
2004,trd,mot,115.61293344486818
2000,trd,mot,97.50114243512763
1997,trd,mot,83.7334224166204
2007,trd,mot,121.88238316817556
2010,trd,mot,123.47857142211308
2003,trd,mot,108.93107466516047
2011,trd,mot,132.07814609166164
2001,trd,mot,89.52445950950055
2008,trn,adm,-9.97493513914733e-9
2009,trn,adm,-9.97493560752509e-9
2005,trn,adm,-9.974934747318381e-9
2006,trn,adm,-9.974934789887911e-9
2012,trn,adm,-9.99090737707521e-9
2014,trn,adm,-9.990907487780971e-9
2013,trn,adm,-9.990907538097413e-9
1999,trn,adm,-9.974934500318424e-9
2002,trn,adm,-9.990906739207878e-9
2017,trn,adm,-9.990907429169317e-9
2016,trn,adm,-9.974936387943869e-9
2015,trn,adm,-9.974936407139941e-9
1998,trn,adm,-9.974935201860846e-9
2004,trn,adm,-9.974934426764644e-9
2000,trn,adm,-9.990907024607032e-9
1997,trn,adm,-9.974936433496356e-9
2007,trn,adm,-9.974934587303673e-9
2010,trn,adm,-9.974934980667971e-9
2003,trn,adm,-9.990906812213141e-9
2011,trn,adm,-9.974935002888831e-9
2001,trn,adm,-9.990906899957533e-9
2008,trd,adm,-9.974939587488426e-9
2009,trd,adm,-9.974939928618317e-9
2005,trd,adm,-9.97493925397763e-9
2006,trd,adm,-9.97493920138845e-9
2012,trd,adm,-9.990908474373439e-9
2014,trd,adm,-9.9909084608884e-9
2013,trd,adm,-9.990908469418481e-9
1999,trd,adm,-9.97493887322376e-9
2002,trd,adm,-9.99090840541281e-9
2017,trd,adm,-9.990908391927972e-9
2016,trd,adm,-9.974939092389727e-9
2015,trd,adm,-9.974939121221728e-9
1998,trd,adm,-9.97493882396568e-9
2004,trd,adm,-9.974939105617116e-9
2000,trd,adm,-9.990908466596512e-9
1997,trd,adm,-9.974938754936658e-9
2007,trd,adm,-9.974939110209887e-9
2010,trd,adm,-9.974939226897724e-9
2003,trd,adm,-9.99090841097985e-9
2011,trd,adm,-9.974939259373807e-9
2001,trd,adm,-9.990908552934555e-9
2008,trn,soc,-9.97493506327733e-9
2009,trn,soc,-9.974935852358813e-9
2005,trn,soc,-9.974934885627073e-9
2006,trn,soc,-9.974934924513991e-9
2012,trn,soc,-9.990907426996413e-9
2014,trn,soc,-9.99090753685755e-9
2013,trn,soc,-9.990907586304993e-9
1999,trn,soc,-9.974934567876334e-9
2002,trn,soc,-9.990906763817805e-9
2017,trn,soc,-9.990907477359207e-9
2016,trn,soc,-9.974936517574663e-9
2015,trn,soc,-9.974936517857181e-9
1998,trn,soc,-9.974935354014418e-9
2004,trn,soc,-9.974934588852226e-9
2000,trn,soc,-9.990906976522389e-9
1997,trn,soc,-9.974936585334405e-9
2007,trn,soc,-9.974934676564574e-9
2010,trn,soc,-9.97493512515829e-9
2003,trn,soc,-9.990906865971677e-9
2011,trn,soc,-9.974935094609065e-9
2001,trn,soc,-9.99090693712014e-9
2008,trd,soc,-9.974939511645354e-9
2009,trd,soc,-9.974940173367629e-9
2005,trd,soc,-9.974939392236591e-9
2006,trd,soc,-9.974939335967145e-9
2012,trd,soc,-9.990908524282594e-9
2014,trd,soc,-9.990908509954474e-9
2013,trd,soc,-9.990908517616185e-9
1999,trd,soc,-9.9749389407581e-9
2002,trd,soc,-9.99090843001372e-9
2017,trd,soc,-9.990908440107656e-9
2016,trd,soc,-9.974939221992548e-9
2015,trd,soc,-9.974939231914988e-9
1998,trd,soc,-9.974938976075282e-9
2004,trd,soc,-9.97493926764419e-9
2000,trd,soc,-9.99090841852712e-9
1997,trd,soc,-9.974938906746581e-9
2007,trd,soc,-9.97493919943858e-9
2010,trd,soc,-9.974939371339092e-9
2003,trd,soc,-9.990908464719485e-9
2011,trd,soc,-9.97493935106289e-9
2001,trd,soc,-9.990908590083654e-9
2008,trn,alt,7.328655816985669
2009,trn,alt,5.71998598653199
2005,trn,alt,6.017357340680325
2006,trn,alt,6.204975119629785
2012,trn,alt,7.774369416915957
2014,trn,alt,8.156662916578204
2013,trn,alt,7.668942939304571
1999,trn,alt,5.173810118535044
2002,trn,alt,5.497089524107947
2017,trn,alt,7.694808792062827
2016,trn,alt,6.88569941067137
2015,trn,alt,7.1404435585692285
1998,trn,alt,5.038664001680259
2004,trn,alt,5.663564879692825
2000,trn,alt,5.371342619777814
1997,trn,alt,4.977168922166858
2007,trn,alt,6.659212760223959
2010,trn,alt,6.766972967105374
2003,trn,alt,5.741747492553854
2011,trn,alt,7.9542244098163
2001,trn,alt,6.137553673333563
2008,trd,alt,178.91013254863728
2009,trd,alt,176.30781704358802
2005,trd,alt,166.44850485983187
2006,trd,alt,172.53525481575738
2012,trd,alt,200.98561568628477
2014,trd,alt,218.28120858920053
2013,trd,alt,213.36962425746836
1999,trd,alt,129.8084282127431
2002,trd,alt,142.46930399654497
2017,trd,alt,234.13887200619237
2016,trd,alt,232.36742677576297
2015,trd,alt,227.15771887125544
1998,trd,alt,121.34600735627478
2004,trd,alt,159.56884127691293
2000,trd,alt,137.5103728594102
1997,trd,alt,115.01002242885374
2007,trd,alt,182.63009537575135
2010,trd,alt,185.6335643863335
2003,trd,alt,147.99514398246254
2011,trd,alt,191.87384136919255
2001,trd,alt,138.64239359093523
2008,trn,pmt,12.62227603506438
2009,trn,pmt,7.289159287551504
2005,trn,pmt,8.485671715768047
2006,trn,pmt,10.644069886680285
2012,trn,pmt,14.47483554671751
2014,trn,pmt,15.839974720403854
2013,trn,pmt,14.468471891483572
1999,trn,pmt,5.377003593070759
2002,trn,pmt,5.817320108330889
2017,trn,pmt,13.327926805220281
2016,trn,pmt,12.199002888852558
2015,trn,pmt,13.577595943293343
1998,trn,pmt,6.12560566095875
2004,trn,pmt,7.645843729532386
2000,trn,pmt,5.950369470993465
1997,trn,pmt,6.028755915263762
2007,trn,pmt,11.382402816257814
2010,trn,pmt,11.573699668929708
2003,trn,pmt,5.839325778813274
2011,trn,pmt,13.517034164825642
2001,trn,pmt,5.465437625236374
2008,trd,pmt,34.07983561387032
2009,trd,pmt,20.050430660406782
2005,trd,pmt,29.301307740715426
2006,trd,pmt,32.91160423942862
2012,trd,pmt,36.23690360781919
2014,trd,pmt,36.90625564654296
2013,trd,pmt,35.09513850048941
1999,trd,pmt,19.077474595304455
2002,trd,pmt,16.347944973160747
2017,trd,pmt,34.38213663461187
2016,trd,pmt,31.255611156811078
2015,trd,pmt,34.652332935789495
1998,trd,pmt,18.182335261376178
2004,trd,pmt,25.655925071964955
2000,trd,pmt,21.037927737216368
1997,trd,pmt,18.436300147875116
2007,trd,pmt,31.922376810144787
2010,trd,pmt,27.16761116945988
2003,trd,pmt,17.09824580913362
2011,trd,pmt,34.004355798035355
2001,trd,pmt,17.935866331446544
2008,trn,trk,-9.974937611306904e-9
2009,trn,trk,-9.974937707771441e-9
2005,trn,trk,-9.974937401034775e-9
2006,trn,trk,-9.974937415424003e-9
2012,trn,trk,-9.990908127130095e-9
2014,trn,trk,-9.990908162940344e-9
2013,trn,trk,-9.990908208645864e-9
1999,trn,trk,-9.974937098942218e-9
2002,trn,trk,-9.990907739283266e-9
2017,trn,trk,-9.99090810744441e-9
2016,trn,trk,-9.974938375320832e-9
2015,trn,trk,-9.974938341744684e-9
1998,trn,trk,-9.974937527357665e-9
2004,trn,trk,-9.974937164256824e-9
2000,trn,trk,-9.990907800360158e-9
1997,trn,trk,-9.974938267789585e-9
2007,trn,trk,-9.974937342169153e-9
2010,trn,trk,-9.974937599485209e-9
2003,trn,trk,-9.990907761949868e-9
2011,trn,trk,-9.974937594092688e-9
2001,trn,trk,-9.990907764937419e-9
2008,trd,trk,-9.974942058770636e-9
2009,trd,trk,-9.974942028140598e-9
2005,trd,trk,-9.974941906739899e-9
2006,trd,trk,-9.974941826000477e-9
2012,trd,trk,-9.99090922424731e-9
2014,trd,trk,-9.990909135903269e-9
2013,trd,trk,-9.99090913982958e-9
1999,trd,trk,-9.974941470940971e-9
2002,trd,trk,-9.990909405121754e-9
2017,trd,trk,-9.990909070059439e-9
2016,trd,trk,-9.974941079337842e-9
2015,trd,trk,-9.97494105540752e-9
1998,trd,trk,-9.974941148790465e-9
2004,trd,trk,-9.974941842087462e-9
2000,trd,trk,-9.990909242103626e-9
1997,trd,trk,-9.974940588890123e-9
2007,trd,trk,-9.974941864081313e-9
2010,trd,trk,-9.974941844827784e-9
2003,trd,trk,-9.990909360382659e-9
2011,trd,trk,-9.974941849697717e-9
2001,trd,trk,-9.990909417600007e-9
2008,trn,fdd,-9.974934511043237e-9
2009,trn,fdd,-9.97493532041513e-9
2005,trn,fdd,-9.974934236976407e-9
2006,trn,fdd,-9.97493430563365e-9
2012,trn,fdd,-9.990907280304633e-9
2014,trn,fdd,-9.990907404146352e-9
2013,trn,fdd,-9.990907447676345e-9
1999,trn,fdd,-9.974933993039605e-9
2002,trn,fdd,-9.990906512752258e-9
2017,trn,fdd,-9.990907354994079e-9
2016,trn,fdd,-9.974936171886738e-9
2015,trn,fdd,-9.974936184482602e-9
1998,trn,fdd,-9.974934717482648e-9
2004,trn,fdd,-9.974933857976234e-9
2000,trn,fdd,-9.990906757990764e-9
1997,trn,fdd,-9.97493597148144e-9
2007,trn,fdd,-9.974934076745904e-9
2010,trn,fdd,-9.974934636301277e-9
2003,trn,fdd,-9.990906597367372e-9
2011,trn,fdd,-9.974934633376417e-9
2001,trn,fdd,-9.990906733370478e-9
2008,trd,fdd,-9.974938959607259e-9
2009,trd,fdd,-9.974939641607344e-9
2005,trd,fdd,-9.974938743819159e-9
2006,trd,fdd,-9.974938717304634e-9
2012,trd,fdd,-9.990908377626217e-9
2014,trd,fdd,-9.990908377271681e-9
2013,trd,fdd,-9.990908379015935e-9
1999,trd,fdd,-9.974938366121925e-9
2002,trd,fdd,-9.990908179040172e-9
2017,trd,fdd,-9.99090831776844e-9
2016,trd,fdd,-9.974938876379221e-9
2015,trd,fdd,-9.974938898612607e-9
1998,trd,fdd,-9.974938339727468e-9
2004,trd,fdd,-9.974938537041034e-9
2000,trd,fdd,-9.9909082000648e-9
1997,trd,fdd,-9.974938293007325e-9
2007,trd,fdd,-9.974938599836357e-9
2010,trd,fdd,-9.974938882647698e-9
2003,trd,fdd,-9.990908196209626e-9
2011,trd,fdd,-9.974938889986883e-9
2001,trd,fdd,-9.99090838640806e-9
2008,trn,gmt,0.0
2009,trn,gmt,0.0
2005,trn,gmt,0.0
2006,trn,gmt,0.0
2012,trn,gmt,0.0
2014,trn,gmt,0.0
2013,trn,gmt,0.0
1999,trn,gmt,0.0
2002,trn,gmt,0.0
2017,trn,gmt,0.0
2016,trn,gmt,0.0
2015,trn,gmt,0.0
1998,trn,gmt,0.0
2004,trn,gmt,0.0
2000,trn,gmt,0.0
1997,trn,gmt,0.0
2007,trn,gmt,0.0
2010,trn,gmt,0.0
2003,trn,gmt,0.0
2011,trn,gmt,0.0
2001,trn,gmt,0.0
2008,trd,gmt,0.0
2009,trd,gmt,0.0
2005,trd,gmt,0.0
2006,trd,gmt,0.0
2012,trd,gmt,0.0
2014,trd,gmt,0.0
2013,trd,gmt,0.0
1999,trd,gmt,0.0
2002,trd,gmt,0.0
2017,trd,gmt,0.0
2016,trd,gmt,0.0
2015,trd,gmt,0.0
1998,trd,gmt,0.0
2004,trd,gmt,0.0
2000,trd,gmt,0.0
1997,trd,gmt,0.0
2007,trd,gmt,0.0
2010,trd,gmt,0.0
2003,trd,gmt,0.0
2011,trd,gmt,0.0
2001,trd,gmt,0.0
2008,trn,wtt,-9.974936422216114e-9
2009,trn,wtt,-9.974936538755984e-9
2005,trn,wtt,-9.974935877887526e-9
2006,trn,wtt,-9.974936060137838e-9
2012,trn,wtt,-9.990907629963753e-9
2014,trn,wtt,-9.990907678103112e-9
2013,trn,wtt,-9.990907686762468e-9
1999,trn,wtt,-9.974935254941989e-9
2002,trn,wtt,-9.99090693343986e-9
2017,trn,wtt,-9.99090752070605e-9
2016,trn,wtt,-9.974936707673964e-9
2015,trn,wtt,-9.974936906280857e-9
1998,trn,wtt,-9.974935682030116e-9
2004,trn,wtt,-9.974935507517638e-9
2000,trn,wtt,-9.990907131309738e-9
1997,trn,wtt,-9.974936483669368e-9
2007,trn,wtt,-9.974935954102446e-9
2010,trn,wtt,-9.97493607164321e-9
2003,trn,wtt,-9.990907112656801e-9
2011,trn,wtt,-9.974936003920338e-9
2001,trn,wtt,-9.990907095852756e-9
2008,trd,wtt,-9.97494087010184e-9
2009,trd,wtt,-9.974940859528156e-9
2005,trd,wtt,-9.974940384140275e-9
2006,trd,wtt,-9.974940471191297e-9
2012,trd,wtt,-9.990908727200948e-9
2014,trd,wtt,-9.990908651169804e-9
2013,trd,wtt,-9.990908618053082e-9
1999,trd,wtt,-9.97493962758405e-9
2002,trd,wtt,-9.990908599573619e-9
2017,trd,wtt,-9.990908483445322e-9
2016,trd,wtt,-9.974939412050828e-9
2015,trd,wtt,-9.974939620254547e-9
1998,trd,wtt,-9.974939303996183e-9
2004,trd,wtt,-9.97494018596668e-9
2000,trd,wtt,-9.99090857326538e-9
1997,trd,wtt,-9.974938805100374e-9
2007,trd,wtt,-9.974940476515457e-9
2010,trd,wtt,-9.974940317503361e-9
2003,trd,wtt,-9.990908711317875e-9
2011,trd,wtt,-9.974940260065362e-9
2001,trd,wtt,-9.990908748758565e-9
2008,trn,wpd,6.88903453457959
2009,trn,wpd,4.518767239197037
2005,trn,wpd,8.14073102859302
2006,trn,wpd,8.058409424725118
2012,trn,wpd,6.272183248242042
2014,trn,wpd,7.703257737393252
2013,trn,wpd,7.039975318920801
1999,trn,wpd,4.42701366098854
2002,trn,wpd,5.696714723521651
2017,trn,wpd,8.425234606680942
2016,trn,wpd,7.320142885869801
2015,trn,wpd,7.010348353463925
1998,trn,wpd,4.265552382093959
2004,trn,wpd,7.092689767984849
2000,trn,wpd,2.831185239800599
1997,trn,wpd,4.715145911979645
2007,trn,wpd,7.645388215505738
2010,trn,wpd,5.058414643604246
2003,trn,wpd,6.189923743973275
2011,trn,wpd,5.566598393048454
2001,trn,wpd,5.611624703550439
2008,trd,wpd,24.031666866925118
2009,trd,wpd,20.261098678531006
2005,trd,wpd,30.476530434506024
2006,trd,wpd,30.143081634684243
2012,trd,wpd,22.86363840236901
2014,trd,wpd,27.947256566050275
2013,trd,wpd,25.623446434276314
1999,trd,wpd,19.869041799088134
2002,trd,wpd,21.2892767382928
2017,trd,wpd,35.25311578366059
2016,trd,wpd,32.33752787920074
2015,trd,wpd,30.20292268117343
1998,trd,wpd,18.793608760766038
2004,trd,wpd,27.448826359860416
2000,trd,wpd,20.449757279681606
1997,trd,wpd,17.70777334418875
2007,trd,wpd,27.769771626551904
2010,trd,wpd,21.6770695546141
2003,trd,wpd,23.409264342287994
2011,trd,wpd,22.232336274429002
2001,trd,wpd,19.805860943389774
2008,trn,wht,-9.974935654215544e-9
2009,trn,wht,-9.974935999331717e-9
2005,trn,wht,-9.974935516737777e-9
2006,trn,wht,-9.974935576447899e-9
2012,trn,wht,-9.990907650818564e-9
2014,trn,wht,-9.990907770683269e-9
2013,trn,wht,-9.990907818363516e-9
1999,trn,wht,-9.974935378020214e-9
2002,trn,wht,-9.990907031979309e-9
2017,trn,wht,-9.99090774907646e-9
2016,trn,wht,-9.974937245038045e-9
2015,trn,wht,-9.974937257830963e-9
1998,trn,wht,-9.974936144157041e-9
2004,trn,wht,-9.974935275029314e-9
2000,trn,wht,-9.990907259805436e-9
1997,trn,wht,-9.974937399419848e-9
2007,trn,wht,-9.974935396221865e-9
2010,trn,wht,-9.974935734145922e-9
2003,trn,wht,-9.990907116601469e-9
2011,trn,wht,-9.97493574940057e-9
2001,trn,wht,-9.990907111148562e-9
2008,trd,wht,-9.974940102373835e-9
2009,trd,wht,-9.974940320289863e-9
2005,trd,wht,-9.974940023120377e-9
2006,trd,wht,-9.974939987671597e-9
2012,trd,wht,-9.990908748050727e-9
2014,trd,wht,-9.990908743730146e-9
2013,trd,wht,-9.990908749627173e-9
1999,trd,wht,-9.974939750619335e-9
2002,trd,wht,-9.990908698076961e-9
2017,trd,wht,-9.990908711767374e-9
2016,trd,wht,-9.974939949298951e-9
2015,trd,wht,-9.974939971728522e-9
1998,trd,wht,-9.974939765989558e-9
2004,trd,wht,-9.974939953565138e-9
2000,trd,wht,-9.990908701720326e-9
1997,trd,wht,-9.97493972068123e-9
2007,trd,wht,-9.97493991883618e-9
2010,trd,wht,-9.974939980120409e-9
2003,trd,wht,-9.990908715261155e-9
2011,trd,wht,-9.974940005632029e-9
2001,trd,wht,-9.99090876404881e-9
2008,trn,wrh,-9.97493532871469e-9
2009,trn,wrh,-9.974935845675138e-9
2005,trn,wrh,-9.974935120944216e-9
2006,trn,wrh,-9.974935166282298e-9
2012,trn,wrh,-9.990907482082087e-9
2014,trn,wrh,-9.990907589434531e-9
2013,trn,wrh,-9.990907641577359e-9
1999,trn,wrh,-9.974934878458262e-9
2002,trn,wrh,-9.99090685541696e-9
2017,trn,wrh,-9.9909075254149e-9
2016,trn,wrh,-9.974936692827565e-9
2015,trn,wrh,-9.974936703202954e-9
1998,trn,wrh,-9.974935622117262e-9
2004,trn,wrh,-9.974934829985697e-9
2000,trn,wrh,-9.990907084759125e-9
1997,trn,wrh,-9.974936820450672e-9
2007,trn,wrh,-9.97493496395459e-9
2010,trn,wrh,-9.974935317781802e-9
2003,trn,wrh,-9.990906949243572e-9
2011,trn,wrh,-9.97493529876993e-9
2001,trn,wrh,-9.990906999301267e-9
2008,trd,wrh,-9.974939776988506e-9
2009,trd,wrh,-9.97494016668626e-9
2005,trd,wrh,-9.974939627469125e-9
2006,trd,wrh,-9.974939577650356e-9
2012,trd,wrh,-9.990908579354974e-9
2014,trd,wrh,-9.990908562520202e-9
2013,trd,wrh,-9.990908572877228e-9
1999,trd,wrh,-9.974939251231672e-9
2002,trd,wrh,-9.99090852157931e-9
2017,trd,wrh,-9.990908488153174e-9
2016,trd,wrh,-9.97493939720763e-9
2015,trd,wrh,-9.974939417220622e-9
1998,trd,wrh,-9.974939244100643e-9
2004,trd,wrh,-9.974939508687649e-9
2000,trd,wrh,-9.99090852672953e-9
1997,trd,wrh,-9.974939141819298e-9
2007,trd,wrh,-9.974939486724888e-9
2010,trd,wrh,-9.974939563897344e-9
2003,trd,wrh,-9.990908547962101e-9
2011,trd,wrh,-9.974939555154424e-9
2001,trd,wrh,-9.990908652242175e-9
2008,trn,ott,-9.974934946769408e-9
2009,trn,ott,-9.974935279836512e-9
2005,trn,ott,-9.97493423310361e-9
2006,trn,ott,-9.974934749228353e-9
2012,trn,ott,-9.990907658760097e-9
2014,trn,ott,-9.990907776434913e-9
2013,trn,ott,-9.990907821919706e-9
1999,trn,ott,-9.97492968714952e-9
2002,trn,ott,-9.990905531199361e-9
2017,trn,ott,-9.990907751777518e-9
2016,trn,ott,-9.974937242980276e-9
2015,trn,ott,-9.974937255004486e-9
1998,trn,ott,-9.974928243268728e-9
2004,trn,ott,-9.974933286262152e-9
2000,trn,ott,-9.990905743616171e-9
1997,trn,ott,-9.974928906236871e-9
2007,trn,ott,-9.974934755183314e-9
2010,trn,ott,-9.974935028168414e-9
2003,trn,ott,-9.990905938298515e-9
2011,trn,ott,-9.974935066969546e-9
2001,trn,ott,-9.990905256767185e-9
2008,trd,ott,-9.97493939517878e-9
2009,trd,ott,-9.974939601042718e-9
2005,trd,ott,-9.974938739947753e-9
2006,trd,ott,-9.974939160743201e-9
2012,trd,ott,-9.990908755990344e-9
2014,trd,ott,-9.99090874948056e-9
2013,trd,ott,-9.990908753182635e-9
1999,trd,ott,-9.974934061734273e-9
2002,trd,ott,-9.990907197846981e-9
2017,trd,ott,-9.99090871446786e-9
2016,trd,ott,-9.974939947241625e-9
2015,trd,ott,-9.974939968902658e-9
1998,trd,ott,-9.974931867384862e-9
2004,trd,ott,-9.974937965540375e-9
2000,trd,ott,-9.990907186011934e-9
1997,trd,ott,-9.974931229071699e-9
2007,trd,ott,-9.974939278028949e-9
2010,trd,ott,-9.974939274382075e-9
2003,trd,ott,-9.990907537372517e-9
2011,trd,ott,-9.974939323432758e-9
2001,trd,ott,-9.990906910341619e-9
2008,trn,che,29.92550750496222
2009,trn,che,25.368847985273593
2005,trn,che,22.834368232753075
2006,trn,che,24.921428601218967
2012,trn,che,31.96296377159562
2014,trn,che,35.20506171504946
2013,trn,che,33.7530809184762
1999,trn,che,17.8391552555941
2002,trn,che,16.835023250003065
2017,trn,che,35.91743966034959
2016,trn,che,35.23051807351558
2015,trn,che,36.12425317819592
1998,trn,che,17.46917236828334
2004,trn,che,20.680260019829817
2000,trn,che,18.183142651223584
1997,trn,che,16.85226080941629
2007,trn,che,28.457282720135314
2010,trn,che,27.670798731225663
2003,trn,che,18.081608682227518
2011,trn,che,30.698663199948292
2001,trn,che,17.07322892449051
2008,trd,che,285.86804293982476
2009,trd,che,287.20932149375363
2005,trd,che,242.29086290129118
2006,trd,che,261.35171832210375
2012,trd,che,354.3058851274819
2014,trd,che,398.78473400442806
2013,trd,che,374.7067094301527
1999,trd,che,150.02729749759146
2002,trd,che,191.22329837956232
2017,trd,che,444.92739144570334
2016,trd,che,430.12953043298427
2015,trd,che,424.8629643518106
1998,trd,che,137.49400847842247
2004,trd,che,218.2092459220577
2000,trd,che,161.28756459752327
1997,trd,che,128.66690607899486
2007,trd,che,273.28218345698895
2010,trd,che,309.59134252951367
2003,trd,che,200.06230174491557
2011,trd,che,330.5337365749792
2001,trd,che,175.47273567988222
2008,trn,air,-9.974933504311302e-9
2009,trn,air,-9.974933707764425e-9
2005,trn,air,-9.974933244179679e-9
2006,trn,air,-9.974933329185602e-9
2012,trn,air,-9.990906847610882e-9
2014,trn,air,-9.990906971268515e-9
2013,trn,air,-9.990906996547229e-9
1999,trn,air,-9.97493299727018e-9
2002,trn,air,-9.99090727973201e-9
2017,trn,air,-9.990906820698397e-9
2016,trn,air,-9.974934735399281e-9
2015,trn,air,-9.974934884741238e-9
1998,trn,air,-9.974933254609659e-9
2004,trn,air,-9.974932900853923e-9
2000,trn,air,-9.990906459385425e-9
1997,trn,air,-9.974934614400507e-9
2007,trn,air,-9.974932979331556e-9
2010,trn,air,-9.974933297658702e-9
2003,trn,air,-9.990906282315155e-9
2011,trn,air,-9.97493354323053e-9
2001,trn,air,-9.990906366163168e-9
2008,trd,air,-9.974937953232643e-9
2009,trd,air,-9.974938029512658e-9
2005,trd,air,-9.974937751379415e-9
2006,trd,air,-9.97493774120028e-9
2012,trd,air,-9.990907945036898e-9
2014,trd,air,-9.990907944486497e-9
2013,trd,air,-9.990907927979232e-9
1999,trd,air,-9.974937370699928e-9
2002,trd,air,-9.990908945738882e-9
2017,trd,air,-9.990907783585903e-9
2016,trd,air,-9.974937440201763e-9
2015,trd,air,-9.97493759915273e-9
1998,trd,air,-9.974936877277267e-9
2004,trd,air,-9.974937580276025e-9
2000,trd,air,-9.990907901554165e-9
1997,trd,air,-9.974936936177783e-9
2007,trd,air,-9.974937502818034e-9
2010,trd,air,-9.974937544458658e-9
2003,trd,air,-9.990907881268188e-9
2011,trd,air,-9.97493780021123e-9
2001,trd,air,-9.990908019334249e-9
2008,trn,mmf,18.24041682446079
2009,trn,mmf,14.21098074490936
2005,trn,mmf,17.37108270369418
2006,trn,mmf,17.87538479861729
2012,trn,mmf,15.415198436251725
2014,trn,mmf,16.985281771892044
2013,trn,mmf,15.554599101292851
1999,trn,mmf,10.923165281896823
2002,trn,mmf,12.47777377471988
2017,trn,mmf,15.234157112581876
2016,trn,mmf,14.4400215674625
2015,trn,mmf,14.802035612004989
1998,trn,mmf,9.939084726520282
