yr,i,m,value
2002,alt,trd,-9.990909500662081e-9
2017,alt,trd,-9.990909494193312e-9
2016,alt,trd,-9.974942033477109e-9
2015,alt,trd,-9.974942024539299e-9
1998,alt,trd,-9.974942240014639e-9
2004,alt,trd,-9.974941997697511e-9
2000,alt,trd,-9.990909514391575e-9
1997,alt,trd,-9.974942319676777e-9
2007,alt,trd,-9.974942063959588e-9
2010,alt,trd,-9.974941921141907e-9
2003,alt,trd,-9.990909480126416e-9
2011,alt,trd,-9.974941961554096e-9
2001,alt,trd,-9.990909460449285e-9
2008,pmt,trd,-9.974946626734672e-9
2009,pmt,trd,-9.974947916493925e-9
2005,pmt,trd,-9.974945193918934e-9
2006,pmt,trd,-9.974945956080115e-9
2012,pmt,trd,-9.990911323203149e-9
2014,pmt,trd,-9.990911572125216e-9
2013,pmt,trd,-9.99091146409263e-9
1999,pmt,trd,-9.974946282603657e-9
2002,pmt,trd,-9.99091093639041e-9
2017,pmt,trd,-9.990911487578981e-9
2016,pmt,trd,-9.974947433366626e-9
2015,pmt,trd,-9.974946793992311e-9
1998,pmt,trd,-9.974946281414598e-9
2004,pmt,trd,-9.97494584293565e-9
2000,pmt,trd,-9.990910871307127e-9
1997,pmt,trd,-9.974946673381256e-9
2007,pmt,trd,-9.974946566383838e-9
2010,pmt,trd,-9.974947518452429e-9
2003,pmt,trd,-9.990911027042155e-9
2011,pmt,trd,-9.974946888310497e-9
2001,pmt,trd,-9.990910954335544e-9
2008,trk,trd,-9.974938864808782e-9
2009,trk,trd,-9.974939042658358e-9
2005,trk,trd,-9.974938992299736e-9
2006,trk,trd,-9.974939096401116e-9
2012,trk,trd,-9.990908658667812e-9
2014,trk,trd,-9.990908772903256e-9
2013,trk,trd,-9.990908774193643e-9
1999,trk,trd,-9.974939377889527e-9
2002,trk,trd,-9.990908413534553e-9
2017,trk,trd,-9.990908819021677e-9
2016,trk,trd,-9.97494004933525e-9
2015,trk,trd,-9.974940082064121e-9
1998,trk,trd,-9.974939790478025e-9
2004,trk,trd,-9.974939005619882e-9
2000,trk,trd,-9.990908585305627e-9
1997,trk,trd,-9.974940564189678e-9
2007,trk,trd,-9.974938997842586e-9
2010,trk,trd,-9.97493909250002e-9
2003,trk,trd,-9.990908438461214e-9
2011,trk,trd,-9.97493905723676e-9
2001,trk,trd,-9.990908399605027e-9
2008,fdd,trd,-9.974943222858135e-9
2009,fdd,trd,-9.974942584763396e-9
2005,fdd,trd,-9.974943506744222e-9
2006,fdd,trd,-9.974943518737211e-9
2012,fdd,trd,-9.990909878658086e-9
2014,fdd,trd,-9.990909871439896e-9
2013,fdd,trd,-9.990909872334816e-9
1999,fdd,trd,-9.974943836904288e-9
2002,fdd,trd,-9.99091012482453e-9
2017,fdd,trd,-9.9909099254992e-9
2016,fdd,trd,-9.97494322679252e-9
2015,fdd,trd,-9.974943194859403e-9
1998,fdd,trd,-9.974943897882398e-9
2004,fdd,trd,-9.974943752860641e-9
2000,fdd,trd,-9.990910083929434e-9
1997,fdd,trd,-9.974943931380093e-9
2007,fdd,trd,-9.974943618974008e-9
2010,fdd,trd,-9.974943289953054e-9
2003,fdd,trd,-9.990910118943718e-9
2011,fdd,trd,-9.974943262043688e-9
2001,fdd,trd,-9.990909898223543e-9
2008,gmt,trd,157.91829348775332
2009,gmt,trd,165.09378272658307
2005,gmt,trd,142.5353944147977
2006,gmt,trd,144.77537797137433
2012,gmt,trd,162.8640949954771
2014,gmt,trd,170.6106268469825
2013,gmt,trd,166.95175400220802
1999,gmt,trd,101.88459328008797
2002,gmt,trd,108.59330462490969
2017,gmt,trd,175.59844034229175
2016,gmt,trd,174.76871891196663
2015,gmt,trd,175.8162712582232
1998,gmt,trd,94.2882964328048
2004,gmt,trd,136.45408145753663
2000,gmt,trd,104.4141143706898
1997,gmt,trd,89.1645090505242
2007,gmt,trd,153.64294671543084
2010,gmt,trd,169.70683837741504
2003,gmt,trd,123.2758701849508
2011,gmt,trd,165.60398916261622
2001,gmt,trd,105.16670658004698
2008,wtt,trd,-9.974940461330151e-9
2009,wtt,trd,-9.974940725509306e-9
2005,wtt,trd,-9.974941045360023e-9
2006,wtt,trd,-9.974940911409814e-9
2012,wtt,trd,-9.990909371859601e-9
2014,wtt,trd,-9.990909463736226e-9
2013,wtt,trd,-9.990909527013528e-9
1999,wtt,trd,-9.974942000843408e-9
2002,wtt,trd,-9.990909487595857e-9
2017,wtt,trd,-9.990909672336176e-9
2016,wtt,trd,-9.974942408747632e-9
2015,wtt,trd,-9.974942123516697e-9
1998,wtt,trd,-9.974942444274799e-9
2004,wtt,trd,-9.974941253819644e-9
2000,wtt,trd,-9.990909532287924e-9
1997,wtt,trd,-9.97494306742035e-9
2007,wtt,trd,-9.974940865172607e-9
2010,wtt,trd,-9.974941178721379e-9
2003,wtt,trd,-9.990909341753094e-9
2011,wtt,trd,-9.974941254293693e-9
2001,wtt,trd,-9.990909352320528e-9
2008,wpd,trd,-9.974942414280504e-9
2009,wpd,trd,-9.974942484169459e-9
2005,wpd,trd,-9.974942126458164e-9
2006,wpd,trd,-9.974942128664773e-9
2012,wpd,trd,-9.99090953230355e-9
2014,wpd,trd,-9.990909539252729e-9
2013,wpd,trd,-9.99090953800314e-9
1999,wpd,trd,-9.974942556043114e-9
2002,wpd,trd,-9.990909581814055e-9
2017,wpd,trd,-9.990909594696046e-9
2016,wpd,trd,-9.974942306783534e-9
2015,wpd,trd,-9.974942279283253e-9
1998,wpd,trd,-9.974942571722409e-9
2004,wpd,trd,-9.974942217896062e-9
2000,wpd,trd,-9.99090962565965e-9
1997,wpd,trd,-9.97494267113342e-9
2007,wpd,trd,-9.974942421217499e-9
2010,wpd,trd,-9.974942182775317e-9
2003,wpd,trd,-9.990909563253753e-9
2011,wpd,trd,-9.974942177741936e-9
2001,wpd,trd,-9.990909532330244e-9
2008,wht,trd,1063.067919984611
2009,wht,trd,913.3937407114033
2005,wht,trd,863.9430158520422
2006,wht,trd,937.286978925053
2012,wht,trd,1369.1847142745892
2014,wht,trd,1497.0956162030047
2013,wht,trd,1429.0796019328366
1999,wht,trd,610.5451291056794
2002,wht,trd,682.1621283846199
2017,wht,trd,1571.8301442087902
2016,wht,trd,1486.451396449914
2015,wht,trd,1507.0032743986696
1998,wht,trd,565.0389618865122
2004,wht,trd,784.8835753377433
2000,wht,trd,665.0730376187099
1997,wht,trd,541.1462586743646
2007,wht,trd,1002.4837903717835
2010,wht,trd,1102.7711601257506
2003,wht,trd,710.774872843668
2011,wht,trd,1253.6031078486803
2001,wht,trd,650.7021494079517
2008,wrh,trd,-9.974942179863987e-9
2009,wrh,trd,-9.97494176982013e-9
2005,wrh,trd,-9.97494232093776e-9
2006,wrh,trd,-9.974942373909176e-9
2012,wrh,trd,-9.990909615497178e-9
2014,wrh,trd,-9.990909635034528e-9
2013,wrh,trd,-9.990909624201635e-9
1999,wrh,trd,-9.974942716581474e-9
2002,wrh,trd,-9.990909670995184e-9
2017,wrh,trd,-9.990909708799949e-9
2016,wrh,trd,-9.974942580804314e-9
2015,wrh,trd,-9.974942561578923e-9
1998,wrh,trd,-9.974942712200545e-9
2004,wrh,trd,-9.974942446514377e-9
2000,wrh,trd,-9.990909674259945e-9
1997,wrh,trd,-9.974942819385823e-9
2007,wrh,trd,-9.974942471852946e-9
2010,wrh,trd,-9.974942396331508e-9
2003,wrh,trd,-9.990909642289605e-9
2011,wrh,trd,-9.974942405405569e-9
2001,wrh,trd,-9.990909536612464e-9
2008,ott,trd,590.6269196475159
2009,ott,trd,564.9193319096509
2005,ott,trd,570.8759821626381
2006,ott,trd,606.801432089042
2012,ott,trd,640.8966263612562
2014,ott,trd,720.5944108796856
2013,ott,trd,687.0705123608982
1999,ott,trd,408.4989336285684
2002,ott,trd,461.94431841982475
2017,ott,trd,842.4828743408118
2016,ott,trd,801.3314251403054
2015,ott,trd,769.4209636849973
1998,ott,trd,387.7702724143137
2004,ott,trd,539.0581589757322
2000,ott,trd,442.6434837017595
1997,ott,trd,368.859292321323
2007,ott,trd,619.9913677554874
2010,ott,trd,583.1840100024255
2003,ott,trd,494.8016242585237
2011,ott,trd,606.1305583977172
2001,ott,trd,440.7614790763679
2008,che,trd,-9.974942232167163e-9
2009,che,trd,-9.974941838015437e-9
2005,che,trd,-9.97494219724619e-9
2006,che,trd,-9.974942235464616e-9
2012,che,trd,-9.990909536665263e-9
2014,che,trd,-9.990909537558208e-9
2013,che,trd,-9.990909535258483e-9
1999,che,trd,-9.974942573718672e-9
2002,che,trd,-9.990909618973617e-9
2017,che,trd,-9.990909594957101e-9
2016,che,trd,-9.97494228675444e-9
2015,che,trd,-9.974942252961696e-9
1998,che,trd,-9.974942543324309e-9
2004,che,trd,-9.974942303582987e-9
2000,che,trd,-9.990909631667884e-9
1997,che,trd,-9.974942638414024e-9
2007,che,trd,-9.974942321827764e-9
2010,che,trd,-9.974942249475677e-9
2003,che,trd,-9.99090959078669e-9
2011,che,trd,-9.974942247419093e-9
2001,che,trd,-9.99090950981048e-9
2008,air,trd,-9.97494476808246e-9
2009,air,trd,-9.974944728184282e-9
2005,air,trd,-9.974944852179232e-9
2006,air,trd,-9.974944851062017e-9
2012,air,trd,-9.990910462131898e-9
2014,air,trd,-9.990910456218053e-9
2013,air,trd,-9.99091048199642e-9
1999,air,trd,-9.97494524665571e-9
2002,air,trd,-9.990908996677087e-9
2017,air,trd,-9.99091066366237e-9
2016,air,trd,-9.974945213121122e-9
2015,air,trd,-9.97494497670025e-9
1998,air,trd,-9.974945954697982e-9
2004,air,trd,-9.974945040021755e-9
2000,air,trd,-9.990910529892975e-9
1997,air,trd,-9.974945828541214e-9
2007,air,trd,-9.974945140159459e-9
2010,air,trd,-9.974945100764655e-9
2003,air,trd,-9.990910549655782e-9
2011,air,trd,-9.974944768169821e-9
2001,air,trd,-9.990910430477208e-9
2008,mmf,trd,-9.974942001136931e-9
2009,mmf,trd,-9.974941990354582e-9
2005,mmf,trd,-9.974942037548672e-9
2006,mmf,trd,-9.974942092541683e-9
2012,mmf,trd,-9.990909511106269e-9
2014,mmf,trd,-9.990909516095908e-9
2013,mmf,trd,-9.99090951563387e-9
1999,mmf,trd,-9.974942399606644e-9
2002,mmf,trd,-9.990909555230271e-9
2017,mmf,trd,-9.9909095648631e-9
2016,mmf,trd,-9.974942245485128e-9
2015,mmf,trd,-9.974942221355886e-9
1998,mmf,trd,-9.974942401356043e-9
2004,mmf,trd,-9.974942139509766e-9
2000,mmf,trd,-9.990909568776944e-9
1997,mmf,trd,-9.974942486871676e-9
2007,mmf,trd,-9.974942196773052e-9
2010,mmf,trd,-9.974942126129742e-9
2003,mmf,trd,-9.99090953595916e-9
2011,mmf,trd,-9.97494211151114e-9
2001,mmf,trd,-9.990909513060849e-9
2008,otr,trd,-9.974942402764977e-9
2009,otr,trd,-9.974942315030692e-9
2005,otr,trd,-9.974942614725927e-9
2006,otr,trd,-9.974942683561476e-9
2012,otr,trd,-9.990909782991368e-9
2014,otr,trd,-9.990909886679071e-9
2013,otr,trd,-9.990909859401328e-9
1999,otr,trd,-9.974943119236332e-9
2002,otr,trd,-9.99090975067666e-9
2017,otr,trd,-9.990910027657364e-9
2016,otr,trd,-9.974943385573141e-9
2015,otr,trd,-9.974943297016499e-9
1998,otr,trd,-9.974943036562988e-9
2004,otr,trd,-9.974942889003651e-9
2000,otr,trd,-9.990909836964487e-9
1997,otr,trd,-9.97494316575997e-9
2007,otr,trd,-9.974942730274135e-9
2010,otr,trd,-9.974942729019564e-9
2003,otr,trd,-9.990909791663243e-9
2011,otr,trd,-9.974942798780774e-9
2001,otr,trd,-9.990909687975123e-9
2008,min,trd,-9.974941933469813e-9
2009,min,trd,-9.97494174497828e-9
2005,min,trd,-9.974941942035325e-9
2006,min,trd,-9.97494204342607e-9
2012,min,trd,-9.990908991565766e-9
2014,min,trd,-9.990909548758819e-9
2013,min,trd,-9.990909305111343e-9
1999,min,trd,-9.97494229577409e-9
2002,min,trd,-9.990909495751108e-9
2017,min,trd,-9.99090957041081e-9
2016,min,trd,-9.974942279838573e-9
2015,min,trd,-9.974942201867769e-9
1998,min,trd,-9.974942417093872e-9
2004,min,trd,-9.974942040807896e-9
2000,min,trd,-9.990909523527049e-9
1997,min,trd,-9.974942356040158e-9
2007,min,trd,-9.974942226482616e-9
2010,min,trd,-9.974941674237451e-9
2003,min,trd,-9.990909483013854e-9
2011,min,trd,-9.974941012741074e-9
2001,min,trd,-9.990909385350624e-9
