yr,va,j,value
2006,surplus,smn,0.0
2012,surplus,smn,0.0
2014,surplus,smn,0.0
2013,surplus,smn,0.0
1999,surplus,smn,0.0
2002,surplus,smn,0.0
2017,surplus,smn,0.0
2016,surplus,smn,0.0
2015,surplus,smn,0.0
1998,surplus,smn,0.0
2004,surplus,smn,0.0
2000,surplus,smn,0.0
1997,surplus,smn,0.0
2007,surplus,smn,0.0
2010,surplus,smn,0.0
2003,surplus,smn,0.0
2011,surplus,smn,0.0
2001,surplus,smn,0.0
2008,compen,smn,0.0
2009,compen,smn,0.0
2005,compen,smn,0.0
2006,compen,smn,0.0
2012,compen,smn,0.0
2014,compen,smn,0.0
2013,compen,smn,0.0
1999,compen,smn,0.0
2002,compen,smn,0.0
2017,compen,smn,0.0
2016,compen,smn,0.0
2015,compen,smn,0.0
1998,compen,smn,0.0
2004,compen,smn,0.0
2000,compen,smn,0.0
1997,compen,smn,0.0
2007,compen,smn,0.0
2010,compen,smn,0.0
2003,compen,smn,0.0
2011,compen,smn,0.0
2001,compen,smn,0.0
2008,othtax,fmt,0.0
2009,othtax,fmt,0.0
2005,othtax,fmt,0.0
2006,othtax,fmt,0.0
2012,othtax,fmt,0.0
2014,othtax,fmt,0.0
2013,othtax,fmt,0.0
1999,othtax,fmt,0.0
2002,othtax,fmt,0.0
2017,othtax,fmt,0.0
2016,othtax,fmt,0.0
2015,othtax,fmt,0.0
1998,othtax,fmt,0.0
2004,othtax,fmt,0.0
2000,othtax,fmt,0.0
1997,othtax,fmt,0.0
2007,othtax,fmt,0.0
2010,othtax,fmt,0.0
2003,othtax,fmt,0.0
2011,othtax,fmt,0.0
2001,othtax,fmt,0.0
2008,surplus,fmt,0.0
2009,surplus,fmt,0.0
2005,surplus,fmt,0.0
2006,surplus,fmt,0.0
2012,surplus,fmt,0.0
2014,surplus,fmt,0.0
2013,surplus,fmt,0.0
1999,surplus,fmt,0.0
2002,surplus,fmt,0.0
2017,surplus,fmt,0.0
2016,surplus,fmt,0.0
2015,surplus,fmt,0.0
1998,surplus,fmt,0.0
2004,surplus,fmt,0.0
2000,surplus,fmt,0.0
1997,surplus,fmt,0.0
2007,surplus,fmt,0.0
2010,surplus,fmt,0.0
2003,surplus,fmt,0.0
2011,surplus,fmt,0.0
2001,surplus,fmt,0.0
2008,compen,fmt,0.0
2009,compen,fmt,0.0
2005,compen,fmt,0.0
2006,compen,fmt,0.0
2012,compen,fmt,0.0
2014,compen,fmt,0.0
2013,compen,fmt,0.0
1999,compen,fmt,0.0
2002,compen,fmt,0.0
2017,compen,fmt,0.0
2016,compen,fmt,0.0
2015,compen,fmt,0.0
1998,compen,fmt,0.0
2004,compen,fmt,0.0
2000,compen,fmt,0.0
1997,compen,fmt,0.0
2007,compen,fmt,0.0
2010,compen,fmt,0.0
2003,compen,fmt,0.0
2011,compen,fmt,0.0
2001,compen,fmt,0.0
2008,othtax,pet,0.0
2009,othtax,pet,0.0
2005,othtax,pet,0.0
2006,othtax,pet,0.0
2012,othtax,pet,0.0
2014,othtax,pet,0.0
2013,othtax,pet,0.0
1999,othtax,pet,0.0
2002,othtax,pet,0.0
2017,othtax,pet,0.0
2016,othtax,pet,0.0
2015,othtax,pet,0.0
1998,othtax,pet,0.0
2004,othtax,pet,0.0
2000,othtax,pet,0.0
1997,othtax,pet,0.0
2007,othtax,pet,0.0
2010,othtax,pet,0.0
2003,othtax,pet,0.0
2011,othtax,pet,0.0
2001,othtax,pet,0.0
2008,surplus,pet,0.0
2009,surplus,pet,0.0
2005,surplus,pet,0.0
2006,surplus,pet,0.0
2012,surplus,pet,0.0
2014,surplus,pet,0.0
2013,surplus,pet,0.0
1999,surplus,pet,0.0
2002,surplus,pet,0.0
2017,surplus,pet,0.0
2016,surplus,pet,0.0
2015,surplus,pet,0.0
1998,surplus,pet,0.0
2004,surplus,pet,0.0
2000,surplus,pet,0.0
1997,surplus,pet,0.0
2007,surplus,pet,0.0
2010,surplus,pet,0.0
2003,surplus,pet,0.0
2011,surplus,pet,0.0
2001,surplus,pet,0.0
2008,compen,pet,0.0
2009,compen,pet,0.0
2005,compen,pet,0.0
2006,compen,pet,0.0
2012,compen,pet,0.0
2014,compen,pet,0.0
2013,compen,pet,0.0
1999,compen,pet,0.0
2002,compen,pet,0.0
2017,compen,pet,0.0
2016,compen,pet,0.0
2015,compen,pet,0.0
1998,compen,pet,0.0
2004,compen,pet,0.0
2000,compen,pet,0.0
1997,compen,pet,0.0
2007,compen,pet,0.0
2010,compen,pet,0.0
2003,compen,pet,0.0
2011,compen,pet,0.0
2001,compen,pet,0.0
2008,othtax,mvt,0.0
2009,othtax,mvt,0.0
2005,othtax,mvt,0.0
2006,othtax,mvt,0.0
2012,othtax,mvt,0.0
2014,othtax,mvt,0.0
2013,othtax,mvt,0.0
1999,othtax,mvt,0.0
2002,othtax,mvt,0.0
2017,othtax,mvt,0.0
2016,othtax,mvt,0.0
2015,othtax,mvt,0.0
1998,othtax,mvt,0.0
2004,othtax,mvt,0.0
2000,othtax,mvt,0.0
1997,othtax,mvt,0.0
2007,othtax,mvt,0.0
2010,othtax,mvt,0.0
2003,othtax,mvt,0.0
2011,othtax,mvt,0.0
2001,othtax,mvt,0.0
2008,surplus,mvt,0.0
2009,surplus,mvt,0.0
2005,surplus,mvt,0.0
2006,surplus,mvt,0.0
2012,surplus,mvt,0.0
2014,surplus,mvt,0.0
2013,surplus,mvt,0.0
1999,surplus,mvt,0.0
2002,surplus,mvt,0.0
2017,surplus,mvt,0.0
2016,surplus,mvt,0.0
2015,surplus,mvt,0.0
1998,surplus,mvt,0.0
2004,surplus,mvt,0.0
2000,surplus,mvt,0.0
1997,surplus,mvt,0.0
2007,surplus,mvt,0.0
2010,surplus,mvt,0.0
2003,surplus,mvt,0.0
2011,surplus,mvt,0.0
2001,surplus,mvt,0.0
2008,compen,mvt,0.0
2009,compen,mvt,0.0
2005,compen,mvt,0.0
2006,compen,mvt,0.0
2012,compen,mvt,0.0
2014,compen,mvt,0.0
2013,compen,mvt,0.0
1999,compen,mvt,0.0
2002,compen,mvt,0.0
2017,compen,mvt,0.0
2016,compen,mvt,0.0
2015,compen,mvt,0.0
1998,compen,mvt,0.0
2004,compen,mvt,0.0
2000,compen,mvt,0.0
1997,compen,mvt,0.0
2007,compen,mvt,0.0
2010,compen,mvt,0.0
2003,compen,mvt,0.0
2011,compen,mvt,0.0
2001,compen,mvt,0.0
2008,othtax,cep,0.0
2009,othtax,cep,0.0
2005,othtax,cep,0.0
2006,othtax,cep,0.0
2012,othtax,cep,0.0
2014,othtax,cep,0.0
2013,othtax,cep,0.0
1999,othtax,cep,0.0
2002,othtax,cep,0.0
2017,othtax,cep,0.0
2016,othtax,cep,0.0
2015,othtax,cep,0.0
1998,othtax,cep,0.0
2004,othtax,cep,0.0
2000,othtax,cep,0.0
1997,othtax,cep,0.0
2007,othtax,cep,0.0
2010,othtax,cep,0.0
2003,othtax,cep,0.0
2011,othtax,cep,0.0
2001,othtax,cep,0.0
2008,surplus,cep,0.0
2009,surplus,cep,0.0
2005,surplus,cep,0.0
2006,surplus,cep,0.0
2012,surplus,cep,0.0
2014,surplus,cep,0.0
2013,surplus,cep,0.0
1999,surplus,cep,0.0
2002,surplus,cep,0.0
2017,surplus,cep,0.0
2016,surplus,cep,0.0
2015,surplus,cep,0.0
1998,surplus,cep,0.0
2004,surplus,cep,0.0
2000,surplus,cep,0.0
1997,surplus,cep,0.0
2007,surplus,cep,0.0
2010,surplus,cep,0.0
2003,surplus,cep,0.0
2011,surplus,cep,0.0
2001,surplus,cep,0.0
2008,compen,cep,0.0
2009,compen,cep,0.0
2005,compen,cep,0.0
2006,compen,cep,0.0
2012,compen,cep,0.0
2014,compen,cep,0.0
2013,compen,cep,0.0
1999,compen,cep,0.0
2002,compen,cep,0.0
2017,compen,cep,0.0
2016,compen,cep,0.0
2015,compen,cep,0.0
1998,compen,cep,0.0
2004,compen,cep,0.0
2000,compen,cep,0.0
1997,compen,cep,0.0
2007,compen,cep,0.0
2010,compen,cep,0.0
2003,compen,cep,0.0
2011,compen,cep,0.0
2001,compen,cep,0.0
2008,othtax,wst,0.0
2009,othtax,wst,0.0
2005,othtax,wst,0.0
2006,othtax,wst,0.0
2012,othtax,wst,0.0
2014,othtax,wst,0.0
2013,othtax,wst,0.0
1999,othtax,wst,0.0
2002,othtax,wst,0.0
2017,othtax,wst,0.0
2016,othtax,wst,0.0
2015,othtax,wst,0.0
1998,othtax,wst,0.0
2004,othtax,wst,0.0
2000,othtax,wst,0.0
1997,othtax,wst,0.0
2007,othtax,wst,0.0
2010,othtax,wst,0.0
2003,othtax,wst,0.0
2011,othtax,wst,0.0
2001,othtax,wst,0.0
2008,surplus,wst,0.0
2009,surplus,wst,0.0
2005,surplus,wst,0.0
2006,surplus,wst,0.0
2012,surplus,wst,0.0
2014,surplus,wst,0.0
2013,surplus,wst,0.0
1999,surplus,wst,0.0
2002,surplus,wst,0.0
2017,surplus,wst,0.0
2016,surplus,wst,0.0
2015,surplus,wst,0.0
1998,surplus,wst,0.0
2004,surplus,wst,0.0
2000,surplus,wst,0.0
1997,surplus,wst,0.0
2007,surplus,wst,0.0
2010,surplus,wst,0.0
2003,surplus,wst,0.0
2011,surplus,wst,0.0
2001,surplus,wst,0.0
2008,compen,wst,0.0
2009,compen,wst,0.0
2005,compen,wst,0.0
2006,compen,wst,0.0
2012,compen,wst,0.0
2014,compen,wst,0.0
2013,compen,wst,0.0
1999,compen,wst,0.0
2002,compen,wst,0.0
2017,compen,wst,0.0
2016,compen,wst,0.0
2015,compen,wst,0.0
1998,compen,wst,0.0
2004,compen,wst,0.0
2000,compen,wst,0.0
1997,compen,wst,0.0
2007,compen,wst,0.0
2010,compen,wst,0.0
2003,compen,wst,0.0
2011,compen,wst,0.0
2001,compen,wst,0.0
2008,othtax,mot,0.0
2009,othtax,mot,0.0
2005,othtax,mot,0.0
2006,othtax,mot,0.0
2012,othtax,mot,0.0
2014,othtax,mot,0.0
2013,othtax,mot,0.0
1999,othtax,mot,0.0
2002,othtax,mot,0.0
2017,othtax,mot,0.0
2016,othtax,mot,0.0
2015,othtax,mot,0.0
1998,othtax,mot,0.0
2004,othtax,mot,0.0
2000,othtax,mot,0.0
1997,othtax,mot,0.0
2007,othtax,mot,0.0
2010,othtax,mot,0.0
2003,othtax,mot,0.0
2011,othtax,mot,0.0
2001,othtax,mot,0.0
2008,surplus,mot,0.0
2009,surplus,mot,0.0
2005,surplus,mot,0.0
2006,surplus,mot,0.0
2012,surplus,mot,0.0
2014,surplus,mot,0.0
2013,surplus,mot,0.0
1999,surplus,mot,0.0
2002,surplus,mot,0.0
2017,surplus,mot,0.0
2016,surplus,mot,0.0
2015,surplus,mot,0.0
1998,surplus,mot,0.0
2004,surplus,mot,0.0
2000,surplus,mot,0.0
1997,surplus,mot,0.0
2007,surplus,mot,0.0
2010,surplus,mot,0.0
2003,surplus,mot,0.0
2011,surplus,mot,0.0
2001,surplus,mot,0.0
2008,compen,mot,0.0
2009,compen,mot,0.0
2005,compen,mot,0.0
2006,compen,mot,0.0
2012,compen,mot,0.0
2014,compen,mot,0.0
2013,compen,mot,0.0
1999,compen,mot,0.0
2002,compen,mot,0.0
2017,compen,mot,0.0
2016,compen,mot,0.0
2015,compen,mot,0.0
1998,compen,mot,0.0
2004,compen,mot,0.0
2000,compen,mot,0.0
1997,compen,mot,0.0
2007,compen,mot,0.0
2010,compen,mot,0.0
2003,compen,mot,0.0
2011,compen,mot,0.0
2001,compen,mot,0.0
2008,othtax,adm,0.0
2009,othtax,adm,0.0
2005,othtax,adm,0.0
2006,othtax,adm,0.0
2012,othtax,adm,0.0
2014,othtax,adm,0.0
2013,othtax,adm,0.0
1999,othtax,adm,0.0
2002,othtax,adm,0.0
2017,othtax,adm,0.0
2016,othtax,adm,0.0
2015,othtax,adm,0.0
1998,othtax,adm,0.0
2004,othtax,adm,0.0
2000,othtax,adm,0.0
1997,othtax,adm,0.0
2007,othtax,adm,0.0
2010,othtax,adm,0.0
2003,othtax,adm,0.0
2011,othtax,adm,0.0
2001,othtax,adm,0.0
2008,surplus,adm,0.0
2009,surplus,adm,0.0
2005,surplus,adm,0.0
2006,surplus,adm,0.0
2012,surplus,adm,0.0
2014,surplus,adm,0.0
2013,surplus,adm,0.0
1999,surplus,adm,0.0
2002,surplus,adm,0.0
2017,surplus,adm,0.0
2016,surplus,adm,0.0
2015,surplus,adm,0.0
1998,surplus,adm,0.0
2004,surplus,adm,0.0
2000,surplus,adm,0.0
1997,surplus,adm,0.0
2007,surplus,adm,0.0
2010,surplus,adm,0.0
2003,surplus,adm,0.0
2011,surplus,adm,0.0
2001,surplus,adm,0.0
2008,compen,adm,0.0
2009,compen,adm,0.0
2005,compen,adm,0.0
2006,compen,adm,0.0
2012,compen,adm,0.0
2014,compen,adm,0.0
2013,compen,adm,0.0
1999,compen,adm,0.0
2002,compen,adm,0.0
2017,compen,adm,0.0
2016,compen,adm,0.0
2015,compen,adm,0.0
1998,compen,adm,0.0
2004,compen,adm,0.0
2000,compen,adm,0.0
1997,compen,adm,0.0
2007,compen,adm,0.0
2010,compen,adm,0.0
2003,compen,adm,0.0
2011,compen,adm,0.0
2001,compen,adm,0.0
2008,othtax,soc,0.0
2009,othtax,soc,0.0
2005,othtax,soc,0.0
2006,othtax,soc,0.0
2012,othtax,soc,0.0
2014,othtax,soc,0.0
2013,othtax,soc,0.0
1999,othtax,soc,0.0
2002,othtax,soc,0.0
2017,othtax,soc,0.0
2016,othtax,soc,0.0
2015,othtax,soc,0.0
1998,othtax,soc,0.0
2004,othtax,soc,0.0
2000,othtax,soc,0.0
1997,othtax,soc,0.0
2007,othtax,soc,0.0
2010,othtax,soc,0.0
2003,othtax,soc,0.0
2011,othtax,soc,0.0
2001,othtax,soc,0.0
2008,surplus,soc,0.0
2009,surplus,soc,0.0
2005,surplus,soc,0.0
2006,surplus,soc,0.0
2012,surplus,soc,0.0
2014,surplus,soc,0.0
2013,surplus,soc,0.0
1999,surplus,soc,0.0
2002,surplus,soc,0.0
2017,surplus,soc,0.0
2016,surplus,soc,0.0
2015,surplus,soc,0.0
1998,surplus,soc,0.0
2004,surplus,soc,0.0
2000,surplus,soc,0.0
1997,surplus,soc,0.0
2007,surplus,soc,0.0
2010,surplus,soc,0.0
2003,surplus,soc,0.0
2011,surplus,soc,0.0
2001,surplus,soc,0.0
2008,compen,soc,0.0
2009,compen,soc,0.0
2005,compen,soc,0.0
2006,compen,soc,0.0
2012,compen,soc,0.0
2014,compen,soc,0.0
2013,compen,soc,0.0
1999,compen,soc,0.0
2002,compen,soc,0.0
2017,compen,soc,0.0
2016,compen,soc,0.0
2015,compen,soc,0.0
1998,compen,soc,0.0
2004,compen,soc,0.0
2000,compen,soc,0.0
1997,compen,soc,0.0
2007,compen,soc,0.0
2010,compen,soc,0.0
2003,compen,soc,0.0
2011,compen,soc,0.0
2001,compen,soc,0.0
2008,othtax,alt,0.0
2009,othtax,alt,0.0
2005,othtax,alt,0.0
2006,othtax,alt,0.0
2012,othtax,alt,0.0
2014,othtax,alt,0.0
2013,othtax,alt,0.0
1999,othtax,alt,0.0
2002,othtax,alt,0.0
2017,othtax,alt,0.0
2016,othtax,alt,0.0
2015,othtax,alt,0.0
1998,othtax,alt,0.0
2004,othtax,alt,0.0
2000,othtax,alt,0.0
1997,othtax,alt,0.0
2007,othtax,alt,0.0
2010,othtax,alt,0.0
2003,othtax,alt,0.0
2011,othtax,alt,0.0
2001,othtax,alt,0.0
2008,surplus,alt,0.0
2009,surplus,alt,0.0
2005,surplus,alt,0.0
2006,surplus,alt,0.0
2012,surplus,alt,0.0
2014,surplus,alt,0.0
2013,surplus,alt,0.0
1999,surplus,alt,0.0
2002,surplus,alt,0.0
2017,surplus,alt,0.0
2016,surplus,alt,0.0
2015,surplus,alt,0.0
1998,surplus,alt,0.0
2004,surplus,alt,0.0
2000,surplus,alt,0.0
1997,surplus,alt,0.0
2007,surplus,alt,0.0
2010,surplus,alt,0.0
2003,surplus,alt,0.0
2011,surplus,alt,0.0
2001,surplus,alt,0.0
2008,compen,alt,0.0
2009,compen,alt,0.0
2005,compen,alt,0.0
2006,compen,alt,0.0
2012,compen,alt,0.0
2014,compen,alt,0.0
2013,compen,alt,0.0
1999,compen,alt,0.0
2002,compen,alt,0.0
2017,compen,alt,0.0
2016,compen,alt,0.0
2015,compen,alt,0.0
1998,compen,alt,0.0
2004,compen,alt,0.0
2000,compen,alt,0.0
1997,compen,alt,0.0
2007,compen,alt,0.0
2010,compen,alt,0.0
2003,compen,alt,0.0
2011,compen,alt,0.0
2001,compen,alt,0.0
2008,othtax,pmt,0.0
2009,othtax,pmt,0.0
2005,othtax,pmt,0.0
2006,othtax,pmt,0.0
2012,othtax,pmt,0.0
2014,othtax,pmt,0.0
2013,othtax,pmt,0.0
1999,othtax,pmt,0.0
2002,othtax,pmt,0.0
2017,othtax,pmt,0.0
2016,othtax,pmt,0.0
2015,othtax,pmt,0.0
1998,othtax,pmt,0.0
2004,othtax,pmt,0.0
2000,othtax,pmt,0.0
1997,othtax,pmt,0.0
2007,othtax,pmt,0.0
2010,othtax,pmt,0.0
2003,othtax,pmt,0.0
2011,othtax,pmt,0.0
2001,othtax,pmt,0.0
2008,surplus,pmt,0.0
2009,surplus,pmt,0.0
2005,surplus,pmt,0.0
2006,surplus,pmt,0.0
2012,surplus,pmt,0.0
2014,surplus,pmt,0.0
2013,surplus,pmt,0.0
1999,surplus,pmt,0.0
2002,surplus,pmt,0.0
2017,surplus,pmt,0.0
2016,surplus,pmt,0.0
2015,surplus,pmt,0.0
1998,surplus,pmt,0.0
2004,surplus,pmt,0.0
2000,surplus,pmt,0.0
1997,surplus,pmt,0.0
2007,surplus,pmt,0.0
2010,surplus,pmt,0.0
2003,surplus,pmt,0.0
2011,surplus,pmt,0.0
2001,surplus,pmt,0.0
2008,compen,pmt,0.0
2009,compen,pmt,0.0
2005,compen,pmt,0.0
2006,compen,pmt,0.0
2012,compen,pmt,0.0
2014,compen,pmt,0.0
2013,compen,pmt,0.0
1999,compen,pmt,0.0
2002,compen,pmt,0.0
2017,compen,pmt,0.0
2016,compen,pmt,0.0
2015,compen,pmt,0.0
1998,compen,pmt,0.0
2004,compen,pmt,0.0
2000,compen,pmt,0.0
1997,compen,pmt,0.0
2007,compen,pmt,0.0
2010,compen,pmt,0.0
2003,compen,pmt,0.0
2011,compen,pmt,0.0
2001,compen,pmt,0.0
2008,othtax,trk,0.0
2009,othtax,trk,0.0
2005,othtax,trk,0.0
2006,othtax,trk,0.0
2012,othtax,trk,0.0
2014,othtax,trk,0.0
2013,othtax,trk,0.0
1999,othtax,trk,0.0
2002,othtax,trk,0.0
2017,othtax,trk,0.0
2016,othtax,trk,0.0
2015,othtax,trk,0.0
1998,othtax,trk,0.0
2004,othtax,trk,0.0
2000,othtax,trk,0.0
1997,othtax,trk,0.0
2007,othtax,trk,0.0
2010,othtax,trk,0.0
2003,othtax,trk,0.0
2011,othtax,trk,0.0
2001,othtax,trk,0.0
2008,surplus,trk,0.0
2009,surplus,trk,0.0
2005,surplus,trk,0.0
2006,surplus,trk,0.0
2012,surplus,trk,0.0
2014,surplus,trk,0.0
2013,surplus,trk,0.0
1999,surplus,trk,0.0
2002,surplus,trk,0.0
2017,surplus,trk,0.0
2016,surplus,trk,0.0
2015,surplus,trk,0.0
1998,surplus,trk,0.0
2004,surplus,trk,0.0
2000,surplus,trk,0.0
1997,surplus,trk,0.0
2007,surplus,trk,0.0
2010,surplus,trk,0.0
2003,surplus,trk,0.0
2011,surplus,trk,0.0
2001,surplus,trk,0.0
2008,compen,trk,0.0
2009,compen,trk,0.0
2005,compen,trk,0.0
2006,compen,trk,0.0
2012,compen,trk,0.0
2014,compen,trk,0.0
2013,compen,trk,0.0
1999,compen,trk,0.0
2002,compen,trk,0.0
2017,compen,trk,0.0
2016,compen,trk,0.0
2015,compen,trk,0.0
1998,compen,trk,0.0
2004,compen,trk,0.0
2000,compen,trk,0.0
1997,compen,trk,0.0
2007,compen,trk,0.0
2010,compen,trk,0.0
2003,compen,trk,0.0
2011,compen,trk,0.0
2001,compen,trk,0.0
2008,othtax,fdd,0.0
2009,othtax,fdd,0.0
2005,othtax,fdd,0.0
2006,othtax,fdd,0.0
2012,othtax,fdd,0.0
2014,othtax,fdd,0.0
2013,othtax,fdd,0.0
1999,othtax,fdd,0.0
2002,othtax,fdd,0.0
2017,othtax,fdd,0.0
2016,othtax,fdd,0.0
2015,othtax,fdd,0.0
1998,othtax,fdd,0.0
2004,othtax,fdd,0.0
2000,othtax,fdd,0.0
1997,othtax,fdd,0.0
2007,othtax,fdd,0.0
2010,othtax,fdd,0.0
2003,othtax,fdd,0.0
2011,othtax,fdd,0.0
2001,othtax,fdd,0.0
2008,surplus,fdd,0.0
2009,surplus,fdd,0.0
2005,surplus,fdd,0.0
2006,surplus,fdd,0.0
2012,surplus,fdd,0.0
2014,surplus,fdd,0.0
2013,surplus,fdd,0.0
1999,surplus,fdd,0.0
2002,surplus,fdd,0.0
2017,surplus,fdd,0.0
2016,surplus,fdd,0.0
2015,surplus,fdd,0.0
1998,surplus,fdd,0.0
2004,surplus,fdd,0.0
2000,surplus,fdd,0.0
1997,surplus,fdd,0.0
2007,surplus,fdd,0.0
2010,surplus,fdd,0.0
2003,surplus,fdd,0.0
2011,surplus,fdd,0.0
2001,surplus,fdd,0.0
2008,compen,fdd,0.0
2009,compen,fdd,0.0
2005,compen,fdd,0.0
2006,compen,fdd,0.0
2012,compen,fdd,0.0
2014,compen,fdd,0.0
2013,compen,fdd,0.0
1999,compen,fdd,0.0
2002,compen,fdd,0.0
2017,compen,fdd,0.0
2016,compen,fdd,0.0
2015,compen,fdd,0.0
1998,compen,fdd,0.0
2004,compen,fdd,0.0
2000,compen,fdd,0.0
1997,compen,fdd,0.0
2007,compen,fdd,0.0
2010,compen,fdd,0.0
2003,compen,fdd,0.0
2011,compen,fdd,0.0
2001,compen,fdd,0.0
2008,othtax,gmt,0.0
2009,othtax,gmt,0.0
2005,othtax,gmt,0.0
2006,othtax,gmt,0.0
2012,othtax,gmt,0.0
2014,othtax,gmt,0.0
2013,othtax,gmt,0.0
1999,othtax,gmt,0.0
2002,othtax,gmt,0.0
2017,othtax,gmt,0.0
2016,othtax,gmt,0.0
2015,othtax,gmt,0.0
1998,othtax,gmt,0.0
2004,othtax,gmt,0.0
2000,othtax,gmt,0.0
1997,othtax,gmt,0.0
2007,othtax,gmt,0.0
2010,othtax,gmt,0.0
2003,othtax,gmt,0.0
2011,othtax,gmt,0.0
2001,othtax,gmt,0.0
2008,surplus,gmt,0.0
2009,surplus,gmt,0.0
2005,surplus,gmt,0.0
2006,surplus,gmt,0.0
2012,surplus,gmt,0.0
2014,surplus,gmt,0.0
2013,surplus,gmt,0.0
1999,surplus,gmt,0.0
2002,surplus,gmt,0.0
2017,surplus,gmt,0.0
2016,surplus,gmt,0.0
2015,surplus,gmt,0.0
1998,surplus,gmt,0.0
2004,surplus,gmt,0.0
2000,surplus,gmt,0.0
1997,surplus,gmt,0.0
2007,surplus,gmt,0.0
2010,surplus,gmt,0.0
2003,surplus,gmt,0.0
2011,surplus,gmt,0.0
2001,surplus,gmt,0.0
2008,compen,gmt,0.0
2009,compen,gmt,0.0
2005,compen,gmt,0.0
2006,compen,gmt,0.0
2012,compen,gmt,0.0
2014,compen,gmt,0.0
2013,compen,gmt,0.0
1999,compen,gmt,0.0
2002,compen,gmt,0.0
2017,compen,gmt,0.0
2016,compen,gmt,0.0
2015,compen,gmt,0.0
1998,compen,gmt,0.0
2004,compen,gmt,0.0
2000,compen,gmt,0.0
1997,compen,gmt,0.0
2007,compen,gmt,0.0
2010,compen,gmt,0.0
2003,compen,gmt,0.0
2011,compen,gmt,0.0
2001,compen,gmt,0.0
2008,othtax,wtt,0.0
2009,othtax,wtt,0.0
2005,othtax,wtt,0.0
2006,othtax,wtt,0.0
2012,othtax,wtt,0.0
2014,othtax,wtt,0.0
2013,othtax,wtt,0.0
1999,othtax,wtt,0.0
2002,othtax,wtt,0.0
2017,othtax,wtt,0.0
2016,othtax,wtt,0.0
2015,othtax,wtt,0.0
1998,othtax,wtt,0.0
2004,othtax,wtt,0.0
2000,othtax,wtt,0.0
1997,othtax,wtt,0.0
2007,othtax,wtt,0.0
2010,othtax,wtt,0.0
2003,othtax,wtt,0.0
2011,othtax,wtt,0.0
2001,othtax,wtt,0.0
2008,surplus,wtt,0.0
2009,surplus,wtt,0.0
2005,surplus,wtt,0.0
2006,surplus,wtt,0.0
2012,surplus,wtt,0.0
2014,surplus,wtt,0.0
2013,surplus,wtt,0.0
1999,surplus,wtt,0.0
2002,surplus,wtt,0.0
2017,surplus,wtt,0.0
2016,surplus,wtt,0.0
2015,surplus,wtt,0.0
1998,surplus,wtt,0.0
2004,surplus,wtt,0.0
2000,surplus,wtt,0.0
1997,surplus,wtt,0.0
2007,surplus,wtt,0.0
2010,surplus,wtt,0.0
2003,surplus,wtt,0.0
2011,surplus,wtt,0.0
2001,surplus,wtt,0.0
2008,compen,wtt,0.0
2009,compen,wtt,0.0
2005,compen,wtt,0.0
2006,compen,wtt,0.0
2012,compen,wtt,0.0
2014,compen,wtt,0.0
2013,compen,wtt,0.0
1999,compen,wtt,0.0
2002,compen,wtt,0.0
2017,compen,wtt,0.0
2016,compen,wtt,0.0
2015,compen,wtt,0.0
1998,compen,wtt,0.0
2004,compen,wtt,0.0
2000,compen,wtt,0.0
1997,compen,wtt,0.0
2007,compen,wtt,0.0
2010,compen,wtt,0.0
2003,compen,wtt,0.0
2011,compen,wtt,0.0
2001,compen,wtt,0.0
2008,othtax,wpd,0.0
2009,othtax,wpd,0.0
2005,othtax,wpd,0.0
2006,othtax,wpd,0.0
2012,othtax,wpd,0.0
2014,othtax,wpd,0.0
2013,othtax,wpd,0.0
1999,othtax,wpd,0.0
2002,othtax,wpd,0.0
2017,othtax,wpd,0.0
2016,othtax,wpd,0.0
2015,othtax,wpd,0.0
1998,othtax,wpd,0.0
2004,othtax,wpd,0.0
2000,othtax,wpd,0.0
1997,othtax,wpd,0.0
2007,othtax,wpd,0.0
2010,othtax,wpd,0.0
2003,othtax,wpd,0.0
2011,othtax,wpd,0.0
2001,othtax,wpd,0.0
2008,surplus,wpd,0.0
2009,surplus,wpd,0.0
2005,surplus,wpd,0.0
2006,surplus,wpd,0.0
2012,surplus,wpd,0.0
2014,surplus,wpd,0.0
2013,surplus,wpd,0.0
1999,surplus,wpd,0.0
2002,surplus,wpd,0.0
2017,surplus,wpd,0.0
2016,surplus,wpd,0.0
2015,surplus,wpd,0.0
1998,surplus,wpd,0.0
2004,surplus,wpd,0.0
2000,surplus,wpd,0.0
1997,surplus,wpd,0.0
2007,surplus,wpd,0.0
2010,surplus,wpd,0.0
2003,surplus,wpd,0.0
2011,surplus,wpd,0.0
2001,surplus,wpd,0.0
2008,compen,wpd,0.0
2009,compen,wpd,0.0
2005,compen,wpd,0.0
2006,compen,wpd,0.0
2012,compen,wpd,0.0
2014,compen,wpd,0.0
2013,compen,wpd,0.0
1999,compen,wpd,0.0
2002,compen,wpd,0.0
2017,compen,wpd,0.0
2016,compen,wpd,0.0
2015,compen,wpd,0.0
1998,compen,wpd,0.0
2004,compen,wpd,0.0
2000,compen,wpd,0.0
1997,compen,wpd,0.0
2007,compen,wpd,0.0
2010,compen,wpd,0.0
2003,compen,wpd,0.0
2011,compen,wpd,0.0
2001,compen,wpd,0.0
2008,othtax,wht,0.0
2009,othtax,wht,0.0
2005,othtax,wht,0.0
2006,othtax,wht,0.0
2012,othtax,wht,0.0
2014,othtax,wht,0.0
2013,othtax,wht,0.0
