yr,ir_supply,jc_supply,uni_3,value
2016,che,TrnCost,millions of us dollars (USD),32766.0
2016,che,TrdTrn,millions of us dollars (USD),453939.0
2016,che,Duties,millions of us dollars (USD),1843.0
2016,che,TaxLesSubsidies,millions of us dollars (USD),27983.0
2016,che,Supply,millions of us dollars (USD),1407325.0
2016,air,air,millions of us dollars (USD),186632.0
2016,air,otr,millions of us dollars (USD),234.0
2016,air,Subsidies,millions of us dollars (USD),-245.0
2016,air,Tax,millions of us dollars (USD),19958.0
2016,air,imports,millions of us dollars (USD),36830.0
2016,air,Output,millions of us dollars (USD),186866.0
2016,air,BasicSupply,millions of us dollars (USD),222816.0
2016,air,TrnCost,millions of us dollars (USD),-2791.0
2016,air,TrdTrn,millions of us dollars (USD),-2791.0
2016,air,TaxLesSubsidies,millions of us dollars (USD),19712.0
2016,air,Supply,millions of us dollars (USD),239737.0
2016,air,ciffob,millions of us dollars (USD),-881.0
2016,mmf,ppd,millions of us dollars (USD),99.0
2016,mmf,eec,millions of us dollars (USD),118.0
2016,mmf,fnd,millions of us dollars (USD),95.0
2016,mmf,tex,millions of us dollars (USD),120.0
2016,mmf,nmp,millions of us dollars (USD),1.0
2016,mmf,mch,millions of us dollars (USD),346.0
2016,mmf,pla,millions of us dollars (USD),705.0
2016,mmf,fpd,millions of us dollars (USD),253.0
2016,mmf,slg,millions of us dollars (USD),1121.0
2016,mmf,pri,millions of us dollars (USD),548.0
2016,mmf,fmt,millions of us dollars (USD),209.0
2016,mmf,cep,millions of us dollars (USD),1016.0
2016,mmf,mot,millions of us dollars (USD),108.0
2016,mmf,fdd,millions of us dollars (USD),1.0
2016,mmf,wpd,millions of us dollars (USD),2.0
2016,mmf,wht,millions of us dollars (USD),1537.0
2016,mmf,ott,millions of us dollars (USD),2180.0
2016,mmf,che,millions of us dollars (USD),497.0
2016,mmf,mmf,millions of us dollars (USD),144264.0
2016,mmf,Tax,millions of us dollars (USD),15299.0
2016,mmf,imports,millions of us dollars (USD),88885.0
2016,mmf,Output,millions of us dollars (USD),153218.0
2016,mmf,BasicSupply,millions of us dollars (USD),242104.0
2016,mmf,Margins,millions of us dollars (USD),188276.0
2016,mmf,TrnCost,millions of us dollars (USD),13470.0
2016,mmf,TrdTrn,millions of us dollars (USD),201746.0
2016,mmf,Duties,millions of us dollars (USD),1432.0
2016,mmf,TaxLesSubsidies,millions of us dollars (USD),16731.0
2016,mmf,Supply,millions of us dollars (USD),460581.0
2016,otr,grd,millions of us dollars (USD),72.0
2016,otr,sle,millions of us dollars (USD),12713.0
2016,otr,mvt,millions of us dollars (USD),429.0
2016,otr,wst,millions of us dollars (USD),14.0
2016,otr,trk,millions of us dollars (USD),3558.0
2016,otr,wtt,millions of us dollars (USD),2295.0
2016,otr,wht,millions of us dollars (USD),1096.0
2016,otr,wrh,millions of us dollars (USD),368.0
2016,otr,ott,millions of us dollars (USD),3036.0
2016,otr,air,millions of us dollars (USD),512.0
2016,otr,otr,millions of us dollars (USD),214444.0
2016,otr,Tax,millions of us dollars (USD),322.0
2016,otr,imports,millions of us dollars (USD),45.0
2016,otr,Output,millions of us dollars (USD),238538.0
2016,otr,BasicSupply,millions of us dollars (USD),235577.0
2016,otr,TaxLesSubsidies,millions of us dollars (USD),322.0
2016,otr,Supply,millions of us dollars (USD),235899.0
2016,otr,ciffob,millions of us dollars (USD),-3006.0
2016,min,nmp,millions of us dollars (USD),619.0
2016,min,oil,millions of us dollars (USD),85.0
2016,min,slg,millions of us dollars (USD),582.0
2016,min,smn,millions of us dollars (USD),54.0
2016,min,pet,millions of us dollars (USD),171.0
2016,min,che,millions of us dollars (USD),3.0
2016,min,min,millions of us dollars (USD),71860.0
2016,min,Tax,millions of us dollars (USD),2492.0
2016,min,imports,millions of us dollars (USD),308.0
2016,min,Output,millions of us dollars (USD),73374.0
2016,min,BasicSupply,millions of us dollars (USD),73682.0
2016,min,Margins,millions of us dollars (USD),6699.0
2016,min,TrnCost,millions of us dollars (USD),25497.0
2016,min,TrdTrn,millions of us dollars (USD),32196.0
2016,min,Duties,millions of us dollars (USD),2.0
2016,min,TaxLesSubsidies,millions of us dollars (USD),2495.0
2016,min,Supply,millions of us dollars (USD),108373.0
2016,TotalBasic,ppd,millions of us dollars (USD),178804.0
2016,TotalBasic,res,millions of us dollars (USD),723328.0
2016,TotalBasic,com,millions of us dollars (USD),401998.0
2016,TotalBasic,amb,millions of us dollars (USD),1003430.0
2016,TotalBasic,fbp,millions of us dollars (USD),913154.0
2016,TotalBasic,rec,millions of us dollars (USD),133777.0
2016,TotalBasic,con,millions of us dollars (USD),1471420.0
2016,TotalBasic,agr,millions of us dollars (USD),386221.0
2016,TotalBasic,eec,millions of us dollars (USD),124451.0
2016,TotalBasic,fnd,millions of us dollars (USD),404488.0
2016,TotalBasic,pub,millions of us dollars (USD),332172.0
2016,TotalBasic,hou,millions of us dollars (USD),2066671.0
2016,TotalBasic,fbt,millions of us dollars (USD),211221.0
2016,TotalBasic,ins,millions of us dollars (USD),1033492.0
2016,TotalBasic,tex,millions of us dollars (USD),52277.0
2016,TotalBasic,leg,millions of us dollars (USD),324368.0
2016,TotalBasic,fen,millions of us dollars (USD),99812.0
2016,TotalBasic,uti,millions of us dollars (USD),446876.0
2016,TotalBasic,nmp,millions of us dollars (USD),124336.0
2016,TotalBasic,brd,millions of us dollars (USD),823985.0
2016,TotalBasic,bnk,millions of us dollars (USD),862003.0
2016,TotalBasic,ore,millions of us dollars (USD),1193031.0
2016,TotalBasic,edu,millions of us dollars (USD),352716.0
2016,TotalBasic,ote,millions of us dollars (USD),316264.0
2016,TotalBasic,man,millions of us dollars (USD),565101.0
2016,TotalBasic,mch,millions of us dollars (USD),350453.0
2016,TotalBasic,dat,millions of us dollars (USD),324096.0
2016,TotalBasic,amd,millions of us dollars (USD),244080.0
2016,TotalBasic,oil,millions of us dollars (USD),223908.0
2016,TotalBasic,hos,millions of us dollars (USD),857966.0
2016,TotalBasic,rnt,millions of us dollars (USD),316369.0
2016,TotalBasic,pla,millions of us dollars (USD),232367.0
2016,TotalBasic,fof,millions of us dollars (USD),52536.0
2016,TotalBasic,fin,millions of us dollars (USD),155729.0
2016,TotalBasic,tsv,millions of us dollars (USD),1342309.0
2016,TotalBasic,nrs,millions of us dollars (USD),237960.0
2016,TotalBasic,sec,millions of us dollars (USD),575201.0
2016,TotalBasic,art,millions of us dollars (USD),170792.0
2016,TotalBasic,mov,millions of us dollars (USD),146275.0
2016,TotalBasic,fpd,millions of us dollars (USD),74105.0
2016,TotalBasic,slg,millions of us dollars (USD),2209548.0
2016,TotalBasic,pri,millions of us dollars (USD),84343.0
2016,TotalBasic,grd,millions of us dollars (USD),71331.0
2016,TotalBasic,pip,millions of us dollars (USD),44287.0
2016,TotalBasic,sle,millions of us dollars (USD),356002.0
2016,TotalBasic,osv,millions of us dollars (USD),661079.0
2016,TotalBasic,trn,millions of us dollars (USD),76028.0
2016,TotalBasic,smn,millions of us dollars (USD),60782.0
2016,TotalBasic,fmt,millions of us dollars (USD),337013.0
2016,TotalBasic,pet,millions of us dollars (USD),423395.0
2016,TotalBasic,mvt,millions of us dollars (USD),254969.0
2016,TotalBasic,cep,millions of us dollars (USD),340176.0
2016,TotalBasic,wst,millions of us dollars (USD),93172.0
2016,TotalBasic,mot,millions of us dollars (USD),700307.0
2016,TotalBasic,adm,millions of us dollars (USD),854978.0
2016,TotalBasic,soc,millions of us dollars (USD),195973.0
2016,TotalBasic,alt,millions of us dollars (USD),18330.0
2016,TotalBasic,pmt,millions of us dollars (USD),205272.0
2016,TotalBasic,trk,millions of us dollars (USD),327349.0
2016,TotalBasic,fdd,millions of us dollars (USD),615856.0
2016,TotalBasic,gmt,millions of us dollars (USD),191398.0
2016,TotalBasic,wtt,millions of us dollars (USD),46773.0
2016,TotalBasic,wpd,millions of us dollars (USD),105395.0
2016,TotalBasic,wht,millions of us dollars (USD),1628965.0
2016,TotalBasic,wrh,millions of us dollars (USD),126429.0
2016,TotalBasic,ott,millions of us dollars (USD),849512.0
2016,TotalBasic,che,millions of us dollars (USD),773697.0
2016,TotalBasic,air,millions of us dollars (USD),189979.0
2016,TotalBasic,mmf,millions of us dollars (USD),167097.0
2016,TotalBasic,otr,millions of us dollars (USD),222143.0
2016,TotalBasic,min,millions of us dollars (USD),89033.0
2016,TotalBasic,Subsidies,millions of us dollars (USD),-61807.0
2016,TotalBasic,Tax,millions of us dollars (USD),692632.0
2016,TotalBasic,imports,millions of us dollars (USD),2482629.0
2016,TotalBasic,Output,millions of us dollars (USD),32170150.0
2016,TotalBasic,BasicSupply,millions of us dollars (USD),34636190.0
2016,TotalBasic,Duties,millions of us dollars (USD),37454.0
2016,TotalBasic,TaxLesSubsidies,millions of us dollars (USD),668279.0
2016,TotalBasic,Supply,millions of us dollars (USD),35304470.0
2016,TotalBasic,ciffob,millions of us dollars (USD),-16589.0
2015,ppd,ppd,millions of us dollars (USD),177417.0
2015,ppd,fbp,millions of us dollars (USD),109.0
2015,ppd,eec,millions of us dollars (USD),95.0
2015,ppd,tex,millions of us dollars (USD),31.0
2015,ppd,nmp,millions of us dollars (USD),273.0
2015,ppd,mch,millions of us dollars (USD),9.0
2015,ppd,pla,millions of us dollars (USD),1689.0
2015,ppd,fpd,millions of us dollars (USD),22.0
2015,ppd,slg,millions of us dollars (USD),578.0
2015,ppd,pri,millions of us dollars (USD),1115.0
2015,ppd,fmt,millions of us dollars (USD),3.0
2015,ppd,pet,millions of us dollars (USD),3.0
2015,ppd,cep,millions of us dollars (USD),5.0
2015,ppd,pmt,millions of us dollars (USD),3.0
2015,ppd,wpd,millions of us dollars (USD),158.0
2015,ppd,che,millions of us dollars (USD),238.0
2015,ppd,mmf,millions of us dollars (USD),155.0
2015,ppd,Tax,millions of us dollars (USD),3568.0
2015,ppd,imports,millions of us dollars (USD),23434.0
2015,ppd,Output,millions of us dollars (USD),181904.0
2015,ppd,BasicSupply,millions of us dollars (USD),205338.0
2015,ppd,Margins,millions of us dollars (USD),42416.0
2015,ppd,TrnCost,millions of us dollars (USD),10485.0
2015,ppd,TrdTrn,millions of us dollars (USD),52901.0
2015,ppd,Duties,millions of us dollars (USD),107.0
2015,ppd,TaxLesSubsidies,millions of us dollars (USD),3675.0
2015,ppd,Supply,millions of us dollars (USD),261915.0
2015,res,res,millions of us dollars (USD),685922.0
2015,res,amb,millions of us dollars (USD),183.0
2015,res,rec,millions of us dollars (USD),12256.0
2015,res,fbt,millions of us dollars (USD),15886.0
2015,res,fen,millions of us dollars (USD),1437.0
2015,res,edu,millions of us dollars (USD),11885.0
2015,res,amd,millions of us dollars (USD),39348.0
2015,res,hos,millions of us dollars (USD),2223.0
2015,res,nrs,millions of us dollars (USD),319.0
2015,res,art,millions of us dollars (USD),3406.0
2015,res,slg,millions of us dollars (USD),17707.0
2015,res,osv,millions of us dollars (USD),3191.0
2015,res,gmt,millions of us dollars (USD),7259.0
2015,res,ott,millions of us dollars (USD),14731.0
2015,res,otr,millions of us dollars (USD),83.0
2015,res,Tax,millions of us dollars (USD),52629.0
2015,res,Output,millions of us dollars (USD),815837.0
2015,res,BasicSupply,millions of us dollars (USD),815837.0
2015,res,TaxLesSubsidies,millions of us dollars (USD),52629.0
2015,res,Supply,millions of us dollars (USD),868466.0
2015,com,ppd,millions of us dollars (USD),67.0
2015,com,com,millions of us dollars (USD),340941.0
2015,com,amb,millions of us dollars (USD),758.0
2015,com,fbp,millions of us dollars (USD),109.0
2015,com,rec,millions of us dollars (USD),41.0
2015,com,con,millions of us dollars (USD),255.0
2015,com,eec,millions of us dollars (USD),264.0
2015,com,fnd,millions of us dollars (USD),2302.0
2015,com,pub,millions of us dollars (USD),10981.0
2015,com,hou,millions of us dollars (USD),18.0
2015,com,ins,millions of us dollars (USD),2247.0
2015,com,tex,millions of us dollars (USD),16.0
2015,com,leg,millions of us dollars (USD),263.0
2015,com,fen,millions of us dollars (USD),615.0
2015,com,uti,millions of us dollars (USD),488.0
2015,com,nmp,millions of us dollars (USD),7.0
2015,com,brd,millions of us dollars (USD),1808.0
2015,com,bnk,millions of us dollars (USD),2817.0
2015,com,ore,millions of us dollars (USD),112.0
2015,com,edu,millions of us dollars (USD),3910.0
2015,com,ote,millions of us dollars (USD),549.0
2015,com,man,millions of us dollars (USD),11562.0
2015,com,mch,millions of us dollars (USD),790.0
2015,com,dat,millions of us dollars (USD),17037.0
2015,com,amd,millions of us dollars (USD),24.0
2015,com,oil,millions of us dollars (USD),134.0
2015,com,hos,millions of us dollars (USD),2464.0
2015,com,rnt,millions of us dollars (USD),146.0
2015,com,pla,millions of us dollars (USD),117.0
2015,com,fin,millions of us dollars (USD),10.0
2015,com,tsv,millions of us dollars (USD),10205.0
2015,com,nrs,millions of us dollars (USD),3.0
2015,com,sec,millions of us dollars (USD),1255.0
2015,com,art,millions of us dollars (USD),95.0
2015,com,mov,millions of us dollars (USD),221.0
2015,com,fpd,millions of us dollars (USD),25.0
2015,com,slg,millions of us dollars (USD),5113.0
2015,com,pri,millions of us dollars (USD),201.0
2015,com,pip,millions of us dollars (USD),30.0
2015,com,osv,millions of us dollars (USD),724.0
2015,com,trn,millions of us dollars (USD),112.0
2015,com,smn,millions of us dollars (USD),102.0
2015,com,fmt,millions of us dollars (USD),270.0
2015,com,pet,millions of us dollars (USD),41.0
2015,com,mvt,millions of us dollars (USD),6.0
2015,com,cep,millions of us dollars (USD),1374.0
2015,com,wst,millions of us dollars (USD),36.0
2015,com,mot,millions of us dollars (USD),360.0
2015,com,adm,millions of us dollars (USD),8927.0
2015,com,soc,millions of us dollars (USD),65.0
2015,com,alt,millions of us dollars (USD),24.0
2015,com,pmt,millions of us dollars (USD),48.0
2015,com,trk,millions of us dollars (USD),92.0
2015,com,fdd,millions of us dollars (USD),2021.0
2015,com,wtt,millions of us dollars (USD),20.0
2015,com,wpd,millions of us dollars (USD),12.0
2015,com,wht,millions of us dollars (USD),14170.0
2015,com,wrh,millions of us dollars (USD),97.0
2015,com,ott,millions of us dollars (USD),1144.0
2015,com,che,millions of us dollars (USD),481.0
2015,com,air,millions of us dollars (USD),144.0
2015,com,mmf,millions of us dollars (USD),449.0
2015,com,otr,millions of us dollars (USD),275.0
2015,com,Tax,millions of us dollars (USD),3684.0
2015,com,imports,millions of us dollars (USD),27605.0
2015,com,Output,millions of us dollars (USD),448991.0
2015,com,BasicSupply,millions of us dollars (USD),476596.0
2015,com,TaxLesSubsidies,millions of us dollars (USD),3684.0
2015,com,Supply,millions of us dollars (USD),480280.0
2015,amb,amb,millions of us dollars (USD),943232.0
2015,amb,hos,millions of us dollars (USD),7127.0
2015,amb,nrs,millions of us dollars (USD),981.0
2015,amb,slg,millions of us dollars (USD),31282.0
2015,amb,adm,millions of us dollars (USD),12.0
2015,amb,soc,millions of us dollars (USD),254.0
2015,amb,gmt,millions of us dollars (USD),1339.0
2015,amb,ott,millions of us dollars (USD),459.0
2015,amb,air,millions of us dollars (USD),53.0
2015,amb,Tax,millions of us dollars (USD),455.0
2015,amb,Output,millions of us dollars (USD),984739.0
2015,amb,BasicSupply,millions of us dollars (USD),984739.0
2015,amb,TaxLesSubsidies,millions of us dollars (USD),455.0
2015,amb,Supply,millions of us dollars (USD),985194.0
2015,fbp,fbp,millions of us dollars (USD),908150.0
2015,fbp,fbt,millions of us dollars (USD),8793.0
2015,fbp,mch,millions of us dollars (USD),6.0
2015,fbp,slg,millions of us dollars (USD),1908.0
2015,fbp,gmt,millions of us dollars (USD),2510.0
2015,fbp,wht,millions of us dollars (USD),3633.0
2015,fbp,ott,millions of us dollars (USD),39.0
2015,fbp,che,millions of us dollars (USD),8207.0
2015,fbp,Tax,millions of us dollars (USD),83550.0
2015,fbp,imports,millions of us dollars (USD),86255.0
2015,fbp,Output,millions of us dollars (USD),933246.0
2015,fbp,BasicSupply,millions of us dollars (USD),1019501.0
2015,fbp,Margins,millions of us dollars (USD),418342.0
2015,fbp,TrnCost,millions of us dollars (USD),23878.0
2015,fbp,TrdTrn,millions of us dollars (USD),442220.0
2015,fbp,Duties,millions of us dollars (USD),1045.0
2015,fbp,TaxLesSubsidies,millions of us dollars (USD),84594.0
2015,fbp,Supply,millions of us dollars (USD),1546315.0
2015,rec,res,millions of us dollars (USD),1081.0
2015,rec,rec,millions of us dollars (USD),108575.0
2015,rec,agr,millions of us dollars (USD),2961.0
2015,rec,fbt,millions of us dollars (USD),58.0
2015,rec,amd,millions of us dollars (USD),29953.0
2015,rec,art,millions of us dollars (USD),2956.0
2015,rec,mov,millions of us dollars (USD),59.0
2015,rec,slg,millions of us dollars (USD),2530.0
2015,rec,sle,millions of us dollars (USD),30539.0
2015,rec,mvt,millions of us dollars (USD),205.0
2015,rec,wtt,millions of us dollars (USD),198.0
2015,rec,ott,millions of us dollars (USD),238.0
2015,rec,Tax,millions of us dollars (USD),8000.0
2015,rec,Output,millions of us dollars (USD),179352.0
2015,rec,BasicSupply,millions of us dollars (USD),179352.0
2015,rec,TaxLesSubsidies,millions of us dollars (USD),8000.0
2015,rec,Supply,millions of us dollars (USD),187352.0
2015,con,ppd,millions of us dollars (USD),203.0
2015,con,res,millions of us dollars (USD),1044.0
2015,con,com,millions of us dollars (USD),5.0
2015,con,amb,millions of us dollars (USD),391.0
2015,con,fbp,millions of us dollars (USD),292.0
2015,con,rec,millions of us dollars (USD),437.0
2015,con,con,millions of us dollars (USD),1368793.0
2015,con,eec,millions of us dollars (USD),141.0
2015,con,fnd,millions of us dollars (USD),266.0
2015,con,pub,millions of us dollars (USD),4.0
2015,con,hou,millions of us dollars (USD),17017.0
2015,con,fbt,millions of us dollars (USD),5.0
