uni_0,uni_1,uni_2,uni_3,value
2006,US,trn,millions of us dollars (USD),297056.4
2006,US,pce,millions of us dollars (USD),9253947.4
2006,US,gds,millions of us dollars (USD),3233258.1
2006,US,dur,millions of us dollars (USD),1158333.1
2006,US,mvp,millions of us dollars (USD),394949.3
2006,US,hdr,millions of us dollars (USD),283597.6
2006,US,odg,millions of us dollars (USD),153466.5
2006,US,ndr,millions of us dollars (USD),2074925.0
2006,US,foo,millions of us dollars (USD),700260.4
2006,US,clo,millions of us dollars (USD),320022.8
2006,US,enr,millions of us dollars (USD),319649.8
2006,US,ong,millions of us dollars (USD),734992.0
2006,US,ser,millions of us dollars (USD),6020689.4
2006,US,hce,millions of us dollars (USD),5781505.0
2006,US,utl,millions of us dollars (USD),1682373.9
2006,US,hea,millions of us dollars (USD),1391891.6
2006,US,rsr,millions of us dollars (USD),351278.2
2006,US,htl,millions of us dollars (USD),570600.0
2006,US,fsr,millions of us dollars (USD),694972.0
2006,US,osr,millions of us dollars (USD),793333.0
2006,US,npish,millions of us dollars (USD),239184.3
2006,US,npi,millions of us dollars (USD),932225.6
2006,US,nps,millions of us dollars (USD),693041.3
2012,IA,rec,millions of us dollars (USD),3208.8
2012,IA,trn,millions of us dollars (USD),2589.3
2012,IA,pce,millions of us dollars (USD),100614.9
2012,IA,gds,millions of us dollars (USD),37643.6
2012,IA,dur,millions of us dollars (USD),11767.0
2012,IA,mvp,millions of us dollars (USD),4515.4
2012,IA,hdr,millions of us dollars (USD),2363.2
2012,IA,odg,millions of us dollars (USD),1679.5
2012,IA,ndr,millions of us dollars (USD),25876.6
2012,IA,foo,millions of us dollars (USD),8195.2
2012,IA,clo,millions of us dollars (USD),2710.9
2012,IA,enr,millions of us dollars (USD),6136.4
2012,IA,ong,millions of us dollars (USD),8834.1
2012,IA,ser,millions of us dollars (USD),62971.3
2012,IA,hce,millions of us dollars (USD),59044.8
2012,IA,utl,millions of us dollars (USD),15507.1
2012,IA,hea,millions of us dollars (USD),16859.0
2012,IA,rsr,millions of us dollars (USD),3988.5
2012,IA,htl,millions of us dollars (USD),5579.8
2012,IA,fsr,millions of us dollars (USD),6779.1
2012,IA,osr,millions of us dollars (USD),7741.9
2012,IA,npish,millions of us dollars (USD),3926.5
2012,IA,npi,millions of us dollars (USD),11553.6
2012,IA,nps,millions of us dollars (USD),7627.0
2012,FL,rec,millions of us dollars (USD),21603.6
2012,FL,trn,millions of us dollars (USD),16815.5
2012,FL,pce,millions of us dollars (USD),665263.8
2012,FL,gds,millions of us dollars (USD),221861.4
2012,FL,dur,millions of us dollars (USD),75752.0
2012,FL,mvp,millions of us dollars (USD),25722.2
2012,FL,hdr,millions of us dollars (USD),18844.3
2012,FL,odg,millions of us dollars (USD),9582.0
2012,FL,ndr,millions of us dollars (USD),146109.4
2012,FL,foo,millions of us dollars (USD),54099.6
2012,FL,clo,millions of us dollars (USD),19286.5
2012,FL,enr,millions of us dollars (USD),20603.8
2012,FL,ong,millions of us dollars (USD),52119.5
2012,FL,ser,millions of us dollars (USD),443402.4
2012,FL,hce,millions of us dollars (USD),439909.3
2012,FL,utl,millions of us dollars (USD),126031.8
2012,FL,hea,millions of us dollars (USD),111177.5
2012,FL,rsr,millions of us dollars (USD),21367.3
2012,FL,htl,millions of us dollars (USD),52704.2
2012,FL,fsr,millions of us dollars (USD),59202.7
2012,FL,osr,millions of us dollars (USD),52610.3
2012,FL,npish,millions of us dollars (USD),3493.1
2012,FL,npi,millions of us dollars (USD),44175.6
2012,FL,nps,millions of us dollars (USD),40682.5
2012,MD,rec,millions of us dollars (USD),6140.8
2012,MD,trn,millions of us dollars (USD),6645.8
2012,MD,pce,millions of us dollars (USD),229128.2
2012,MD,gds,millions of us dollars (USD),70791.6
2012,MD,dur,millions of us dollars (USD),23389.5
2012,MD,mvp,millions of us dollars (USD),8478.6
2012,MD,hdr,millions of us dollars (USD),5295.1
2012,MD,odg,millions of us dollars (USD),3475.0
2012,MD,ndr,millions of us dollars (USD),47402.1
2012,MD,foo,millions of us dollars (USD),15787.7
2012,MD,clo,millions of us dollars (USD),6946.8
2012,MD,enr,millions of us dollars (USD),7088.2
2012,MD,ong,millions of us dollars (USD),17579.4
2012,MD,ser,millions of us dollars (USD),158336.7
2012,MD,hce,millions of us dollars (USD),151059.0
2012,MD,utl,millions of us dollars (USD),48618.0
2012,MD,hea,millions of us dollars (USD),37083.4
2012,MD,rsr,millions of us dollars (USD),8840.0
2012,MD,htl,millions of us dollars (USD),13821.5
2012,MD,fsr,millions of us dollars (USD),14179.5
2012,MD,osr,millions of us dollars (USD),21870.7
2012,MD,npish,millions of us dollars (USD),7277.6
2012,MD,npi,millions of us dollars (USD),30218.4
2012,MD,nps,millions of us dollars (USD),22940.8
2012,OH,rec,millions of us dollars (USD),9658.8
2012,OH,trn,millions of us dollars (USD),11915.0
2012,OH,pce,millions of us dollars (USD),395126.8
2012,OH,gds,millions of us dollars (USD),128035.3
2012,OH,dur,millions of us dollars (USD),38980.9
2012,OH,mvp,millions of us dollars (USD),14322.0
2012,OH,hdr,millions of us dollars (USD),8437.4
2012,OH,odg,millions of us dollars (USD),6562.7
2012,OH,ndr,millions of us dollars (USD),89054.3
2012,OH,foo,millions of us dollars (USD),30567.3
2012,OH,clo,millions of us dollars (USD),10594.3
2012,OH,enr,millions of us dollars (USD),16238.4
2012,OH,ong,millions of us dollars (USD),31654.3
2012,OH,ser,millions of us dollars (USD),267091.6
2012,OH,hce,millions of us dollars (USD),248524.9
2012,OH,utl,millions of us dollars (USD),62245.0
2012,OH,hea,millions of us dollars (USD),73037.8
2012,OH,rsr,millions of us dollars (USD),16293.5
2012,OH,htl,millions of us dollars (USD),23242.2
2012,OH,fsr,millions of us dollars (USD),33054.7
2012,OH,osr,millions of us dollars (USD),28736.8
2012,OH,npish,millions of us dollars (USD),18566.7
2012,OH,npi,millions of us dollars (USD),52928.6
2012,OH,nps,millions of us dollars (USD),34361.9
2012,TN,rec,millions of us dollars (USD),5547.2
2012,TN,trn,millions of us dollars (USD),3865.5
2012,TN,pce,millions of us dollars (USD),193583.4
2012,TN,gds,millions of us dollars (USD),72608.3
2012,TN,dur,millions of us dollars (USD),21633.8
2012,TN,mvp,millions of us dollars (USD),8275.7
2012,TN,hdr,millions of us dollars (USD),4809.7
2012,TN,odg,millions of us dollars (USD),3001.2
2012,TN,ndr,millions of us dollars (USD),50974.4
2012,TN,foo,millions of us dollars (USD),17277.7
2012,TN,clo,millions of us dollars (USD),6238.6
2012,TN,enr,millions of us dollars (USD),8588.5
2012,TN,ong,millions of us dollars (USD),18869.6
2012,TN,ser,millions of us dollars (USD),120975.2
2012,TN,hce,millions of us dollars (USD),117660.1
2012,TN,utl,millions of us dollars (USD),33369.6
2012,TN,hea,millions of us dollars (USD),34948.3
2012,TN,rsr,millions of us dollars (USD),6604.1
2012,TN,htl,millions of us dollars (USD),13335.6
2012,TN,fsr,millions of us dollars (USD),12709.9
2012,TN,osr,millions of us dollars (USD),12827.2
2012,TN,npish,millions of us dollars (USD),3315.0
2012,TN,npi,millions of us dollars (USD),18682.5
2012,TN,nps,millions of us dollars (USD),15367.4
2012,WI,rec,millions of us dollars (USD),5950.0
2012,WI,trn,millions of us dollars (USD),5613.4
2012,WI,pce,millions of us dollars (USD),198867.4
2012,WI,gds,millions of us dollars (USD),64885.4
2012,WI,dur,millions of us dollars (USD),20036.8
2012,WI,mvp,millions of us dollars (USD),7153.7
2012,WI,hdr,millions of us dollars (USD),4351.6
2012,WI,odg,millions of us dollars (USD),2581.5
2012,WI,ndr,millions of us dollars (USD),44848.6
2012,WI,foo,millions of us dollars (USD),15277.0
2012,WI,clo,millions of us dollars (USD),5017.8
2012,WI,enr,millions of us dollars (USD),9090.1
2012,WI,ong,millions of us dollars (USD),15463.7
2012,WI,ser,millions of us dollars (USD),133982.0
2012,WI,hce,millions of us dollars (USD),125055.3
2012,WI,utl,millions of us dollars (USD),33471.7
2012,WI,hea,millions of us dollars (USD),37934.2
2012,WI,rsr,millions of us dollars (USD),7463.3
2012,WI,htl,millions of us dollars (USD),10804.8
2012,WI,fsr,millions of us dollars (USD),14870.4
2012,WI,osr,millions of us dollars (USD),14897.6
2012,WI,npish,millions of us dollars (USD),8926.7
2012,WI,npi,millions of us dollars (USD),25153.2
2012,WI,nps,millions of us dollars (USD),16226.5
2012,RI,rec,millions of us dollars (USD),786.4
2012,RI,trn,millions of us dollars (USD),1042.6
2012,RI,pce,millions of us dollars (USD),39218.1
2012,RI,gds,millions of us dollars (USD),11197.2
2012,RI,dur,millions of us dollars (USD),3078.4
2012,RI,mvp,millions of us dollars (USD),1047.3
2012,RI,hdr,millions of us dollars (USD),693.1
2012,RI,odg,millions of us dollars (USD),551.6
2012,RI,ndr,millions of us dollars (USD),8118.8
2012,RI,foo,millions of us dollars (USD),2834.3
2012,RI,clo,millions of us dollars (USD),954.4
2012,RI,enr,millions of us dollars (USD),1109.7
2012,RI,ong,millions of us dollars (USD),3220.4
2012,RI,ser,millions of us dollars (USD),28020.9
2012,RI,hce,millions of us dollars (USD),26233.0
2012,RI,utl,millions of us dollars (USD),7930.8
2012,RI,hea,millions of us dollars (USD),6961.7
2012,RI,rsr,millions of us dollars (USD),1576.8
2012,RI,htl,millions of us dollars (USD),2719.1
2012,RI,fsr,millions of us dollars (USD),2567.2
2012,RI,osr,millions of us dollars (USD),3434.7
2012,RI,npish,millions of us dollars (USD),1788.0
2012,RI,npi,millions of us dollars (USD),5012.4
2012,RI,nps,millions of us dollars (USD),3224.4
2012,AK,rec,millions of us dollars (USD),1008.0
2012,AK,trn,millions of us dollars (USD),799.4
2012,AK,pce,millions of us dollars (USD),30489.3
2012,AK,gds,millions of us dollars (USD),9383.5
2012,AK,dur,millions of us dollars (USD),2889.7
2012,AK,mvp,millions of us dollars (USD),799.4
2012,AK,hdr,millions of us dollars (USD),690.7
2012,AK,odg,millions of us dollars (USD),391.5
2012,AK,ndr,millions of us dollars (USD),6493.9
2012,AK,foo,millions of us dollars (USD),2846.6
2012,AK,clo,millions of us dollars (USD),669.6
2012,AK,enr,millions of us dollars (USD),1065.6
2012,AK,ong,millions of us dollars (USD),1912.1
2012,AK,ser,millions of us dollars (USD),21105.8
2012,AK,hce,millions of us dollars (USD),19430.9
2012,AK,utl,millions of us dollars (USD),5042.9
2012,AK,hea,millions of us dollars (USD),6018.6
2012,AK,rsr,millions of us dollars (USD),1058.3
2012,AK,htl,millions of us dollars (USD),2297.9
2012,AK,fsr,millions of us dollars (USD),1684.1
2012,AK,osr,millions of us dollars (USD),2529.8
2012,AK,npish,millions of us dollars (USD),1674.9
2012,AK,npi,millions of us dollars (USD),3772.8
2012,AK,nps,millions of us dollars (USD),2097.9
2012,WV,rec,millions of us dollars (USD),1360.2
2012,WV,trn,millions of us dollars (USD),860.5
2012,WV,pce,millions of us dollars (USD),56038.7
2012,WV,gds,millions of us dollars (USD),20585.8
2012,WV,dur,millions of us dollars (USD),5820.5
2012,WV,mvp,millions of us dollars (USD),2493.7
2012,WV,hdr,millions of us dollars (USD),1139.5
2012,WV,odg,millions of us dollars (USD),827.1
2012,WV,ndr,millions of us dollars (USD),14765.3
2012,WV,foo,millions of us dollars (USD),4875.5
2012,WV,clo,millions of us dollars (USD),1443.0
2012,WV,enr,millions of us dollars (USD),2861.8
2012,WV,ong,millions of us dollars (USD),5585.0
2012,WV,ser,millions of us dollars (USD),35452.9
2012,WV,hce,millions of us dollars (USD),32798.3
2012,WV,utl,millions of us dollars (USD),7859.2
2012,WV,hea,millions of us dollars (USD),11808.3
2012,WV,rsr,millions of us dollars (USD),1521.2
2012,WV,htl,millions of us dollars (USD),4120.4
2012,WV,fsr,millions of us dollars (USD),3310.9
2012,WV,osr,millions of us dollars (USD),3317.9
2012,WV,npish,millions of us dollars (USD),2654.6
2012,WV,npi,millions of us dollars (USD),6247.9
2012,WV,nps,millions of us dollars (USD),3593.3
2012,AZ,rec,millions of us dollars (USD),5674.8
2012,AZ,trn,millions of us dollars (USD),6694.7
2012,AZ,pce,millions of us dollars (USD),199385.3
2012,AZ,gds,millions of us dollars (USD),70753.4
2012,AZ,dur,millions of us dollars (USD),22647.2
2012,AZ,mvp,millions of us dollars (USD),7941.8
2012,AZ,hdr,millions of us dollars (USD),5039.3
2012,AZ,odg,millions of us dollars (USD),3991.3
2012,AZ,ndr,millions of us dollars (USD),48106.2
2012,AZ,foo,millions of us dollars (USD),16835.0
2012,AZ,clo,millions of us dollars (USD),6645.3
2012,AZ,enr,millions of us dollars (USD),8369.8
2012,AZ,ong,millions of us dollars (USD),16256.0
2012,AZ,ser,millions of us dollars (USD),128631.9
2012,AZ,hce,millions of us dollars (USD),125042.0
2012,AZ,utl,millions of us dollars (USD),38419.5
2012,AZ,hea,millions of us dollars (USD),32157.2
2012,AZ,rsr,millions of us dollars (USD),7355.5
2012,AZ,htl,millions of us dollars (USD),14835.9
2012,AZ,fsr,millions of us dollars (USD),11148.0
2012,AZ,osr,millions of us dollars (USD),14431.2
2012,AZ,npish,millions of us dollars (USD),3589.9
2012,AZ,npi,millions of us dollars (USD),17863.6
2012,AZ,nps,millions of us dollars (USD),14273.7
2012,NH,rec,millions of us dollars (USD),1294.2
2012,NH,trn,millions of us dollars (USD),1635.8
2012,NH,pce,millions of us dollars (USD),57663.8
2012,NH,gds,millions of us dollars (USD),18417.1
2012,NH,dur,millions of us dollars (USD),5437.1
2012,NH,mvp,millions of us dollars (USD),1892.8
2012,NH,hdr,millions of us dollars (USD),1134.5
2012,NH,odg,millions of us dollars (USD),1115.6
2012,NH,ndr,millions of us dollars (USD),12980.0
2012,NH,foo,millions of us dollars (USD),4655.7
2012,NH,clo,millions of us dollars (USD),1714.3
2012,NH,enr,millions of us dollars (USD),2501.6
2012,NH,ong,millions of us dollars (USD),4108.4
2012,NH,ser,millions of us dollars (USD),39246.7
2012,NH,hce,millions of us dollars (USD),36841.9
2012,NH,utl,millions of us dollars (USD),10899.6
2012,NH,hea,millions of us dollars (USD),9612.1
2012,NH,rsr,millions of us dollars (USD),2348.2
2012,NH,htl,millions of us dollars (USD),3080.0
2012,NH,fsr,millions of us dollars (USD),4744.3
2012,NH,osr,millions of us dollars (USD),4522.0
2012,NH,npish,millions of us dollars (USD),2404.8
2012,NH,npi,millions of us dollars (USD),6706.0
2012,NH,nps,millions of us dollars (USD),4301.2
2012,OK,rec,millions of us dollars (USD),3087.5
2012,OK,trn,millions of us dollars (USD),2397.9
2012,OK,pce,millions of us dollars (USD),112356.2
2012,OK,gds,millions of us dollars (USD),42914.5
2012,OK,dur,millions of us dollars (USD),14011.4
2012,OK,mvp,millions of us dollars (USD),6151.2
2012,OK,hdr,millions of us dollars (USD),2940.9
2012,OK,odg,millions of us dollars (USD),1831.8
2012,OK,ndr,millions of us dollars (USD),28903.1
2012,OK,foo,millions of us dollars (USD),8088.0
2012,OK,clo,millions of us dollars (USD),3749.5
2012,OK,enr,millions of us dollars (USD),6734.0
2012,OK,ong,millions of us dollars (USD),10331.5
2012,OK,ser,millions of us dollars (USD),69441.7
2012,OK,hce,millions of us dollars (USD),67917.0
2012,OK,utl,millions of us dollars (USD),17393.5
2012,OK,hea,millions of us dollars (USD),19999.5
2012,OK,rsr,millions of us dollars (USD),4456.3
2012,OK,htl,millions of us dollars (USD),7698.3
2012,OK,fsr,millions of us dollars (USD),8241.5
2012,OK,osr,millions of us dollars (USD),7730.0
2012,OK,npish,millions of us dollars (USD),1524.7
2012,OK,npi,millions of us dollars (USD),11487.2
2012,OK,nps,millions of us dollars (USD),9962.6
2012,NE,rec,millions of us dollars (USD),1644.9
2012,NE,trn,millions of us dollars (USD),1687.2
2012,NE,pce,millions of us dollars (USD),64460.2
2012,NE,gds,millions of us dollars (USD),23127.5
2012,NE,dur,millions of us dollars (USD),7528.3
2012,NE,mvp,millions of us dollars (USD),3141.7
2012,NE,hdr,millions of us dollars (USD),1620.6
2012,NE,odg,millions of us dollars (USD),1121.1
2012,NE,ndr,millions of us dollars (USD),15599.2
2012,NE,foo,millions of us dollars (USD),4728.4
2012,NE,clo,millions of us dollars (USD),1696.7
2012,NE,enr,millions of us dollars (USD),4057.3
2012,NE,ong,millions of us dollars (USD),5116.9
2012,NE,ser,millions of us dollars (USD),41332.6
2012,NE,hce,millions of us dollars (USD),39200.5
2012,NE,utl,millions of us dollars (USD),9586.7
2012,NE,hea,millions of us dollars (USD),11186.4
2012,NE,rsr,millions of us dollars (USD),2402.5
2012,NE,htl,millions of us dollars (USD),3532.0
2012,NE,fsr,millions of us dollars (USD),6191.6
2012,NE,osr,millions of us dollars (USD),4614.2
2012,NE,npish,millions of us dollars (USD),2132.1
2012,NE,npi,millions of us dollars (USD),7041.8
2012,NE,nps,millions of us dollars (USD),4909.7
2012,KY,rec,millions of us dollars (USD),3451.5
2012,KY,trn,millions of us dollars (USD),2563.0
2012,KY,pce,millions of us dollars (USD),128650.5
2012,KY,gds,millions of us dollars (USD),49272.5
2012,KY,dur,millions of us dollars (USD),13449.4
2012,KY,mvp,millions of us dollars (USD),5070.0
2012,KY,hdr,millions of us dollars (USD),2948.3
2012,KY,odg,millions of us dollars (USD),1979.6
2012,KY,ndr,millions of us dollars (USD),35823.1
2012,KY,foo,millions of us dollars (USD),12406.9
2012,KY,clo,millions of us dollars (USD),3495.2
2012,KY,enr,millions of us dollars (USD),6901.9
2012,KY,ong,millions of us dollars (USD),13019.1
2012,KY,ser,millions of us dollars (USD),79378.1
2012,KY,hce,millions of us dollars (USD),75148.0
2012,KY,utl,millions of us dollars (USD),20098.0
2012,KY,hea,millions of us dollars (USD),23535.5
2012,KY,rsr,millions of us dollars (USD),4980.0
2012,KY,htl,millions of us dollars (USD),8352.5
2012,KY,fsr,millions of us dollars (USD),7389.3
2012,KY,osr,millions of us dollars (USD),8229.6
2012,KY,npish,millions of us dollars (USD),4230.1
2012,KY,npi,millions of us dollars (USD),14076.4
2012,KY,nps,millions of us dollars (USD),9846.2
2012,NM,rec,millions of us dollars (USD),1600.5
2012,NM,trn,millions of us dollars (USD),1810.2
2012,NM,pce,millions of us dollars (USD),63101.1
2012,NM,gds,millions of us dollars (USD),21976.5
2012,NM,dur,millions of us dollars (USD),6959.7
2012,NM,mvp,millions of us dollars (USD),2570.7
2012,NM,hdr,millions of us dollars (USD),1426.3
2012,NM,odg,millions of us dollars (USD),1362.2
2012,NM,ndr,millions of us dollars (USD),15016.8
2012,NM,foo,millions of us dollars (USD),5331.3
2012,NM,clo,millions of us dollars (USD),1646.3
2012,NM,enr,millions of us dollars (USD),3527.7
2012,NM,ong,millions of us dollars (USD),4511.5
