year,state,windc_label,units,value
2005,CO,npish,us dollars (USD),543.0
2005,CT,npish,us dollars (USD),1122.0
2005,DE,npish,us dollars (USD),866.0
2005,DC,npish,us dollars (USD),1093.0
2005,FL,npish,us dollars (USD),108.0
2005,GA,npish,us dollars (USD),150.0
2005,HI,npish,us dollars (USD),1248.0
2005,ID,npish,us dollars (USD),311.0
2005,IL,npish,us dollars (USD),1128.0
2005,IN,npish,us dollars (USD),819.0
2005,IA,npish,us dollars (USD),907.0
2005,KS,npish,us dollars (USD),569.0
2005,KY,npish,us dollars (USD),637.0
2005,LA,npish,us dollars (USD),444.0
2005,ME,npish,us dollars (USD),1270.0
2005,MD,npish,us dollars (USD),622.0
2005,MA,npish,us dollars (USD),1209.0
2005,MI,npish,us dollars (USD),1230.0
2005,MN,npish,us dollars (USD),1126.0
2005,MS,npish,us dollars (USD),435.0
2005,MO,npish,us dollars (USD),685.0
2005,MT,npish,us dollars (USD),750.0
2005,NE,npish,us dollars (USD),731.0
2005,NV,npish,us dollars (USD),383.0
2005,NH,npish,us dollars (USD),1419.0
2005,NJ,npish,us dollars (USD),1627.0
2005,NM,npish,us dollars (USD),701.0
2005,NY,npish,us dollars (USD),1050.0
2005,NC,npish,us dollars (USD),36.0
2005,ND,npish,us dollars (USD),960.0
2005,OH,npish,us dollars (USD),1104.0
2005,OK,npish,us dollars (USD),363.0
2005,OR,npish,us dollars (USD),663.0
2005,PA,npish,us dollars (USD),1179.0
2005,RI,npish,us dollars (USD),1313.0
2005,SC,npish,us dollars (USD),365.0
2005,SD,npish,us dollars (USD),837.0
2005,TN,npish,us dollars (USD),279.0
2005,TX,npish,us dollars (USD),524.0
2005,UT,npish,us dollars (USD),493.0
2005,VT,npish,us dollars (USD),1397.0
2005,VA,npish,us dollars (USD),373.0
2005,WA,npish,us dollars (USD),719.0
2005,WV,npish,us dollars (USD),928.0
2005,WI,npish,us dollars (USD),1041.0
2005,WY,npish,us dollars (USD),504.0
2006,US,npish,us dollars (USD),802.0
2006,AL,npish,us dollars (USD),313.0
2006,AK,npish,us dollars (USD),1505.0
2006,AZ,npish,us dollars (USD),382.0
2006,AR,npish,us dollars (USD),467.0
2006,CA,npish,us dollars (USD),685.0
2006,CO,npish,us dollars (USD),626.0
2006,CT,npish,us dollars (USD),1308.0
2006,DE,npish,us dollars (USD),936.0
2006,DC,npish,us dollars (USD),1120.0
2006,FL,npish,us dollars (USD),165.0
2006,GA,npish,us dollars (USD),191.0
2006,HI,npish,us dollars (USD),1471.0
2006,ID,npish,us dollars (USD),330.0
2006,IL,npish,us dollars (USD),1255.0
2006,IN,npish,us dollars (USD),871.0
2006,IA,npish,us dollars (USD),957.0
2006,KS,npish,us dollars (USD),698.0
2006,KY,npish,us dollars (USD),764.0
2006,LA,npish,us dollars (USD),510.0
2006,ME,npish,us dollars (USD),1410.0
2006,MD,npish,us dollars (USD),776.0
2006,MA,npish,us dollars (USD),1395.0
2006,MI,npish,us dollars (USD),1392.0
2006,MN,npish,us dollars (USD),1234.0
2006,MS,npish,us dollars (USD),467.0
2006,MO,npish,us dollars (USD),756.0
2006,MT,npish,us dollars (USD),845.0
2006,NE,npish,us dollars (USD),770.0
2006,NV,npish,us dollars (USD),599.0
2006,NH,npish,us dollars (USD),1588.0
2006,NJ,npish,us dollars (USD),1798.0
2006,NM,npish,us dollars (USD),781.0
2006,NY,npish,us dollars (USD),1142.0
2006,NC,npish,us dollars (USD),81.0
2006,ND,npish,us dollars (USD),1001.0
2006,OH,npish,us dollars (USD),1192.0
2006,OK,npish,us dollars (USD),410.0
2006,OR,npish,us dollars (USD),744.0
2006,PA,npish,us dollars (USD),1313.0
2006,RI,npish,us dollars (USD),1432.0
2006,SC,npish,us dollars (USD),439.0
2006,SD,npish,us dollars (USD),877.0
2006,TN,npish,us dollars (USD),375.0
2006,TX,npish,us dollars (USD),560.0
2006,UT,npish,us dollars (USD),574.0
2006,VT,npish,us dollars (USD),1596.0
2006,VA,npish,us dollars (USD),456.0
2006,WA,npish,us dollars (USD),819.0
2006,WV,npish,us dollars (USD),1019.0
2006,WI,npish,us dollars (USD),1120.0
2006,WY,npish,us dollars (USD),526.0
2007,US,npish,us dollars (USD),826.0
2007,AL,npish,us dollars (USD),366.0
2007,AK,npish,us dollars (USD),1582.0
2007,AZ,npish,us dollars (USD),478.0
2007,AR,npish,us dollars (USD),485.0
2007,CA,npish,us dollars (USD),833.0
2007,CO,npish,us dollars (USD),603.0
2007,CT,npish,us dollars (USD),1294.0
2007,DE,npish,us dollars (USD),1067.0
2007,DC,npish,us dollars (USD),1116.0
2007,FL,npish,us dollars (USD),216.0
2007,GA,npish,us dollars (USD),240.0
2007,HI,npish,us dollars (USD),1479.0
2007,ID,npish,us dollars (USD),322.0
2007,IL,npish,us dollars (USD),1223.0
2007,IN,npish,us dollars (USD),819.0
2007,IA,npish,us dollars (USD),918.0
2007,KS,npish,us dollars (USD),644.0
2007,KY,npish,us dollars (USD),739.0
2007,LA,npish,us dollars (USD),488.0
2007,ME,npish,us dollars (USD),1399.0
2007,MD,npish,us dollars (USD),803.0
2007,MA,npish,us dollars (USD),1319.0
2007,MI,npish,us dollars (USD),1392.0
2007,MN,npish,us dollars (USD),1264.0
2007,MS,npish,us dollars (USD),490.0
2007,MO,npish,us dollars (USD),745.0
2007,MT,npish,us dollars (USD),850.0
2007,NE,npish,us dollars (USD),749.0
2007,NV,npish,us dollars (USD),677.0
2007,NH,npish,us dollars (USD),1617.0
2007,NJ,npish,us dollars (USD),1851.0
2007,NM,npish,us dollars (USD),746.0
2007,NY,npish,us dollars (USD),1163.0
2007,NC,npish,us dollars (USD),85.0
2007,ND,npish,us dollars (USD),921.0
2007,OH,npish,us dollars (USD),1236.0
2007,OK,npish,us dollars (USD),382.0
2007,OR,npish,us dollars (USD),759.0
2007,PA,npish,us dollars (USD),1379.0
2007,RI,npish,us dollars (USD),1517.0
2007,SC,npish,us dollars (USD),463.0
2007,SD,npish,us dollars (USD),827.0
2007,TN,npish,us dollars (USD),341.0
2007,TX,npish,us dollars (USD),534.0
2007,UT,npish,us dollars (USD),596.0
2007,VT,npish,us dollars (USD),1577.0
2007,VA,npish,us dollars (USD),468.0
2007,WA,npish,us dollars (USD),828.0
2007,WV,npish,us dollars (USD),990.0
2007,WI,npish,us dollars (USD),1116.0
2007,WY,npish,us dollars (USD),538.0
2008,US,npish,us dollars (USD),945.0
2008,AL,npish,us dollars (USD),458.0
2008,AK,npish,us dollars (USD),1762.0
2008,AZ,npish,us dollars (USD),543.0
2008,AR,npish,us dollars (USD),568.0
2008,CA,npish,us dollars (USD),926.0
2008,CO,npish,us dollars (USD),701.0
2008,CT,npish,us dollars (USD),1445.0
2008,DE,npish,us dollars (USD),1157.0
2008,DC,npish,us dollars (USD),1576.0
2008,FL,npish,us dollars (USD),246.0
2008,GA,npish,us dollars (USD),327.0
2008,HI,npish,us dollars (USD),1629.0
2008,ID,npish,us dollars (USD),395.0
2008,IL,npish,us dollars (USD),1434.0
2008,IN,npish,us dollars (USD),941.0
2008,IA,npish,us dollars (USD),1046.0
2008,KS,npish,us dollars (USD),763.0
2008,KY,npish,us dollars (USD),842.0
2008,LA,npish,us dollars (USD),606.0
2008,ME,npish,us dollars (USD),1518.0
2008,MD,npish,us dollars (USD),987.0
2008,MA,npish,us dollars (USD),1453.0
2008,MI,npish,us dollars (USD),1563.0
2008,MN,npish,us dollars (USD),1396.0
2008,MS,npish,us dollars (USD),578.0
2008,MO,npish,us dollars (USD),841.0
2008,MT,npish,us dollars (USD),992.0
2008,NE,npish,us dollars (USD),880.0
2008,NV,npish,us dollars (USD),754.0
2008,NH,npish,us dollars (USD),1712.0
2008,NJ,npish,us dollars (USD),2104.0
2008,NM,npish,us dollars (USD),834.0
2008,NY,npish,us dollars (USD),1345.0
2008,NC,npish,us dollars (USD),148.0
2008,ND,npish,us dollars (USD),1060.0
2008,OH,npish,us dollars (USD),1377.0
2008,OK,npish,us dollars (USD),505.0
2008,OR,npish,us dollars (USD),878.0
2008,PA,npish,us dollars (USD),1505.0
2008,RI,npish,us dollars (USD),1635.0
2008,SC,npish,us dollars (USD),537.0
2008,SD,npish,us dollars (USD),942.0
2008,TN,npish,us dollars (USD),441.0
2008,TX,npish,us dollars (USD),638.0
2008,UT,npish,us dollars (USD),654.0
2008,VT,npish,us dollars (USD),1777.0
2008,VA,npish,us dollars (USD),647.0
2008,WA,npish,us dollars (USD),948.0
2008,WV,npish,us dollars (USD),1110.0
2008,WI,npish,us dollars (USD),1263.0
2008,WY,npish,us dollars (USD),624.0
2009,US,npish,us dollars (USD),943.0
2009,AL,npish,us dollars (USD),448.0
2009,AK,npish,us dollars (USD),1887.0
2009,AZ,npish,us dollars (USD),503.0
2009,AR,npish,us dollars (USD),586.0
2009,CA,npish,us dollars (USD),905.0
2009,CO,npish,us dollars (USD),687.0
2009,CT,npish,us dollars (USD),1424.0
2009,DE,npish,us dollars (USD),1139.0
2009,DC,npish,us dollars (USD),1162.0
2009,FL,npish,us dollars (USD),180.0
2009,GA,npish,us dollars (USD),294.0
2009,HI,npish,us dollars (USD),1577.0
2009,ID,npish,us dollars (USD),381.0
2009,IL,npish,us dollars (USD),1417.0
2009,IN,npish,us dollars (USD),948.0
2009,IA,npish,us dollars (USD),1111.0
2009,KS,npish,us dollars (USD),768.0
2009,KY,npish,us dollars (USD),859.0
2009,LA,npish,us dollars (USD),608.0
2009,ME,npish,us dollars (USD),1613.0
2009,MD,npish,us dollars (USD),983.0
2009,MA,npish,us dollars (USD),1504.0
2009,MI,npish,us dollars (USD),1603.0
2009,MN,npish,us dollars (USD),1425.0
2009,MS,npish,us dollars (USD),586.0
2009,MO,npish,us dollars (USD),850.0
2009,MT,npish,us dollars (USD),1047.0
2009,NE,npish,us dollars (USD),940.0
2009,NV,npish,us dollars (USD),732.0
2009,NH,npish,us dollars (USD),1725.0
2009,NJ,npish,us dollars (USD),2137.0
2009,NM,npish,us dollars (USD),853.0
2009,NY,npish,us dollars (USD),1358.0
2009,NC,npish,us dollars (USD),117.0
2009,ND,npish,us dollars (USD),1171.0
2009,OH,npish,us dollars (USD),1407.0
2009,OK,npish,us dollars (USD),434.0
2009,OR,npish,us dollars (USD),914.0
2009,PA,npish,us dollars (USD),1505.0
2009,RI,npish,us dollars (USD),1608.0
2009,SC,npish,us dollars (USD),495.0
2009,SD,npish,us dollars (USD),1023.0
2009,TN,npish,us dollars (USD),440.0
2009,TX,npish,us dollars (USD),654.0
2009,UT,npish,us dollars (USD),634.0
2009,VT,npish,us dollars (USD),1908.0
2009,VA,npish,us dollars (USD),644.0
2009,WA,npish,us dollars (USD),984.0
2009,WV,npish,us dollars (USD),1186.0
2009,WI,npish,us dollars (USD),1320.0
2009,WY,npish,us dollars (USD),659.0
2010,US,npish,us dollars (USD),952.0
2010,AL,npish,us dollars (USD),440.0
2010,AK,npish,us dollars (USD),1967.0
2010,AZ,npish,us dollars (USD),492.0
2010,AR,npish,us dollars (USD),590.0
2010,CA,npish,us dollars (USD),920.0
2010,CO,npish,us dollars (USD),713.0
2010,CT,npish,us dollars (USD),1390.0
2010,DE,npish,us dollars (USD),1122.0
2010,DC,npish,us dollars (USD),1094.0
2010,FL,npish,us dollars (USD),157.0
2010,GA,npish,us dollars (USD),262.0
2010,HI,npish,us dollars (USD),1561.0
2010,ID,npish,us dollars (USD),365.0
2010,IL,npish,us dollars (USD),1465.0
2010,IN,npish,us dollars (USD),968.0
2010,IA,npish,us dollars (USD),1156.0
2010,KS,npish,us dollars (USD),771.0
2010,KY,npish,us dollars (USD),872.0
2010,LA,npish,us dollars (USD),603.0
2010,ME,npish,us dollars (USD),1657.0
2010,MD,npish,us dollars (USD),1041.0
2010,MA,npish,us dollars (USD),1499.0
2010,MI,npish,us dollars (USD),1640.0
2010,MN,npish,us dollars (USD),1436.0
2010,MS,npish,us dollars (USD),574.0
2010,MO,npish,us dollars (USD),856.0
2010,MT,npish,us dollars (USD),1073.0
2010,NE,npish,us dollars (USD),957.0
2010,NV,npish,us dollars (USD),779.0
2010,NH,npish,us dollars (USD),1714.0
2010,NJ,npish,us dollars (USD),2217.0
2010,NM,npish,us dollars (USD),864.0
2010,NY,npish,us dollars (USD),1389.0
2010,NC,npish,us dollars (USD),94.0
2010,ND,npish,us dollars (USD),1234.0
2010,OH,npish,us dollars (USD),1429.0
2010,OK,npish,us dollars (USD),390.0
2010,OR,npish,us dollars (USD),952.0
2010,PA,npish,us dollars (USD),1503.0
2010,RI,npish,us dollars (USD),1583.0
2010,SC,npish,us dollars (USD),457.0
2010,SD,npish,us dollars (USD),1077.0
2010,TN,npish,us dollars (USD),430.0
2010,TX,npish,us dollars (USD),649.0
2010,UT,npish,us dollars (USD),613.0
2010,VT,npish,us dollars (USD),2015.0
2010,VA,npish,us dollars (USD),668.0
2010,WA,npish,us dollars (USD),1017.0
2010,WV,npish,us dollars (USD),1237.0
2010,WI,npish,us dollars (USD),1354.0
2010,WY,npish,us dollars (USD),653.0
2011,US,npish,us dollars (USD),1001.0
2011,AL,npish,us dollars (USD),461.0
2011,AK,npish,us dollars (USD),2148.0
2011,AZ,npish,us dollars (USD),517.0
2011,AR,npish,us dollars (USD),623.0
2011,CA,npish,us dollars (USD),970.0
2011,CO,npish,us dollars (USD),773.0
2011,CT,npish,us dollars (USD),1433.0
2011,DE,npish,us dollars (USD),1160.0
2011,DC,npish,us dollars (USD),1008.0
2011,FL,npish,us dollars (USD),155.0
2011,GA,npish,us dollars (USD),288.0
2011,HI,npish,us dollars (USD),1591.0
2011,ID,npish,us dollars (USD),350.0
2011,IL,npish,us dollars (USD),1513.0
2011,IN,npish,us dollars (USD),1009.0
2011,IA,npish,us dollars (USD),1208.0
2011,KS,npish,us dollars (USD),844.0
2011,KY,npish,us dollars (USD),927.0
2011,LA,npish,us dollars (USD),633.0
2011,ME,npish,us dollars (USD),1757.0
2011,MD,npish,us dollars (USD),1123.0
2011,MA,npish,us dollars (USD),1599.0
2011,MI,npish,us dollars (USD),1734.0
2011,MN,npish,us dollars (USD),1488.0
2011,MS,npish,us dollars (USD),604.0
2011,MO,npish,us dollars (USD),929.0
2011,MT,npish,us dollars (USD),1163.0
2011,NE,npish,us dollars (USD),1020.0
2011,NV,npish,us dollars (USD),840.0
2011,NH,npish,us dollars (USD),1768.0
2011,NJ,npish,us dollars (USD),2324.0
2011,NM,npish,us dollars (USD),916.0
2011,NY,npish,us dollars (USD),1459.0
2011,NC,npish,us dollars (USD),107.0
2011,ND,npish,us dollars (USD),1311.0
2011,OH,npish,us dollars (USD),1519.0
2011,OK,npish,us dollars (USD),380.0
2011,OR,npish,us dollars (USD),1035.0
2011,PA,npish,us dollars (USD),1547.0
2011,RI,npish,us dollars (USD),1625.0
2011,SC,npish,us dollars (USD),487.0
2011,SD,npish,us dollars (USD),1155.0
2011,TN,npish,us dollars (USD),469.0
2011,TX,npish,us dollars (USD),674.0
2011,UT,npish,us dollars (USD),623.0
2011,VT,npish,us dollars (USD),2221.0
2011,VA,npish,us dollars (USD),699.0
2011,WA,npish,us dollars (USD),1119.0
2011,WV,npish,us dollars (USD),1334.0
2011,WI,npish,us dollars (USD),1458.0
2011,WY,npish,us dollars (USD),699.0
2012,US,npish,us dollars (USD),1088.0
2012,AL,npish,us dollars (USD),487.0
2012,AK,npish,us dollars (USD),2292.0
2012,AZ,npish,us dollars (USD),548.0
2012,AR,npish,us dollars (USD),656.0
2012,CA,npish,us dollars (USD),1082.0
2012,CO,npish,us dollars (USD),859.0
2012,CT,npish,us dollars (USD),1579.0
2012,DE,npish,us dollars (USD),1209.0
2012,DC,npish,us dollars (USD),1387.0
2012,FL,npish,us dollars (USD),181.0
2012,GA,npish,us dollars (USD),320.0
2012,HI,npish,us dollars (USD),1736.0
2012,ID,npish,us dollars (USD),388.0
2012,IL,npish,us dollars (USD),1682.0
2012,IN,npish,us dollars (USD),1079.0
2012,IA,npish,us dollars (USD),1276.0
2012,KS,npish,us dollars (USD),918.0
2012,KY,npish,us dollars (USD),964.0
2012,LA,npish,us dollars (USD),685.0
2012,ME,npish,us dollars (USD),1827.0
2012,MD,npish,us dollars (USD),1236.0
2012,MA,npish,us dollars (USD),1781.0
2012,MI,npish,us dollars (USD),1844.0
2012,MN,npish,us dollars (USD),1563.0
2012,MS,npish,us dollars (USD),634.0
2012,MO,npish,us dollars (USD),1011.0
2012,MT,npish,us dollars (USD),1271.0
2012,NE,npish,us dollars (USD),1150.0
2012,NV,npish,us dollars (USD),936.0
2012,NH,npish,us dollars (USD),1815.0
2012,NJ,npish,us dollars (USD),2477.0
2012,NM,npish,us dollars (USD),976.0
2012,NY,npish,us dollars (USD),1626.0
2012,NC,npish,us dollars (USD),124.0
2012,ND,npish,us dollars (USD),1436.0
2012,OH,npish,us dollars (USD),1607.0
2012,OK,npish,us dollars (USD),399.0
2012,OR,npish,us dollars (USD),1130.0
2012,PA,npish,us dollars (USD),1582.0
2012,RI,npish,us dollars (USD),1695.0
2012,SC,npish,us dollars (USD),552.0
2012,SD,npish,us dollars (USD),1258.0
2012,TN,npish,us dollars (USD),513.0
2012,TX,npish,us dollars (USD),750.0
2012,UT,npish,us dollars (USD),691.0
2012,VT,npish,us dollars (USD),2398.0
2012,VA,npish,us dollars (USD),797.0
2012,WA,npish,us dollars (USD),1280.0
2012,WV,npish,us dollars (USD),1429.0
2012,WI,npish,us dollars (USD),1560.0
2012,WY,npish,us dollars (USD),748.0
2013,US,npish,us dollars (USD),1116.0
2013,AL,npish,us dollars (USD),501.0
2013,AK,npish,us dollars (USD),2348.0
2013,AZ,npish,us dollars (USD),571.0
2013,AR,npish,us dollars (USD),687.0
2013,CA,npish,us dollars (USD),1131.0
2013,CO,npish,us dollars (USD),879.0
2013,CT,npish,us dollars (USD),1631.0
2013,DE,npish,us dollars (USD),1259.0
2013,DC,npish,us dollars (USD),1111.0
2013,FL,npish,us dollars (USD),167.0
2013,GA,npish,us dollars (USD),342.0
2013,HI,npish,us dollars (USD),1720.0
2013,ID,npish,us dollars (USD),382.0
2013,IL,npish,us dollars (USD),1673.0
2013,IN,npish,us dollars (USD),1104.0
2013,IA,npish,us dollars (USD),1296.0
2013,KS,npish,us dollars (USD),911.0
2013,KY,npish,us dollars (USD),1010.0
2013,LA,npish,us dollars (USD),690.0
2013,ME,npish,us dollars (USD),1841.0
2013,MD,npish,us dollars (USD),1249.0
2013,MA,npish,us dollars (USD),1858.0
2013,MI,npish,us dollars (USD),1901.0
2013,MN,npish,us dollars (USD),1603.0
2013,MS,npish,us dollars (USD),665.0
2013,MO,npish,us dollars (USD),1044.0
2013,MT,npish,us dollars (USD),1284.0
2013,NE,npish,us dollars (USD),1179.0
2013,NV,npish,us dollars (USD),984.0
2013,NH,npish,us dollars (USD),1879.0
2013,NJ,npish,us dollars (USD),2563.0
2013,NM,npish,us dollars (USD),995.0
2013,NY,npish,us dollars (USD),1641.0
2013,NC,npish,us dollars (USD),134.0
2013,ND,npish,us dollars (USD),1468.0
2013,OH,npish,us dollars (USD),1650.0
2013,OK,npish,us dollars (USD),390.0
2013,OR,npish,us dollars (USD),1186.0
2013,PA,npish,us dollars (USD),1629.0
2013,RI,npish,us dollars (USD),1765.0
2013,SC,npish,us dollars (USD),608.0
2013,SD,npish,us dollars (USD),1331.0
2013,TN,npish,us dollars (USD),542.0
2013,TX,npish,us dollars (USD),763.0
2013,UT,npish,us dollars (USD),710.0
2013,VT,npish,us dollars (USD),2501.0
2013,VA,npish,us dollars (USD),796.0
2013,WA,npish,us dollars (USD),1354.0
2013,WV,npish,us dollars (USD),1470.0
2013,WI,npish,us dollars (USD),1638.0
2013,WY,npish,us dollars (USD),786.0
2014,US,npish,us dollars (USD),1148.0
2014,AL,npish,us dollars (USD),541.0
2014,AK,npish,us dollars (USD),2346.0
2014,AZ,npish,us dollars (USD),578.0
2014,AR,npish,us dollars (USD),700.0
2014,CA,npish,us dollars (USD),1164.0
2014,CO,npish,us dollars (USD),922.0
2014,CT,npish,us dollars (USD),1683.0
2014,DE,npish,us dollars (USD),1278.0
2014,DC,npish,us dollars (USD),1284.0
2014,FL,npish,us dollars (USD),175.0
2014,GA,npish,us dollars (USD),355.0
2014,HI,npish,us dollars (USD),1829.0
2014,ID,npish,us dollars (USD),360.0
2014,IL,npish,us dollars (USD),1763.0
2014,IN,npish,us dollars (USD),1129.0
2014,IA,npish,us dollars (USD),1321.0
2014,KS,npish,us dollars (USD),931.0
2014,KY,npish,us dollars (USD),1026.0
2014,LA,npish,us dollars (USD),718.0
2014,ME,npish,us dollars (USD),1871.0
2014,MD,npish,us dollars (USD),1301.0
2014,MA,npish,us dollars (USD),1919.0
2014,MI,npish,us dollars (USD),1945.0
2014,MN,npish,us dollars (USD),1642.0
2014,MS,npish,us dollars (USD),670.0
2014,MO,npish,us dollars (USD),1059.0
2014,MT,npish,us dollars (USD),1307.0
2014,NE,npish,us dollars (USD),1215.0
2014,NV,npish,us dollars (USD),1002.0
2014,NH,npish,us dollars (USD),1901.0
2014,NJ,npish,us dollars (USD),2631.0
2014,NM,npish,us dollars (USD),1017.0
2014,NY,npish,us dollars (USD),1708.0
2014,NC,npish,us dollars (USD),140.0
2014,ND,npish,us dollars (USD),1503.0
2014,OH,npish,us dollars (USD),1677.0
2014,OK,npish,us dollars (USD),433.0
2014,OR,npish,us dollars (USD),1222.0
2014,PA,npish,us dollars (USD),1677.0
2014,RI,npish,us dollars (USD),1775.0
2014,SC,npish,us dollars (USD),644.0
2014,SD,npish,us dollars (USD),1338.0
2014,TN,npish,us dollars (USD),562.0
2014,TX,npish,us dollars (USD),784.0
2014,UT,npish,us dollars (USD),734.0
2014,VT,npish,us dollars (USD),2600.0
2014,VA,npish,us dollars (USD),853.0
2014,WA,npish,us dollars (USD),1399.0
2014,WV,npish,us dollars (USD),1512.0
2014,WI,npish,us dollars (USD),1638.0
2014,WY,npish,us dollars (USD),804.0
2015,US,npish,us dollars (USD),1159.0
2015,AL,npish,us dollars (USD),508.0
2015,AK,npish,us dollars (USD),2339.0
2015,AZ,npish,us dollars (USD),558.0
2015,AR,npish,us dollars (USD),796.0
2015,CA,npish,us dollars (USD),1248.0
2015,CO,npish,us dollars (USD),886.0
2015,CT,npish,us dollars (USD),1792.0
2015,DE,npish,us dollars (USD),1250.0
2015,DC,npish,us dollars (USD),1056.0
2015,FL,npish,us dollars (USD),144.0
2015,GA,npish,us dollars (USD),360.0
2015,HI,npish,us dollars (USD),1773.0
2015,ID,npish,us dollars (USD),323.0
2015,IL,npish,us dollars (USD),1749.0
2015,IN,npish,us dollars (USD),1124.0
2015,IA,npish,us dollars (USD),1361.0
2015,KS,npish,us dollars (USD),931.0
2015,KY,npish,us dollars (USD),1045.0
2015,LA,npish,us dollars (USD),700.0
2015,ME,npish,us dollars (USD),1921.0
2015,MD,npish,us dollars (USD),1277.0
2015,MA,npish,us dollars (USD),1961.0
2015,MI,npish,us dollars (USD),1977.0
2015,MN,npish,us dollars (USD),1654.0
2015,MS,npish,us dollars (USD),654.0
2015,MO,npish,us dollars (USD),1082.0
2015,MT,npish,us dollars (USD),1368.0
2015,NE,npish,us dollars (USD),1247.0
2015,NV,npish,us dollars (USD),1056.0
2015,NH,npish,us dollars (USD),1929.0
2015,NJ,npish,us dollars (USD),2630.0
2015,NM,npish,us dollars (USD),1035.0
2015,NY,npish,us dollars (USD),1755.0
2015,NC,npish,us dollars (USD),115.0
2015,ND,npish,us dollars (USD),1580.0
2015,OH,npish,us dollars (USD),1705.0
2015,OK,npish,us dollars (USD),400.0
2015,OR,npish,us dollars (USD),1271.0
2015,PA,npish,us dollars (USD),1674.0
2015,RI,npish,us dollars (USD),1763.0
2015,SC,npish,us dollars (USD),603.0
2015,SD,npish,us dollars (USD),1466.0
2015,TN,npish,us dollars (USD),544.0
2015,TX,npish,us dollars (USD),766.0
2015,UT,npish,us dollars (USD),704.0
2015,VT,npish,us dollars (USD),2652.0
2015,VA,npish,us dollars (USD),775.0
2015,WA,npish,us dollars (USD),1506.0
2015,WV,npish,us dollars (USD),1561.0
2015,WI,npish,us dollars (USD),1660.0
2015,WY,npish,us dollars (USD),920.0
2016,US,npish,us dollars (USD),1243.0
2016,AL,npish,us dollars (USD),578.0
2016,AK,npish,us dollars (USD),2443.0
2016,AZ,npish,us dollars (USD),605.0
2016,AR,npish,us dollars (USD),849.0
2016,CA,npish,us dollars (USD),1369.0
2016,CO,npish,us dollars (USD),921.0
2016,CT,npish,us dollars (USD),1976.0
2016,DE,npish,us dollars (USD),1280.0
2016,DC,npish,us dollars (USD),1440.0
2016,FL,npish,us dollars (USD),187.0
2016,GA,npish,us dollars (USD),374.0
2016,HI,npish,us dollars (USD),1887.0
2016,ID,npish,us dollars (USD),343.0
2016,IL,npish,us dollars (USD),1901.0
2016,IN,npish,us dollars (USD),1208.0
2016,IA,npish,us dollars (USD),1453.0
2016,KS,npish,us dollars (USD),1007.0
2016,KY,npish,us dollars (USD),1096.0
2016,LA,npish,us dollars (USD),743.0
2016,ME,npish,us dollars (USD),2040.0
2016,MD,npish,us dollars (USD),1379.0
2016,MA,npish,us dollars (USD),2057.0
2016,MI,npish,us dollars (USD),2079.0
2016,MN,npish,us dollars (USD),1748.0
2016,MS,npish,us dollars (USD),696.0
2016,MO,npish,us dollars (USD),1150.0
2016,MT,npish,us dollars (USD),1444.0
2016,NE,npish,us dollars (USD),1338.0
2016,NV,npish,us dollars (USD),1158.0
2016,NH,npish,us dollars (USD),2077.0
2016,NJ,npish,us dollars (USD),2788.0
2016,NM,npish,us dollars (USD),1105.0
2016,NY,npish,us dollars (USD),1915.0
2016,NC,npish,us dollars (USD),142.0
2016,ND,npish,us dollars (USD),1707.0
2016,OH,npish,us dollars (USD),1793.0
2016,OK,npish,us dollars (USD),488.0
2016,OR,npish,us dollars (USD),1362.0
2016,PA,npish,us dollars (USD),1770.0
2016,RI,npish,us dollars (USD),1828.0
2016,SC,npish,us dollars (USD),637.0
2016,SD,npish,us dollars (USD),1586.0
2016,TN,npish,us dollars (USD),577.0
2016,TX,npish,us dollars (USD),816.0
2016,UT,npish,us dollars (USD),715.0
2016,VT,npish,us dollars (USD),2801.0
2016,VA,npish,us dollars (USD),866.0
2016,WA,npish,us dollars (USD),1597.0
2016,WV,npish,us dollars (USD),1656.0
2016,WI,npish,us dollars (USD),1767.0
2016,WY,npish,us dollars (USD),996.0
2017,US,npish,us dollars (USD),1286.0
2017,AL,npish,us dollars (USD),609.0
2017,AK,npish,us dollars (USD),2605.0
2017,AZ,npish,us dollars (USD),618.0
2017,AR,npish,us dollars (USD),864.0
2017,CA,npish,us dollars (USD),1449.0
2017,CO,npish,us dollars (USD),952.0
2017,CT,npish,us dollars (USD),2221.0
2017,DE,npish,us dollars (USD),1315.0
2017,DC,npish,us dollars (USD),1222.0
2017,FL,npish,us dollars (USD),182.0
2017,GA,npish,us dollars (USD),371.0
2017,HI,npish,us dollars (USD),1921.0
2017,ID,npish,us dollars (USD),424.0
2017,IL,npish,us dollars (USD),1954.0
2017,IN,npish,us dollars (USD),1252.0
2017,IA,npish,us dollars (USD),1498.0
2017,KS,npish,us dollars (USD),1061.0
2017,KY,npish,us dollars (USD),1138.0
2017,LA,npish,us dollars (USD),773.0
2017,ME,npish,us dollars (USD),2173.0
2017,MD,npish,us dollars (USD),1436.0
2017,MA,npish,us dollars (USD),2130.0
2017,MI,npish,us dollars (USD),2142.0
2017,MN,npish,us dollars (USD),1817.0
2017,MS,npish,us dollars (USD),724.0
2017,MO,npish,us dollars (USD),1210.0
2017,MT,npish,us dollars (USD),1520.0
2017,NE,npish,us dollars (USD),1390.0
2017,NV,npish,us dollars (USD),1167.0
2017,NH,npish,us dollars (USD),2155.0
