windc_label,state,year,units,value
ele,MO,2011,million metric tons of carbon dioxide,79.51151648
ele,MT,2011,million metric tons of carbon dioxide,16.72276547333333
ele,NE,2011,million metric tons of carbon dioxide,25.69607850333334
ele,NV,2011,million metric tons of carbon dioxide,14.61121163333333
ele,NH,2011,million metric tons of carbon dioxide,4.986240416666666
ele,NJ,2011,million metric tons of carbon dioxide,15.66918701333334
ele,NM,2011,million metric tons of carbon dioxide,31.15323346666667
ele,NY,2011,million metric tons of carbon dioxide,33.92436322
ele,NC,2011,million metric tons of carbon dioxide,62.32587977
ele,ND,2011,million metric tons of carbon dioxide,28.73738171333333
ele,OH,2011,million metric tons of carbon dioxide,111.8273024366667
ele,OK,2011,million metric tons of carbon dioxide,49.54955536666667
ele,OR,2011,million metric tons of carbon dioxide,6.442407033333334
ele,PA,2011,million metric tons of carbon dioxide,115.3457765533333
ele,RI,2011,million metric tons of carbon dioxide,3.479011066666667
ele,SC,2011,million metric tons of carbon dioxide,38.31456867333333
ele,SD,2011,million metric tons of carbon dioxide,2.863351626666667
ele,TN,2011,million metric tons of carbon dioxide,40.95870951333333
ele,TX,2011,million metric tons of carbon dioxide,239.5966303866666
ele,UT,2011,million metric tons of carbon dioxide,33.98759056
ele,VT,2011,million metric tons of carbon dioxide,0.00577236
ele,VA,2011,million metric tons of carbon dioxide,28.73960019333333
ele,WA,2011,million metric tons of carbon dioxide,7.42116661
ele,WV,2011,million metric tons of carbon dioxide,72.81091598
ele,WI,2011,million metric tons of carbon dioxide,42.25404832
ele,WY,2011,million metric tons of carbon dioxide,41.57223968333333
ele,US,2011,million metric tons of carbon dioxide,2159.11505172
ele,AL,2012,million metric tons of carbon dioxide,66.99132781
ele,AK,2012,million metric tons of carbon dioxide,3.133950673333333
ele,AZ,2012,million metric tons of carbon dioxide,51.78473578666666
ele,AR,2012,million metric tons of carbon dioxide,34.87895872999999
ele,CA,2012,million metric tons of carbon dioxide,48.01708409666666
ele,CO,2012,million metric tons of carbon dioxide,39.53129301
ele,CT,2012,million metric tons of carbon dioxide,7.224361503333332
ele,DE,2012,million metric tons of carbon dioxide,4.581469493333333
ele,DC,2012,million metric tons of carbon dioxide,0.01089858
ele,FL,2012,million metric tons of carbon dioxide,107.4974430933333
ele,GA,2012,million metric tons of carbon dioxide,56.16973802
ele,HI,2012,million metric tons of carbon dioxide,6.890170613333333
ele,ID,2012,million metric tons of carbon dioxide,0.73011279
ele,IL,2012,million metric tons of carbon dioxide,86.33903065333332
ele,IN,2012,million metric tons of carbon dioxide,99.87737000999999
ele,IA,2012,million metric tons of carbon dioxide,34.83093463666666
ele,KS,2012,million metric tons of carbon dioxide,30.99329992
ele,KY,2012,million metric tons of carbon dioxide,87.43673858333334
ele,LA,2012,million metric tons of carbon dioxide,43.19613111
ele,ME,2012,million metric tons of carbon dioxide,1.73525418
ele,MD,2012,million metric tons of carbon dioxide,19.19063010333333
ele,MA,2012,million metric tons of carbon dioxide,12.12819303666667
ele,MI,2012,million metric tons of carbon dioxide,63.49157488666666
ele,MN,2012,million metric tons of carbon dioxide,25.71070139
ele,MS,2012,million metric tons of carbon dioxide,23.24599647333333
ele,MO,2012,million metric tons of carbon dioxide,73.85058578333333
ele,MT,2012,million metric tons of carbon dioxide,15.70298920666666
ele,NE,2012,million metric tons of carbon dioxide,24.67469528333334
ele,NV,2012,million metric tons of carbon dioxide,14.70848687
ele,NH,2012,million metric tons of carbon dioxide,4.136823496666667
ele,NJ,2012,million metric tons of carbon dioxide,14.86003229333333
ele,NM,2012,million metric tons of carbon dioxide,29.16631989333333
ele,NY,2012,million metric tons of carbon dioxide,32.29401794666666
ele,NC,2012,million metric tons of carbon dioxide,57.33441988999999
ele,ND,2012,million metric tons of carbon dioxide,29.74445455666666
ele,OH,2012,million metric tons of carbon dioxide,95.11000414666667
ele,OK,2012,million metric tons of carbon dioxide,47.48289329666666
ele,OR,2012,million metric tons of carbon dioxide,6.952114106666667
ele,PA,2012,million metric tons of carbon dioxide,108.26044955
ele,RI,2012,million metric tons of carbon dioxide,3.326109636666667
ele,SC,2012,million metric tons of carbon dioxide,33.69534905
ele,SD,2012,million metric tons of carbon dioxide,3.216755263333333
ele,TN,2012,million metric tons of carbon dioxide,37.66655599666667
ele,TX,2012,million metric tons of carbon dioxide,223.74223663
ele,UT,2012,million metric tons of carbon dioxide,32.09708989666666
ele,VT,2012,million metric tons of carbon dioxide,0.003279393333333333
ele,VA,2012,million metric tons of carbon dioxide,25.32434212
ele,WA,2012,million metric tons of carbon dioxide,6.234796846666666
ele,WV,2012,million metric tons of carbon dioxide,67.69658599
ele,WI,2012,million metric tons of carbon dioxide,37.43079072333333
ele,WY,2012,million metric tons of carbon dioxide,43.88067097333332
ele,US,2012,million metric tons of carbon dioxide,2024.210248023333
ele,AL,2013,million metric tons of carbon dioxide,64.73467392333333
ele,AK,2013,million metric tons of carbon dioxide,2.646773066666667
ele,AZ,2013,million metric tons of carbon dioxide,55.18096950666666
ele,AR,2013,million metric tons of carbon dioxide,35.87236231333333
ele,CA,2013,million metric tons of carbon dioxide,45.68346255
ele,CO,2013,million metric tons of carbon dioxide,38.98602997666667
ele,CT,2013,million metric tons of carbon dioxide,6.780716286666666
ele,DE,2013,million metric tons of carbon dioxide,4.072886473333333
ele,FL,2013,million metric tons of carbon dioxide,105.1062803266667
ele,GA,2013,million metric tons of carbon dioxide,54.03831733666666
ele,HI,2013,million metric tons of carbon dioxide,6.571810666666666
ele,ID,2013,million metric tons of carbon dioxide,1.332519796666667
ele,IL,2013,million metric tons of carbon dioxide,90.02903063
ele,IN,2013,million metric tons of carbon dioxide,99.5101272
ele,IA,2013,million metric tons of carbon dioxide,32.56776002333334
ele,KS,2013,million metric tons of carbon dioxide,32.32620545
ele,KY,2013,million metric tons of carbon dioxide,87.02796534666666
ele,LA,2013,million metric tons of carbon dioxide,41.01662194666666
ele,ME,2013,million metric tons of carbon dioxide,1.43204952
ele,MD,2013,million metric tons of carbon dioxide,17.53836289333333
ele,MA,2013,million metric tons of carbon dioxide,12.65679613
ele,MI,2013,million metric tons of carbon dioxide,62.71331451
ele,MN,2013,million metric tons of carbon dioxide,25.99106832666666
ele,MS,2013,million metric tons of carbon dioxide,21.71132729333333
ele,MO,2013,million metric tons of carbon dioxide,76.59202767333332
ele,MT,2013,million metric tons of carbon dioxide,16.60960117666666
ele,NE,2013,million metric tons of carbon dioxide,26.33394767666667
ele,NV,2013,million metric tons of carbon dioxide,15.42036422666667
ele,NH,2013,million metric tons of carbon dioxide,3.29930271
ele,NJ,2013,million metric tons of carbon dioxide,14.43668438666667
ele,NM,2013,million metric tons of carbon dioxide,28.49838570333333
ele,NY,2013,million metric tons of carbon dioxide,30.02782742666667
ele,NC,2013,million metric tons of carbon dioxide,56.04050646333333
ele,ND,2013,million metric tons of carbon dioxide,29.04228268333333
ele,OH,2013,million metric tons of carbon dioxide,102.58574139
ele,OK,2013,million metric tons of carbon dioxide,44.54129852333334
ele,OR,2013,million metric tons of carbon dioxide,9.074993803333333
ele,PA,2013,million metric tons of carbon dioxide,106.85990755
ele,RI,2013,million metric tons of carbon dioxide,2.564400373333333
ele,SC,2013,million metric tons of carbon dioxide,28.46108796666667
ele,SD,2013,million metric tons of carbon dioxide,3.17674621
ele,TN,2013,million metric tons of carbon dioxide,33.94787480333333
ele,TX,2013,million metric tons of carbon dioxide,227.8471062633333
ele,UT,2013,million metric tons of carbon dioxide,35.25481204666666
ele,VT,2013,million metric tons of carbon dioxide,0.005745006666666667
ele,VA,2013,million metric tons of carbon dioxide,31.09216139333333
ele,WA,2013,million metric tons of carbon dioxide,11.72706128
ele,WV,2013,million metric tons of carbon dioxide,69.47839701
ele,WI,2013,million metric tons of carbon dioxide,43.75629991333334
ele,WY,2013,million metric tons of carbon dioxide,46.74698622
ele,US,2013,million metric tons of carbon dioxide,2038.948981373333
ele,AL,2014,million metric tons of carbon dioxide,65.54667203333332
ele,AK,2014,million metric tons of carbon dioxide,2.91227728
ele,AZ,2014,million metric tons of carbon dioxide,53.52485570666666
ele,AR,2014,million metric tons of carbon dioxide,35.81419794333333
ele,CA,2014,million metric tons of carbon dioxide,46.22005982
ele,CO,2014,million metric tons of carbon dioxide,38.06086269333333
ele,CT,2014,million metric tons of carbon dioxide,6.687971656666666
ele,DE,2014,million metric tons of carbon dioxide,3.623313576666666
ele,FL,2014,million metric tons of carbon dioxide,109.6615695266667
ele,GA,2014,million metric tons of carbon dioxide,59.94402289333333
ele,HI,2014,million metric tons of carbon dioxide,6.532945723333333
ele,ID,2014,million metric tons of carbon dioxide,0.9865708599999998
ele,IL,2014,million metric tons of carbon dioxide,88.81552441666665
ele,IN,2014,million metric tons of carbon dioxide,104.3967777966667
ele,IA,2014,million metric tons of carbon dioxide,32.8790451
ele,KS,2014,million metric tons of carbon dioxide,30.99150527
ele,KY,2014,million metric tons of carbon dioxide,87.37077961333331
ele,LA,2014,million metric tons of carbon dioxide,39.47286005666666
ele,ME,2014,million metric tons of carbon dioxide,1.6533759
ele,MD,2014,million metric tons of carbon dioxide,19.2272641
ele,MA,2014,million metric tons of carbon dioxide,10.78294550666666
ele,MI,2014,million metric tons of carbon dioxide,60.17351042999999
ele,MN,2014,million metric tons of carbon dioxide,29.38782139333333
ele,MS,2014,million metric tons of carbon dioxide,23.78302828
ele,MO,2014,million metric tons of carbon dioxide,74.01505789333332
ele,MT,2014,million metric tons of carbon dioxide,17.30797229333333
ele,NE,2014,million metric tons of carbon dioxide,24.57871005333333
ele,NV,2014,million metric tons of carbon dioxide,16.01575400333333
ele,NH,2014,million metric tons of carbon dioxide,3.317378203333333
ele,NJ,2014,million metric tons of carbon dioxide,16.76407403
ele,NM,2014,million metric tons of carbon dioxide,24.69001498333333
ele,NY,2014,million metric tons of carbon dioxide,30.48623574333333
ele,NC,2014,million metric tons of carbon dioxide,57.46420973333333
ele,ND,2014,million metric tons of carbon dioxide,29.2149759
ele,OH,2014,million metric tons of carbon dioxide,98.69123337333332
ele,OK,2014,million metric tons of carbon dioxide,42.27161392666666
ele,OR,2014,million metric tons of carbon dioxide,7.950478909999999
ele,PA,2014,million metric tons of carbon dioxide,99.70480545666666
ele,RI,2014,million metric tons of carbon dioxide,2.487133036666666
ele,SC,2014,million metric tons of carbon dioxide,32.75553317666666
ele,SD,2014,million metric tons of carbon dioxide,3.042255626666666
ele,TN,2014,million metric tons of carbon dioxide,37.48715138666667
ele,TX,2014,million metric tons of carbon dioxide,226.3278312166667
ele,UT,2014,million metric tons of carbon dioxide,34.74312273666667
ele,VT,2014,million metric tons of carbon dioxide,0.005245349999999999
ele,VA,2014,million metric tons of carbon dioxide,30.50838123666666
ele,WA,2014,million metric tons of carbon dioxide,11.7332281
ele,WV,2014,million metric tons of carbon dioxide,74.17306079333333
ele,WI,2014,million metric tons of carbon dioxide,40.11964010999999
ele,WY,2014,million metric tons of carbon dioxide,43.70209855
ele,US,2014,million metric tons of carbon dioxide,2038.0069534
ele,AL,2015,million metric tons of carbon dioxide,62.36233101999999
ele,AK,2015,million metric tons of carbon dioxide,2.954859416666666
ele,AZ,2015,million metric tons of carbon dioxide,50.04383945
ele,AR,2015,million metric tons of carbon dioxide,27.26800204333334
ele,CA,2015,million metric tons of carbon dioxide,44.14229222333333
ele,CO,2015,million metric tons of carbon dioxide,36.99936262
ele,CT,2015,million metric tons of carbon dioxide,7.42280429
ele,DE,2015,million metric tons of carbon dioxide,3.254173706666667
ele,FL,2015,million metric tons of carbon dioxide,107.96099424
ele,GA,2015,million metric tons of carbon dioxide,56.05985190666667
ele,HI,2015,million metric tons of carbon dioxide,6.42643375
ele,ID,2015,million metric tons of carbon dioxide,1.48550116
ele,IL,2015,million metric tons of carbon dioxide,77.36449578000001
ele,IN,2015,million metric tons of carbon dioxide,88.28890792333333
ele,IA,2015,million metric tons of carbon dioxide,28.84197437
ele,KS,2015,million metric tons of carbon dioxide,26.72603604
ele,KY,2015,million metric tons of carbon dioxide,77.56401293666667
ele,LA,2015,million metric tons of carbon dioxide,39.35273554666666
ele,ME,2015,million metric tons of carbon dioxide,1.577022773333333
ele,MD,2015,million metric tons of carbon dioxide,16.84113896666667
ele,MA,2015,million metric tons of carbon dioxide,11.31044317333333
ele,MI,2015,million metric tons of carbon dioxide,63.03840385333334
ele,MN,2015,million metric tons of carbon dioxide,27.25494761
ele,MS,2015,million metric tons of carbon dioxide,24.68056151
ele,MO,2015,million metric tons of carbon dioxide,66.57468433
ele,MT,2015,million metric tons of carbon dioxide,17.78639159
ele,NE,2015,million metric tons of carbon dioxide,23.6790774
ele,NV,2015,million metric tons of carbon dioxide,14.43495823
ele,NH,2015,million metric tons of carbon dioxide,3.502269246666667
ele,NJ,2015,million metric tons of carbon dioxide,17.85927278666666
ele,NM,2015,million metric tons of carbon dioxide,24.81002249
ele,NY,2015,million metric tons of carbon dioxide,29.08571321333333
ele,NC,2015,million metric tons of carbon dioxide,52.10963065
ele,ND,2015,million metric tons of carbon dioxide,30.14049071
ele,OH,2015,million metric tons of carbon dioxide,83.42298679
ele,OK,2015,million metric tons of carbon dioxide,39.85340975
ele,OR,2015,million metric tons of carbon dioxide,8.57475058
ele,PA,2015,million metric tons of carbon dioxide,88.55701437
ele,RI,2015,million metric tons of carbon dioxide,2.78066536
ele,SC,2015,million metric tons of carbon dioxide,29.53719395
ele,SD,2015,million metric tons of carbon dioxide,1.91392949
ele,TN,2015,million metric tons of carbon dioxide,33.89756205
ele,TX,2015,million metric tons of carbon dioxide,214.91356777
ele,UT,2015,million metric tons of carbon dioxide,33.21210343
ele,VT,2015,million metric tons of carbon dioxide,0.003059979999999999
ele,VA,2015,million metric tons of carbon dioxide,31.9912571
ele,WA,2015,million metric tons of carbon dioxide,10.87218231
ele,WV,2015,million metric tons of carbon dioxide,66.80011118
ele,WI,2015,million metric tons of carbon dioxide,41.96579449333333
ele,WY,2015,million metric tons of carbon dioxide,43.84757872000001
ele,US,2015,million metric tons of carbon dioxide,1901.34680428
ele,AL,2016,million metric tons of carbon dioxide,55.56869464666666
ele,AK,2016,million metric tons of carbon dioxide,2.75948145
ele,AZ,2016,million metric tons of carbon dioxide,44.59382403666666
ele,AR,2016,million metric tons of carbon dioxide,30.47322769333333
ele,CA,2016,million metric tons of carbon dioxide,36.47119146
ele,CO,2016,million metric tons of carbon dioxide,35.64855972333334
ele,CT,2016,million metric tons of carbon dioxide,6.968807926666666
ele,DE,2016,million metric tons of carbon dioxide,3.582880473333333
ele,FL,2016,million metric tons of carbon dioxide,106.1717020833333
ele,GA,2016,million metric tons of carbon dioxide,57.86962437666667
ele,HI,2016,million metric tons of carbon dioxide,6.407817606666666
ele,ID,2016,million metric tons of carbon dioxide,1.25052785
ele,IL,2016,million metric tons of carbon dioxide,67.15656548333332
ele,IN,2016,million metric tons of carbon dioxide,84.53160822333332
ele,IA,2016,million metric tons of carbon dioxide,25.09026087333333
ele,KS,2016,million metric tons of carbon dioxide,25.11577218333333
ele,KY,2016,million metric tons of carbon dioxide,73.39070713333332
ele,LA,2016,million metric tons of carbon dioxide,36.24996389666666
ele,ME,2016,million metric tons of carbon dioxide,1.48674317
ele,MD,2016,million metric tons of carbon dioxide,17.32104579333333
ele,MA,2016,million metric tons of carbon dioxide,10.70339988666667
ele,MI,2016,million metric tons of carbon dioxide,55.54479047333333
ele,MN,2016,million metric tons of carbon dioxide,26.71967305333333
ele,MS,2016,million metric tons of carbon dioxide,25.92112515666666
ele,MO,2016,million metric tons of carbon dioxide,62.40977475333333
ele,MT,2016,million metric tons of carbon dioxide,16.12380201666667
ele,NE,2016,million metric tons of carbon dioxide,21.39817445333333
ele,NV,2016,million metric tons of carbon dioxide,13.89419834
ele,NH,2016,million metric tons of carbon dioxide,2.367777133333333
ele,NJ,2016,million metric tons of carbon dioxide,19.63716703666667
ele,NM,2016,million metric tons of carbon dioxide,23.21922133666666
ele,NY,2016,million metric tons of carbon dioxide,27.67336242
ele,NC,2016,million metric tons of carbon dioxide,51.11936441333333
ele,ND,2016,million metric tons of carbon dioxide,29.27382359
ele,OH,2016,million metric tons of carbon dioxide,81.36150960666666
ele,OK,2016,million metric tons of carbon dioxide,35.52953965
ele,OR,2016,million metric tons of carbon dioxide,7.772398883333333
ele,PA,2016,million metric tons of carbon dioxide,82.62421651
ele,RI,2016,million metric tons of carbon dioxide,2.568046946666667
ele,SC,2016,million metric tons of carbon dioxide,27.73674893
ele,SD,2016,million metric tons of carbon dioxide,2.636338943333334
ele,TN,2016,million metric tons of carbon dioxide,36.23151040666666
ele,TX,2016,million metric tons of carbon dioxide,208.7699971866666
ele,UT,2016,million metric tons of carbon dioxide,27.7344353
ele,VT,2016,million metric tons of carbon dioxide,0.004128300000000001
ele,VA,2016,million metric tons of carbon dioxide,33.73448547333333
ele,WA,2016,million metric tons of carbon dioxide,9.576748866666664
ele,WV,2016,million metric tons of carbon dioxide,69.59371110999999
ele,WI,2016,million metric tons of carbon dioxide,38.89468539
ele,WY,2016,million metric tons of carbon dioxide,40.73425949999999
ele,US,2016,million metric tons of carbon dioxide,1809.61742115
ele,AL,2017,million metric tons of carbon dioxide,50.98827216999999
ele,AK,2017,million metric tons of carbon dioxide,2.790440693333333
ele,AZ,2017,million metric tons of carbon dioxide,43.83776397
ele,AR,2017,million metric tons of carbon dioxide,32.06894137333333
ele,CA,2017,million metric tons of carbon dioxide,32.89845100666667
ele,CO,2017,million metric tons of carbon dioxide,35.19078431
ele,CT,2017,million metric tons of carbon dioxide,6.268964863333332
ele,DE,2017,million metric tons of carbon dioxide,2.943941586666666
ele,FL,2017,million metric tons of carbon dioxide,103.2440755133333
ele,GA,2017,million metric tons of carbon dioxide,52.40466483999999
ele,HI,2017,million metric tons of carbon dioxide,6.2853538
ele,ID,2017,million metric tons of carbon dioxide,1.12931104
ele,IL,2017,million metric tons of carbon dioxide,65.17366291333333
ele,IN,2017,million metric tons of carbon dioxide,81.01285705333332
ele,IA,2017,million metric tons of carbon dioxide,25.88390438333333
ele,KS,2017,million metric tons of carbon dioxide,21.67125825333333
ele,KY,2017,million metric tons of carbon dioxide,64.0518824
ele,LA,2017,million metric tons of carbon dioxide,33.45831591666666
ele,ME,2017,million metric tons of carbon dioxide,1.030824336666667
ele,MD,2017,million metric tons of carbon dioxide,11.96643701
ele,MA,2017,million metric tons of carbon dioxide,10.27445664666667
ele,MI,2017,million metric tons of carbon dioxide,55.76132253999999
ele,MN,2017,million metric tons of carbon dioxide,25.27551238666667
ele,MS,2017,million metric tons of carbon dioxide,23.73429538333333
ele,MO,2017,million metric tons of carbon dioxide,68.49592962666667
ele,MT,2017,million metric tons of carbon dioxide,15.55855029666666
ele,NE,2017,million metric tons of carbon dioxide,20.70263957666666
ele,NV,2017,million metric tons of carbon dioxide,12.86464762
ele,NH,2017,million metric tons of carbon dioxide,1.825036913333333
ele,NJ,2017,million metric tons of carbon dioxide,16.69729933666667
ele,NM,2017,million metric tons of carbon dioxide,23.07435445333333
ele,NY,2017,million metric tons of carbon dioxide,22.04047343666667
ele,NC,2017,million metric tons of carbon dioxide,47.50405637999999
ele,ND,2017,million metric tons of carbon dioxide,29.34246058333333
ele,OH,2017,million metric tons of carbon dioxide,79.89436583333331
ele,OK,2017,million metric tons of carbon dioxide,30.71688774
ele,OR,2017,million metric tons of carbon dioxide,7.510633789999999
ele,PA,2017,million metric tons of carbon dioxide,77.03694914666666
ele,RI,2017,million metric tons of carbon dioxide,2.79709441
ele,SC,2017,million metric tons of carbon dioxide,25.24942900333333
ele,SD,2017,million metric tons of carbon dioxide,2.46623597
ele,TN,2017,million metric tons of carbon dioxide,32.34665566
ele,TX,2017,million metric tons of carbon dioxide,212.3995511366667
ele,UT,2017,million metric tons of carbon dioxide,27.48352295333333
ele,VT,2017,million metric tons of carbon dioxide,0.00713163
ele,VA,2017,million metric tons of carbon dioxide,28.75678274333332
ele,WA,2017,million metric tons of carbon dioxide,10.38676382333333
ele,WV,2017,million metric tons of carbon dioxide,66.10494513333333
ele,WI,2017,million metric tons of carbon dioxide,41.20124561666666
ele,WY,2017,million metric tons of carbon dioxide,40.90880819666666
ele,US,2017,million metric tons of carbon dioxide,1732.7181454
ele,AL,2018,million metric tons of carbon dioxide,53.85846326666666
ele,AK,2018,million metric tons of carbon dioxide,2.69495391
ele,AZ,2018,million metric tons of carbon dioxide,46.81269160333333
ele,AR,2018,million metric tons of carbon dioxide,36.97922682666667
ele,CA,2018,million metric tons of carbon dioxide,33.64799129999999
ele,CO,2018,million metric tons of carbon dioxide,34.18811344666666
ele,CT,2018,million metric tons of carbon dioxide,8.027382036666667
ele,DE,2018,million metric tons of carbon dioxide,2.55075293
ele,FL,2018,million metric tons of carbon dioxide,100.71833167
ele,GA,2018,million metric tons of carbon dioxide,52.25635796333333
ele,HI,2018,million metric tons of carbon dioxide,6.258427156666666
ele,ID,2018,million metric tons of carbon dioxide,1.28190348
ele,IL,2018,million metric tons of carbon dioxide,67.09613269333335
ele,IN,2018,million metric tons of carbon dioxide,90.23708851666665
ele,IA,2018,million metric tons of carbon dioxide,29.46677077666666
ele,KS,2018,million metric tons of carbon dioxide,23.13349489
ele,KY,2018,million metric tons of carbon dioxide,67.13980023666666
ele,LA,2018,million metric tons of carbon dioxide,33.91420710333333
ele,ME,2018,million metric tons of carbon dioxide,1.066786123333333
ele,MD,2018,million metric tons of carbon dioxide,16.33864353
ele,MA,2018,million metric tons of carbon dioxide,7.647706293333332
ele,MI,2018,million metric tons of carbon dioxide,58.95201781333333
ele,MN,2018,million metric tons of carbon dioxide,26.73823375666667
ele,MS,2018,million metric tons of carbon dioxide,25.73255553
ele,MO,2018,million metric tons of carbon dioxide,65.61452179333334
ele,MT,2018,million metric tons of carbon dioxide,15.16699994333333
ele,NE,2018,million metric tons of carbon dioxide,23.8473642
ele,NV,2018,million metric tons of carbon dioxide,13.67066558
ele,NH,2018,million metric tons of carbon dioxide,2.049267183333333
ele,NJ,2018,million metric tons of carbon dioxide,17.32676370333333
ele,NM,2018,million metric tons of carbon dioxide,18.34197042333333
ele,NY,2018,million metric tons of carbon dioxide,24.41707158
ele,NC,2018,million metric tons of carbon dioxide,48.36161608666666
ele,ND,2018,million metric tons of carbon dioxide,30.35672185333333
ele,OH,2018,million metric tons of carbon dioxide,77.61149128333332
ele,OK,2018,million metric tons of carbon dioxide,33.02041724666666
ele,OR,2018,million metric tons of carbon dioxide,8.36240559
ele,PA,2018,million metric tons of carbon dioxide,74.85890408333331
ele,RI,2018,million metric tons of carbon dioxide,3.16386004
ele,SC,2018,million metric tons of carbon dioxide,28.79184491333332
ele,SD,2018,million metric tons of carbon dioxide,2.880985946666666
ele,TN,2018,million metric tons of carbon dioxide,26.1217748
ele,TX,2018,million metric tons of carbon dioxide,202.17658098
ele,UT,2018,million metric tons of carbon dioxide,28.66512557333333
ele,VT,2018,million metric tons of carbon dioxide,0.003844169999999999
ele,VA,2018,million metric tons of carbon dioxide,30.58702155666666
ele,WA,2018,million metric tons of carbon dioxide,10.13747060333333
ele,WV,2018,million metric tons of carbon dioxide,61.32842558333333
ele,WI,2018,million metric tons of carbon dioxide,39.88396411999999
ele,WY,2018,million metric tons of carbon dioxide,40.71521846333333
ele,US,2018,million metric tons of carbon dioxide,1754.200330153333
ele,AL,2019,million metric tons of carbon dioxide,48.46532646999999
ele,AK,2019,million metric tons of carbon dioxide,2.720352726666666
ele,AZ,2019,million metric tons of carbon dioxide,43.53015439666666
ele,AR,2019,million metric tons of carbon dioxide,31.21881341333333
ele,CA,2019,million metric tons of carbon dioxide,31.11956089
ele,CO,2019,million metric tons of carbon dioxide,33.46797589666666
ele,CT,2019,million metric tons of carbon dioxide,7.919292223333333
ele,DE,2019,million metric tons of carbon dioxide,1.76481019
ele,FL,2019,million metric tons of carbon dioxide,94.34560138666666
ele,GA,2019,million metric tons of carbon dioxide,48.60947178999999
ele,HI,2019,million metric tons of carbon dioxide,6.300981279999999
ele,ID,2019,million metric tons of carbon dioxide,1.69370201
ele,IL,2019,million metric tons of carbon dioxide,58.18860688666665
ele,IN,2019,million metric tons of carbon dioxide,75.80548667999999
ele,IA,2019,million metric tons of carbon dioxide,23.92460124999999
ele,KS,2019,million metric tons of carbon dioxide,20.33503252
ele,KY,2019,million metric tons of carbon dioxide,59.51387944333332
ele,LA,2019,million metric tons of carbon dioxide,30.66954392333333
ele,ME,2019,million metric tons of carbon dioxide,0.7136545166666667
ele,MD,2019,million metric tons of carbon dioxide,11.79996631
ele,MA,2019,million metric tons of carbon dioxide,6.225019313333334
ele,MI,2019,million metric tons of carbon dioxide,54.56589962999999
ele,MN,2019,million metric tons of carbon dioxide,22.86707573333333
ele,MS,2019,million metric tons of carbon dioxide,24.51146027
ele,MO,2019,million metric tons of carbon dioxide,57.91609622333332
ele,MT,2019,million metric tons of carbon dioxide,15.93667951333333
ele,NE,2019,million metric tons of carbon dioxide,22.01666763999999
ele,NV,2019,million metric tons of carbon dioxide,13.59715093
ele,NH,2019,million metric tons of carbon dioxide,1.805500326666666
ele,NJ,2019,million metric tons of carbon dioxide,17.38372661666666
ele,NM,2019,million metric tons of carbon dioxide,20.28328085666666
ele,NY,2019,million metric tons of carbon dioxide,21.44616969
ele,NC,2019,million metric tons of carbon dioxide,46.05705400999999
ele,ND,2019,million metric tons of carbon dioxide,28.33098110333333
ele,OH,2019,million metric tons of carbon dioxide,67.46017619
ele,OK,2019,million metric tons of carbon dioxide,27.00917985333333
ele,OR,2019,million metric tons of carbon dioxide,10.52524275
ele,PA,2019,million metric tons of carbon dioxide,75.10143387999999
ele,RI,2019,million metric tons of carbon dioxide,2.81122985
ele,SC,2019,million metric tons of carbon dioxide,24.95296631666666
ele,SD,2019,million metric tons of carbon dioxide,3.191281829999999
ele,TN,2019,million metric tons of carbon dioxide,24.04454627666667
ele,TX,2019,million metric tons of carbon dioxide,190.7877624766667
ele,UT,2019,million metric tons of carbon dioxide,28.44563674333333
ele,VT,2019,million metric tons of carbon dioxide,0.00194821
ele,VA,2019,million metric tons of carbon dioxide,26.91690595
ele,WA,2019,million metric tons of carbon dioxide,13.69167393
ele,WV,2019,million metric tons of carbon dioxide,57.78433653666666
ele,WI,2019,million metric tons of carbon dioxide,33.27612999333333
ele,WY,2019,million metric tons of carbon dioxide,36.48030386
ele,US,2019,million metric tons of carbon dioxide,1607.530330706667
trn,AL,1997,million metric tons of carbon dioxide,31.06630552190967
trn,AK,1997,million metric tons of carbon dioxide,13.46806926612694
trn,AZ,1997,million metric tons of carbon dioxide,27.73048939464109
trn,AR,1997,million metric tons of carbon dioxide,19.33046637543889
trn,CA,1997,million metric tons of carbon dioxide,199.1557171005347
trn,CO,1997,million metric tons of carbon dioxide,22.6598586708505
trn,CT,1997,million metric tons of carbon dioxide,15.1772045278165
trn,DE,1997,million metric tons of carbon dioxide,4.65550683744807
trn,DC,1997,million metric tons of carbon dioxide,1.759130225495817
trn,FL,1997,million metric tons of carbon dioxide,90.42614324546238
trn,GA,1997,million metric tons of carbon dioxide,57.26954584464671
trn,HI,1997,million metric tons of carbon dioxide,8.408074380598832
trn,ID,1997,million metric tons of carbon dioxide,8.124387055025487
trn,IL,1997,million metric tons of carbon dioxide,57.67606419368783
trn,IN,1997,million metric tons of carbon dioxide,43.08431870097424
trn,IA,1997,million metric tons of carbon dioxide,18.46821759047972
trn,KS,1997,million metric tons of carbon dioxide,18.58865129978483
trn,KY,1997,million metric tons of carbon dioxide,30.13799985708475
trn,LA,1997,million metric tons of carbon dioxide,56.54030341152485
trn,ME,1997,million metric tons of carbon dioxide,7.892451203835228
trn,MD,1997,million metric tons of carbon dioxide,26.12600144080014
trn,MA,1997,million metric tons of carbon dioxide,30.11032010527231
trn,MI,1997,million metric tons of carbon dioxide,55.06185285389166
