yr,i,m,value
2016,oil,trn,7.53719858620326e-12
2016,oil,trd,7.579079364681992e-12
2016,hos,trn,7.581392390211045e-12
2016,hos,trd,7.623782141499164e-12
2016,rnt,trn,7.574786155450259e-12
2016,rnt,trd,7.617052806633653e-12
2016,pla,trn,7.566475861174136e-12
2016,pla,trd,7.608677922969593e-12
2016,fof,trn,7.516096566309159e-12
2016,fof,trd,7.557790100886671e-12
2016,fin,trn,7.556775963868826e-12
2016,fin,trd,7.598894567746425e-12
2016,tsv,trn,7.57334543852496e-12
2016,tsv,trd,7.615689278368514e-12
2016,nrs,trn,7.54239667399309e-12
2016,nrs,trd,7.584341217735786e-12
2016,sec,trn,7.575689484089437e-12
2016,sec,trd,7.617987941610843e-12
2016,art,trn,7.571400354814613e-12
2016,art,trd,7.613645108073361e-12
2016,mov,trn,7.548994076913803e-12
2016,mov,trd,7.590994846205574e-12
2016,fpd,trn,7.517877549435722e-12
2016,fpd,trd,7.559564121189616e-12
2016,slg,trn,7.574147311364071e-12
2016,slg,trd,7.616423317870858e-12
2016,pri,trn,7.551596953239584e-12
2016,pri,trd,7.593642496266329e-12
2016,grd,trn,7.544745039714492e-12
2016,grd,trd,7.58669866829893e-12
2016,pip,trn,44.97135090743559
2016,pip,trd,7.603529643615295e-12
2016,sle,trn,7.570783555694144e-12
2016,sle,trd,7.612999866822332e-12
2016,osv,trn,7.570554083554085e-12
2016,osv,trd,7.612802827902213e-12
2016,trn,trn,62.495101170480005
2016,trn,trd,7.610586402146575e-12
2016,smn,trn,7.523540546496561e-12
2016,smn,trd,7.565337728937918e-12
2016,fmt,trn,7.570845154967269e-12
2016,fmt,trd,7.613077449225427e-12
2016,pet,trn,7.568563549074048e-12
2016,pet,trd,7.610778427741102e-12
2016,mvt,trn,7.548363123854794e-12
2016,mvt,trd,172.7190152162672
2016,cep,trn,7.55354779251668e-12
2016,cep,trd,7.595560767609263e-12
2016,wst,trn,7.551257043017564e-12
2016,wst,trd,7.59327747018649e-12
2016,mot,trn,7.56404722801496e-12
2016,mot,trd,7.606186660765672e-12
2016,adm,trn,7.562517220543667e-12
2016,adm,trd,7.604646259979052e-12
2016,soc,trn,7.53272804432235e-12
2016,soc,trd,7.574599617441192e-12
2016,alt,trn,7.5020512636388e-12
2016,alt,trd,7.543566773205796e-12
2016,pmt,trn,7.541913777613902e-12
2016,pmt,trd,7.583859611983553e-12
2016,trk,trn,276.4560955679656
2016,trk,trd,7.623962827481882e-12
2016,fdd,trn,7.568590844918809e-12
2016,fdd,trd,7.610819007030752e-12
2016,gmt,trn,7.548327867842756e-12
2016,gmt,trd,174.76871905961826
2016,wtt,trn,16.79910193201556
2016,wtt,trd,7.590304592928276e-12
2016,wpd,trn,7.554481674970162e-12
2016,wpd,trd,7.596561866315746e-12
2016,wht,trn,7.555065048717176e-12
2016,wht,trd,1486.4513963783868
2016,wrh,trn,7.554540358369176e-12
2016,wrh,trd,7.596607405773467e-12
2016,ott,trn,7.557777598105893e-12
2016,ott,trd,801.3314252187595
2016,che,trn,7.562630170764255e-12
2016,che,trd,7.604759511776663e-12
2016,air,trn,3.162560859283315
2016,air,trd,7.635545885366868e-12
2016,mmf,trn,7.54235953915651e-12
2016,mmf,trd,7.584309125235882e-12
2016,otr,trn,2.698601644005982
2016,otr,trd,7.600770881507945e-12
2016,min,trn,7.562692966310324e-12
2016,min,trd,7.604879350313404e-12
2017,ppd,trn,5.571796944525271e-12
2017,ppd,trd,5.597893511352512e-12
2017,res,trn,5.576029433003043e-12
2017,res,trd,5.602128554126379e-12
2017,com,trn,5.562398255830193e-12
2017,com,trd,5.58841135464425e-12
2017,amb,trn,5.579058269920363e-12
2017,amb,trd,5.605241666767525e-12
2017,fbp,trn,5.580374456293161e-12
2017,fbp,trd,5.606538491539412e-12
2017,rec,trn,5.535828013592552e-12
2017,rec,trd,5.561646817480742e-12
2017,con,trn,5.5798391782901595e-12
2017,con,trd,5.606000144478789e-12
2017,agr,trn,5.584005715236451e-12
2017,agr,trd,5.6102353786808615e-12
2017,eec,trn,5.5615239270503785e-12
2017,eec,trd,5.587520266330954e-12
2017,fnd,trn,5.577326874025314e-12
2017,fnd,trd,5.603504608207621e-12
2017,pub,trn,5.574175658638943e-12
2017,pub,trd,5.600309075537361e-12
2017,hou,trn,5.579824375468754e-12
2017,hou,trd,5.606021211901692e-12
2017,fbt,trn,5.558730497317381e-12
2017,fbt,trd,195.20307725064836
2017,ins,trn,5.582374299300915e-12
2017,ins,trd,5.608566838666642e-12
2017,tex,trn,5.552346845638521e-12
2017,tex,trd,5.57825027778747e-12
2017,leg,trn,5.598261296577863e-12
2017,leg,trd,5.62463489552967e-12
2017,fen,trn,5.619931320872117e-12
2017,fen,trd,5.646482470896758e-12
2017,uti,trn,5.58235738823994e-12
2017,uti,trd,5.608585963798329e-12
2017,nmp,trn,5.565539246555919e-12
2017,nmp,trd,5.59159858609529e-12
2017,brd,trn,5.5851390867589375e-12
2017,brd,trd,5.611414946253051e-12
2017,bnk,trn,5.57877643924517e-12
2017,bnk,trd,5.604978161086836e-12
2017,ore,trn,5.578931989499122e-12
2017,ore,trd,5.60513622676353e-12
2017,edu,trn,5.574751870080909e-12
2017,edu,trd,5.600913617143547e-12
2017,ote,trn,5.566152344924507e-12
2017,ote,trd,5.59222014724905e-12
2017,man,trn,5.586551143529339e-12
2017,man,trd,5.612835570577873e-12
2017,mch,trn,5.576524657921137e-12
2017,mch,trd,5.602673764917898e-12
2017,dat,trn,5.5893036679851495e-12
2017,dat,trd,5.615543114458062e-12
2017,amd,trn,5.5680883563883835e-12
2017,amd,trd,5.594139651474495e-12
2017,oil,trn,5.555951725561087e-12
2017,oil,trd,5.5818636735267904e-12
2017,hos,trn,5.585390989423732e-12
2017,hos,trd,5.611650203110739e-12
2017,rnt,trn,5.585976360033755e-12
2017,rnt,trd,5.612219927618914e-12
2017,pla,trn,5.574089266321023e-12
2017,pla,trd,5.600237018988202e-12
2017,fof,trn,5.524930962789675e-12
2017,fof,trd,5.550633867605129e-12
2017,fin,trn,5.559811220658964e-12
2017,fin,trd,5.585827959028839e-12
2017,tsv,trn,5.576578556476319e-12
2017,tsv,trd,5.602766791553342e-12
2017,nrs,trn,5.55112209777643e-12
2017,nrs,trd,5.577035613988273e-12
2017,sec,trn,5.580333752586654e-12
2017,sec,trd,5.606547271303296e-12
2017,art,trn,5.5821004424447884e-12
2017,art,trd,5.608322427690008e-12
2017,mov,trn,5.556280842684358e-12
2017,mov,trd,5.5822487857108435e-12
2017,fpd,trn,5.527443742702398e-12
2017,fpd,trd,5.553156040697579e-12
2017,slg,trn,5.579842316428529e-12
2017,slg,trd,5.606048348385559e-12
2017,pri,trn,5.562927725378998e-12
2017,pri,trd,5.588967483614979e-12
2017,grd,trn,5.554145644337099e-12
2017,grd,trd,5.5800654877529164e-12
2017,pip,trn,47.47419471861558
2017,pip,trd,5.593871859986178e-12
2017,sle,trn,5.58340852890683e-12
2017,sle,trd,5.609613199033611e-12
2017,osv,trn,5.5782926267204395e-12
2017,osv,trd,5.604456254545704e-12
2017,trn,trn,66.60476622356587
2017,trn,trd,5.590225941682518e-12
2017,smn,trn,5.525713546682044e-12
2017,smn,trd,5.551434952924044e-12
2017,fmt,trn,5.580289225879451e-12
2017,fmt,trd,5.606480550649149e-12
2017,pet,trn,5.576075748022618e-12
2017,pet,trd,5.602238452854733e-12
2017,mvt,trn,5.5614463756266445e-12
2017,mvt,trd,180.02765943527726
2017,cep,trn,5.571816247298751e-12
2017,cep,trd,5.597888505766849e-12
2017,wst,trn,5.5657930340979435e-12
2017,wst,trd,5.5918179328673975e-12
2017,mot,trn,5.580382410453866e-12
2017,mot,trd,5.606526232560193e-12
2017,adm,trn,5.573764950128591e-12
2017,adm,trd,5.599910324244123e-12
2017,soc,trn,5.534664294366836e-12
2017,soc,trd,5.5604641848617235e-12
2017,alt,trn,5.527479150765536e-12
2017,alt,trd,5.553188430422916e-12
2017,pmt,trn,5.5524962305086015e-12
2017,pmt,trd,5.578422561127664e-12
2017,trk,trn,288.9913443316963
2017,trk,trd,5.611545951284899e-12
2017,fdd,trn,5.577938414284654e-12
2017,fdd,trd,5.6041082090445465e-12
2017,gmt,trn,5.563004754568043e-12
2017,gmt,trd,175.59844068304824
2017,wtt,trn,16.538267599277965
2017,wtt,trd,5.566707004586308e-12
2017,wpd,trn,5.557891875213733e-12
2017,wpd,trd,5.583890585330842e-12
2017,wht,trn,5.572945350099025e-12
2017,wht,trd,1571.8301442647464
2017,wrh,trn,5.585446836488874e-12
2017,wrh,trd,5.6116681005732206e-12
2017,ott,trn,5.572683678359438e-12
2017,ott,trd,842.4828746696311
2017,che,trn,5.57719917723429e-12
2017,che,trd,5.6033392101629225e-12
2017,air,trn,3.2640495737816524
2017,air,trd,5.626137499311496e-12
2017,mmf,trn,5.551515205650618e-12
2017,mmf,trd,5.577450166498335e-12
2017,otr,trn,2.975864662093542
2017,otr,trd,5.599249332788291e-12
2017,min,trn,5.569889495123632e-12
2017,min,trd,5.596031376540371e-12
